ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
0,3460,1472,3,56341.289265,30.915,30.72,11.6,0.96,9,0,6.588e-07,2.487e-07,,,ec0915.130218.178885_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,3,z,TEMPLATE,t,0.8508,1.259,0.057,4.678,22.854,3300.0,0.6588,0.2487,178885
0,3460,1472,3,56341.291336,30.915,64.05,10.84,0.26,9,0,1.374e-06,2.324e-07,23.555,0.183691,ec0915.130218.178886_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,4,z,TEMPLATE,t,0.8473,1.266,0.073,4.273,22.895,3347.0,1.374,0.2324,178886
0,3460,1472,3,56360.209714,30.915,80.46,14.07,0.81,9,1,1.725e-06,3.018e-07,23.308,0.189915,ec0915.130309.184932_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,7,z,TEMPLATE,t,0.5299,1.501,0.167,2.985,23.119,1727.0,1.725,0.3018,184932
0,3460,1472,3,56418.977034,30.915,72.34,11.48,2.43,9,0,1.551e-06,2.461e-07,23.423,0.172274,ec0915.130506.204629_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,14,z,TEMPLATE,t,1.148,1.415,0.136,4.154,22.944,6628.0,1.5510000000000002,0.2461,204629
0,3460,1472,3,56487.988309,30.915,34.47,11.48,0.89,9,0,7.393e-07,2.463e-07,24.228,0.361718,ec0915.130714.218757_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,16,z,TEMPLATE,t,1.1066,1.401,0.139,4.132,22.883,6364.0,0.7393,0.24629999999999996,218757
0,3460,1472,3,56488.988287,30.915,32.61,11.85,1.33,9,0,6.992e-07,2.541e-07,,,ec0915.130715.219201_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,18,z,TEMPLATE,t,1.1771,1.424,0.157,3.539,23.022,6998.0,0.6992,0.2541,219201
0,3460,1472,3,56489.013217,30.915,19.48,11.85,0.39,9,0,4.177e-07,2.541e-07,,,ec0915.130716.219213_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,20,z,TEMPLATE,t,1.1635,1.349,0.109,3.653,23.001,6723.0,0.4177,0.2541,219213
0,3460,1472,3,56612.306942,30.915,5.04,11.72,1.6,9,0,1.081e-07,2.514e-07,,,ec0915.131116.254783_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,23,z,TEMPLATE,t,1.1224,1.313,0.078,4.868,22.731,6461.0,0.1081,0.2514,254783
0,3460,1472,3,56668.211483,30.915,-16.18,9.77,0.73,9,0,-3.47e-07,2.094e-07,,,ec0915.140111.273124_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,25,z,TEMPLATE,t,1.172,1.495,0.158,3.611,23.257,4304.0,-0.34700000000000003,0.2094,273124
0,3460,1472,3,56668.219813,30.915,-10.62,9.36,0.96,9,0,-2.278e-07,2.007e-07,,,ec0915.140111.273128_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,27,z,TEMPLATE,t,1.1786,1.44,0.115,4.442,23.028,4385.0,-0.22779999999999997,0.2007,273128
0,3460,1472,3,56713.197028,30.915,-19.17,10.44,1.11,9,0,-4.11e-07,2.239e-07,,,ec0915.140225.288123_ooi_z_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,45,z,TEMPLATE,t,1.1672,1.419,0.125,3.898,23.153,5178.0,-0.41100000000000003,0.22390000000000002,288123
0,3460,1472,3,56764.149481,30.915,-12.07,10.36,1.0,9,0,-2.589e-07,2.222e-07,,,ec0915.140417.301623_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,48,z,TEMPLATE,t,1.0992,1.466,0.159,3.443,23.118,5856.0,-0.2589,0.22219999999999998,301623
0,3460,1472,3,56764.153625,30.915,22.61,10.23,3.07,9,0,4.85e-07,2.194e-07,,,ec0915.140417.301625_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,50,z,TEMPLATE,t,1.0967,1.435,0.125,3.415,23.19,5889.0,0.48500000000000004,0.21939999999999998,301625
0,3460,1472,3,56814.091425,30.915,11.26,9.77,1.25,9,0,2.414e-07,2.095e-07,,,ec0915.140606.320269_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,52,z,TEMPLATE,t,1.1459,1.413,0.09,5.263,22.754,5333.0,0.24139999999999998,0.2095,320269
0,3460,1472,3,56834.960611,30.915,46.0,13.39,1.86,9,0,9.864e-07,2.873e-07,23.915,0.316172,ec0915.140626.331029_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,53,z,TEMPLATE,t,1.0967,1.452,0.12,4.69,22.667,7577.0,0.9863999999999999,0.2873,331029
0,3460,1472,3,56854.965339,30.915,42.24,14.67,0.33,9,0,9.058e-07,3.147e-07,,,ec0915.140716.337810_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,57,z,TEMPLATE,t,1.0126,1.426,0.119,4.132,22.811,6947.0,0.9057999999999999,0.3147,337810
0,3460,1472,3,56998.316848,30.915,41.78,13.11,1.0,9,0,8.96e-07,2.811e-07,24.019,0.340581,ec0915.141207.384681_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,61,z,TEMPLATE,t,1.1284,1.229,0.117,3.559,22.939,6560.0,0.896,0.2811,384681
0,3460,1472,3,56998.321015,30.915,48.52,11.91,0.91,9,0,1.041e-06,2.554e-07,23.857,0.266423,ec0915.141207.384683_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,63,z,TEMPLATE,t,1.1258,1.196,0.077,4.304,22.778,6407.0,1.0410000000000001,0.2554,384683
0,3460,1472,3,57026.228979,30.915,4.92,12.98,0.88,9,0,1.055e-07,2.783e-07,,,ec0915.150104.394285_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,65,z,TEMPLATE,t,1.0335,1.269,0.148,3.39,22.831,6751.0,0.1055,0.2783,394285
0,3460,1472,3,57026.233149,30.915,-9.66,14.61,0.7,9,0,-2.071e-07,3.132e-07,,,ec0915.150104.394287_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,67,z,TEMPLATE,t,1.0467,1.125,0.082,3.691,22.789,6901.0,-0.2071,0.31320000000000003,394287
0,3460,1472,3,57050.242086,30.915,7.37,9.65,0.78,9,0,1.58e-07,2.069e-07,,,ec0915.150128.403911_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,69,z,TEMPLATE,t,0.9842,1.261,0.131,4.029,23.145,3149.0,0.158,0.2069,403911
0,3460,1472,3,57053.240481,30.915,31.85,11.64,0.7,9,0,6.83e-07,2.497e-07,,,ec0915.150131.404893_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,71,z,TEMPLATE,t,1.073,1.194,0.087,3.937,22.876,5245.0,0.6829999999999999,0.2497,404893
0,3460,1472,3,57056.260361,30.915,30.5,12.35,1.27,9,0,6.542e-07,2.648e-07,,,ec0915.150203.405992_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,73,z,TEMPLATE,t,1.1387,1.22,0.117,3.582,22.902,6587.0,0.6542,0.2648,405992
0,3460,1472,3,57056.268626,30.915,48.25,12.67,1.31,9,0,1.035e-06,2.717e-07,23.863,0.285072,ec0915.150203.405996_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,75,z,TEMPLATE,t,1.1421,1.042,0.093,3.48,22.867,7293.0,1.0350000000000001,0.2717,405996
0,3460,1472,3,57083.233746,30.915,39.14,12.52,0.28,9,0,8.395e-07,2.684e-07,24.09,0.347202,ec0915.150302.417215_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,77,z,TEMPLATE,t,1.043,1.205,0.135,3.416,23.018,4875.0,0.8394999999999999,0.26839999999999997,417215
0,3460,1472,3,57088.183133,30.915,7.75,12.84,0.9,9,0,1.663e-07,2.753e-07,,,ec0915.150307.419088_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,78,z,TEMPLATE,t,1.0547,1.158,0.08,3.392,23.026,6188.0,0.1663,0.2753,419088
