                                                                                                                               fitsfile                                                                FITSNAME PHOTCODE       MJD-OBS SSSIG00 SSSCAT00 FSIG00 FSCAT00  X2NRM00                                                                                                TARGET                                                                                           TEMPLATE KSUM00     SKYSIG  DSGDNSIG                                                                                               IM_dcmp                                                                                          TMPL_dcmp    IM_FWHM IM_M5SIGMA IM_EXPTIME IM_MAGZERO IM_ZPTMAG IM_UFZPTMAG IM_ZPTNSTAR TMPL_FWHM TMPL_M5SIGMA TMPL_EXPTIME TMPL_MAGZERO TMPL_ZPTMAG TMPL_UFZPTMAG TMPL_ZPTNSTAR
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.260111.1447800_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits ec0915.260111.1447800_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits 0x395016  61051.251067  0.5926   0.0597 1.2425  0.1348   3.7778 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.260111.1447800_ooi_z_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.fits 0.5672  25.300049  1.374746 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.260111.1447800_ooi_z_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.dcmp   3.012988    22.8121      100.0    30.2597   30.2597     30.2597       14673  2.446302      23.5986        200.0      30.9301     30.9301       30.9301          8550
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.170502.646166_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits  ec0915.170502.646166_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  57875.083704  0.7325   0.0561 1.1649  0.0983   4.1273  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170502.646166_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 0.5316       22.5      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170502.646166_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   3.478539    21.9788      100.0    29.4551   29.4551     29.4551       10532   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
    /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.130715.219199_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits     ec0915.130715.219199_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits 0x395014  56488.985316  0.5466   0.0415 1.2311  0.0875   3.4987     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.130715.219199_ooi_r_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.fits 1.0448  16.800049  1.598009     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.130715.219199_ooi_r_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.dcmp    3.72449      23.06      100.0    30.2932   30.2932     30.2932        9651  2.782884       23.124        100.0      30.2985     30.2985       30.2985          9802
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.140713.336059_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits  ec0915.140713.336059_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  56851.998267  0.9177   0.0467 1.3649  0.0763  11.6441  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140713.336059_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 0.9877  25.199951      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140713.336059_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   7.260842    21.6939      100.0    30.0921   30.0921     30.0921        5737   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.250125.1360625_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.250125.1360625_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  60700.276888  0.5387   0.0372 1.1611  0.0763   2.9057 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250125.1360625_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0306  15.199951      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250125.1360625_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   4.473332    22.9557      100.0    30.2792   30.2792     30.2792        9238   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.241111.1340098_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.241111.1340098_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  60625.329618  0.6729   0.0583 1.1493  0.1043   2.4781 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.241111.1340098_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0537  19.699951      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.241111.1340098_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   4.178963    22.7118      100.0     30.243    30.243      30.243        9531   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.191223.921800_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits  ec0915.191223.921800_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits 0x395014   58840.35915  0.7520   0.0727 0.9587  0.0946   1.4308  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.191223.921800_ooi_r_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.fits 1.0236  23.399902   1.14083  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.191223.921800_ooi_r_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.dcmp    2.82683    22.9947      100.0    30.2883   30.2883     30.2883        9842  2.782884       23.124        100.0      30.2985     30.2985       30.2985          9802
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.180507.743626_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits  ec0915.180507.743626_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x395013  58245.997925  0.5704   0.0337 0.8915  0.0561   1.8799  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.180507.743626_ooi_g_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.fits 0.7357  15.600098      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.180507.743626_ooi_g_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.dcmp   5.211524    22.5926      200.0    30.1101   30.1101     30.1101        5952  3.170994      23.8373        200.0      30.4937     30.4937       30.4937          6320
    /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.140119.275854_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits     ec0915.140119.275854_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  56676.334309  0.7566   0.0341 1.3034  0.0617   4.8576     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140119.275854_ooi_i_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0446  19.899902      None     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140119.275854_ooi_i_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   4.555288    22.5803      100.0    30.2159   30.2159     30.2159        9379   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.211119.1053346_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.211119.1053346_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  59537.310637  0.9109   0.1029 1.2158  0.1452   2.6272 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.211119.1053346_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0611  23.600098      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.211119.1053346_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   2.919086    22.9009      100.0    30.2386   30.2386     30.2386        9600   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.170430.645613_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits  ec0915.170430.645613_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x395013  57873.966551  0.8907   0.0693 1.2044  0.0910   1.7879  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170430.645613_ooi_g_vx_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.fits 1.0592  16.600098      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170430.645613_ooi_g_vx_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.dcmp   3.638426    23.3236      200.0    30.5185   30.5185     30.5185        6570  3.170994      23.8373        200.0      30.4937     30.4937       30.4937          6320
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.250530.1391878_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.250530.1391878_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  60825.971365  0.7945   0.0776 1.1816  0.1190   3.7901 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250530.1391878_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0641  20.899902  1.491375 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250530.1391878_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp      3.087    22.9605      100.0    30.2269   30.2269     30.2269        9225   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.260319.1464348_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.260319.1464348_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  61118.129986  0.6682   0.0660 1.1804  0.1184   3.0676 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.260319.1464348_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0185  17.600098  1.635742 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.260319.1464348_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   3.401578    22.9991      100.0    30.1844   30.1844     30.1844        9701   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.141207.384683_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits  ec0915.141207.384683_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits 0x395016  56998.321015  0.6906   0.0379 1.0666  0.0579   3.0936  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.141207.384683_ooi_z_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.fits 1.1141  37.399902      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.141207.384683_ooi_z_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.dcmp   4.415641    22.7431      200.0      31.03     31.03       31.03       10507  2.446302      23.5986        200.0      30.9301     30.9301       30.9301          8550
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.250122.1359761_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.250122.1359761_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  60697.309579  0.7545   0.0746 1.1886  0.1204   3.8382 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250122.1359761_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0256  19.199951      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250122.1359761_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp    3.06511    22.9976      100.0    30.1643   30.1643     30.1643        9178   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
    /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.140111.273121_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits     ec0915.140111.273121_ooi_g_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x395013  56668.205828  1.0298   0.0537 1.3645  0.0780   2.8755     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140111.273121_ooi_g_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.fits 1.2178  20.800049      None     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140111.273121_ooi_g_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523730_ooi_g_v1_N26.sw.dcmp    4.76081    22.9727      200.0    30.7043   30.7043     30.7043        5650  3.170994      23.8373        200.0      30.4937     30.4937       30.4937          6320
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.250528.1390899_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.250528.1390899_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  60823.001416  0.6304   0.0322 1.0830  0.0543   1.9493 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250528.1390899_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0712  20.300049   2.34057 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250528.1390899_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   6.586415    22.1752      100.0    30.2329   30.2329     30.2329        6663   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.170701.657443_ooi_r_vx_N26_160305.523436_ooi_r_v1_N26.diff.fits  ec0915.170701.657443_ooi_r_vx_N26_160305.523436_ooi_r_v1_N26.diff.fits 0x395014  57935.017948  0.5193   0.0480 1.0250  0.0903   1.9823  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170701.657443_ooi_r_vx_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.fits 0.9333  17.399902  1.246682  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.170701.657443_ooi_r_vx_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.dcmp   3.168987    23.0755      100.0    30.1714   30.1714     30.1714       10288  2.782884       23.124        100.0      30.2985     30.2985       30.2985          9802
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.211216.1062143_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.211216.1062143_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  59564.261066  0.7434   0.0512 1.0892  0.0778   2.2040 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.211216.1062143_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0605  23.600098      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.211216.1062143_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   3.548049    22.6744      100.0    30.2239   30.2239     30.2239        9712   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.230723.1223927_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits ec0915.230723.1223927_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits 0x395014  60148.009633  0.4476   0.0234 1.0884  0.0519   2.7108 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.230723.1223927_ooi_r_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.fits 0.9215  17.899902  4.504115 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.230723.1223927_ooi_r_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.dcmp  10.738069    21.8079      100.0    30.2596   30.2596     30.2596        2857  2.782884       23.124        100.0      30.2985     30.2985       30.2985          9802
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.191201.912646_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits  ec0915.191201.912646_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits 0x395014  58818.267605  0.4021   0.0499 0.8482  0.0983   1.8392  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.191201.912646_ooi_r_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.fits 0.9856  18.300049  1.334485  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.191201.912646_ooi_r_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523436_ooi_r_v1_N26.sw.dcmp   3.666648    22.9617      100.0    30.2708   30.2708     30.2708        7246  2.782884       23.124        100.0      30.2985     30.2985       30.2985          9802
    /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.140118.275406_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits     ec0915.140118.275406_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  56675.345934  0.8961   0.0414 1.2943  0.0615   2.6004     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140118.275406_ooi_i_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 0.9790  25.100098      None     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140118.275406_ooi_i_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   4.049475    22.4011      100.0     30.161    30.161      30.161        9412   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.250407.1377962_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits ec0915.250407.1377962_ooi_z_v1_N26_160306.523733_ooi_z_v1_N26.diff.fits 0x395016  60772.029111  0.6109   0.0764 1.3888  0.1805   4.0456 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250407.1377962_ooi_z_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.fits 0.6012  24.899902      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.250407.1377962_ooi_z_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160306.523733_ooi_z_v1_N26.sw.dcmp   4.421592    22.4897      100.0    30.3364   30.3364     30.3364       12341  2.446302      23.5986        200.0      30.9301     30.9301       30.9301          8550
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.220730.1115459_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits ec0915.220730.1115459_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  59790.972298  0.7765   0.0214 1.0222  0.0302   1.4739 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.220730.1115459_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0483  30.899902      None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.220730.1115459_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   7.344811    21.6015      100.0    30.2336   30.2336     30.2336        5509   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.150625.453905_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits  ec0915.150625.453905_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  57198.022469  0.6273   0.0396 1.1093  0.0687   1.8378  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.150625.453905_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0041  18.800049      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.150625.453905_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   4.430129    22.6487      100.0    30.1924   30.1924     30.1924       10020   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/57/ec0915.140417.301622_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits  ec0915.140417.301622_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits 0x395015  56764.147993  1.1086   0.1988 1.7146  0.3101   3.1422  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140417.301622_ooi_i_v1_N26.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.fits 1.0760  21.600098      None  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/57/ec0915.140417.301622_ooi_i_v1_N26.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/57/ec0915.160305.523435_ooi_i_v1_N26.sw.dcmp   3.707216    22.6535      100.0    30.1546   30.1546     30.1546        8990   2.56959      23.3077        100.0      30.1507     30.1507       30.1507          9771
