ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
90,3909,1392,3,57026.233149,30.915,-58.58,14.1,0.72,9,0,-1.256e-06,3.023e-07,,,ec0915.150104.394287_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,67,z,TEMPLATE,t,1.0467,1.125,0.082,3.691,22.789,6901.0,-1.256,0.3023,394287
90,3909,1392,3,57050.242086,30.915,-50.12,10.07,0.87,9,0,-1.075e-06,2.159e-07,,,ec0915.150128.403911_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,69,z,TEMPLATE,t,0.9842,1.261,0.131,4.029,23.145,3149.0,-1.0750000000000002,0.21589999999999998,403911
90,3909,1392,3,57053.240481,30.915,-76.78,12.54,0.44,9,0,-1.647e-06,2.69e-07,,,ec0915.150131.404893_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,71,z,TEMPLATE,t,1.073,1.194,0.087,3.937,22.876,5245.0,-1.647,0.26899999999999996,404893
90,3909,1392,3,57056.260361,30.915,-76.41,12.22,0.82,9,0,-1.639e-06,2.62e-07,,,ec0915.150203.405992_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,73,z,TEMPLATE,t,1.1387,1.22,0.117,3.582,22.902,6587.0,-1.639,0.262,405992
90,3909,1392,3,57056.268626,30.915,-64.87,13.51,0.35,9,0,-1.391e-06,2.897e-07,,,ec0915.150203.405996_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,75,z,TEMPLATE,t,1.1421,1.042,0.093,3.48,22.867,7293.0,-1.3909999999999998,0.2897,405996
90,3909,1392,3,57083.233746,30.915,-57.34,11.8,0.88,9,0,-1.23e-06,2.531e-07,,,ec0915.150302.417215_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,77,z,TEMPLATE,t,1.043,1.205,0.135,3.416,23.018,4875.0,-1.23,0.2531,417215
90,3909,1392,3,57088.183133,30.915,-99.34,11.23,0.36,9,0,-2.13e-06,2.408e-07,,,ec0915.150307.419088_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,78,z,TEMPLATE,t,1.0547,1.158,0.08,3.392,23.026,6188.0,-2.13,0.2408,419088
90,3909,1392,3,57088.185779,30.915,-70.69,12.83,0.7,9,0,-1.516e-06,2.752e-07,,,ec0915.150307.419089_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,79,z,TEMPLATE,t,1.0497,1.223,0.109,2.884,23.166,5927.0,-1.516,0.2752,419089
90,3909,1392,3,57117.011808,30.915,-44.99,13.26,0.18,9,0,-9.648e-07,2.843e-07,,,ec0915.150405.429230_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,83,z,TEMPLATE,t,1.0671,1.153,0.082,4.288,22.642,7571.0,-0.9648000000000001,0.2843,429230
90,3909,1392,3,57117.015936,30.915,-43.65,12.28,1.11,9,0,-9.361e-07,2.634e-07,,,ec0915.150405.429232_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,85,z,TEMPLATE,t,1.0619,1.19,0.061,4.641,22.633,6637.0,-0.9361,0.26339999999999997,429232
90,3909,1392,3,57139.0088,30.915,-85.82,12.23,0.27,9,0,-1.841e-06,2.623e-07,,,ec0915.150427.437746_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,88,z,TEMPLATE,t,1.041,1.249,0.072,5.414,22.529,5505.0,-1.841,0.26230000000000003,437746
90,3909,1392,3,57171.013911,30.915,135.65,265.02,1.16,9,0,2.909e-06,5.683e-06,,,ec0915.150529.443410_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,90,z,TEMPLATE,t,0.0897,1.165,0.048,4.037,19.422,24525.0,2.909,5.683,443410
90,3909,1392,3,57171.018007,30.915,311.37,233.73,1.13,9,0,6.678e-06,5.012e-06,,,ec0915.150529.443412_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,92,z,TEMPLATE,t,0.0982,1.177,0.056,3.466,19.689,24114.0,6.678,5.012,443412
90,3909,1392,3,57171.117306,30.915,-1297.31,767.31,0.68,9,0,-2.782e-05,1.646e-05,,,ec0915.150529.443454_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,94,z,TEMPLATE,t,0.0325,1.214,0.051,3.988,18.396,27448.0,-27.82,16.46,443454
