ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
30,4011,816,3,56255.304405,30.469,-101.75,5.91,1.01,9,9,-3.291e-06,1.911e-07,,,ec0915.121124.155038_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,0,g,TEMPLATE,t,0.5659,1.223,0.071,4.458,23.012,512.0,-3.291,0.19110000000000002,155038
30,4011,816,3,56255.3059,30.469,-94.6,5.51,1.97,9,9,-3.06e-06,1.781e-07,,,ec0915.121124.155039_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,1,g,TEMPLATE,t,0.5627,1.214,0.065,4.492,23.003,517.0,-3.06,0.1781,155039
30,4011,816,3,56341.278127,30.469,-115.23,3.6,1.36,9,9,-3.727e-06,1.163e-07,,,ec0915.130218.178882_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,7,g,TEMPLATE,t,1.2389,1.297,0.091,4.465,23.46,1024.0,-3.727,0.1163,178882
30,4011,816,3,56341.28397,30.469,-121.12,3.91,2.12,9,9,-3.918e-06,1.264e-07,,,ec0915.130218.178883_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,8,g,TEMPLATE,t,1.2405,1.252,0.074,5.725,23.198,1007.0,-3.9179999999999997,0.12639999999999998,178883
30,4011,816,3,56341.286605,30.469,-105.12,3.55,0.81,9,9,-3.4e-06,1.149e-07,,,ec0915.130218.178884_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,9,g,TEMPLATE,t,1.2392,1.321,0.123,5.205,23.271,1015.0,-3.4,0.1149,178884
30,4011,816,3,56418.9714,30.469,-106.36,4.43,0.72,9,9,-3.44e-06,1.432e-07,,,ec0915.130506.204626_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,23,g,TEMPLATE,t,1.2231,1.327,0.183,5.184,23.296,1098.0,-3.44,0.14320000000000002,204626
30,4011,816,3,56487.982626,30.469,-120.35,4.68,0.65,9,9,-3.893e-06,1.514e-07,,,ec0915.130714.218754_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,27,g,TEMPLATE,t,1.2083,1.251,0.089,4.616,23.188,1487.0,-3.893,0.15139999999999998,218754
30,4011,816,3,56488.982674,30.469,-127.5,4.95,2.04,9,9,-4.124e-06,1.602e-07,,,ec0915.130715.219198_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,31,g,TEMPLATE,t,1.2059,1.258,0.093,4.354,23.104,1858.0,-4.124,0.16019999999999998,219198
30,4011,816,3,56489.007577,30.469,-117.76,4.92,2.51,9,9,-3.809e-06,1.591e-07,,,ec0915.130716.219210_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,35,g,TEMPLATE,t,1.1748,1.247,0.092,4.521,23.014,1897.0,-3.8089999999999997,0.1591,219210
30,4011,816,3,56612.301256,30.469,-91.61,10.04,0.96,9,9,-2.963e-06,3.248e-07,,,ec0915.131116.254780_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,40,g,TEMPLATE,t,1.1227,1.277,0.07,6.326,22.021,6430.0,-2.9629999999999996,0.3248,254780
30,4011,816,3,56668.205828,30.469,-86.76,5.33,1.26,9,9,-2.806e-06,1.724e-07,,,ec0915.140111.273121_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,44,g,TEMPLATE,t,1.1934,1.438,0.116,4.661,22.998,2242.0,-2.806,0.1724,273121
30,4011,816,3,56668.214154,30.469,-84.42,5.7,0.43,9,9,-2.731e-06,1.845e-07,,,ec0915.140111.273125_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,48,g,TEMPLATE,t,1.2134,1.436,0.108,5.253,22.857,2107.0,-2.7310000000000003,0.1845,273125
30,4011,816,3,56676.353704,30.469,-85.23,7.46,0.97,9,9,-2.757e-06,2.413e-07,,,ec0915.140119.275865_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,64,g,TEMPLATE,t,1.1676,1.345,0.089,4.661,22.645,3722.0,-2.757,0.24130000000000001,275865
30,4011,816,3,56690.219464,30.469,-97.82,3.98,0.71,9,9,-3.164e-06,1.288e-07,,,ec0915.140202.280402_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,67,g,TEMPLATE,t,1.1662,1.586,0.196,3.929,23.64,840.0,-3.164,0.1288,280402
30,4011,816,3,56703.182058,30.469,-84.94,11.34,1.31,9,9,-2.747e-06,3.669e-07,,,ec0915.140215.285236_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,70,g,TEMPLATE,t,1.1447,1.278,0.065,5.457,22.082,7790.0,-2.7470000000000003,0.3669,285236
30,4011,816,3,56703.18767,30.469,-111.81,10.43,1.15,9,9,-3.617e-06,3.373e-07,,,ec0915.140215.285239_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,73,g,TEMPLATE,t,1.15,1.284,0.066,5.856,22.017,7681.0,-3.617,0.3373,285239
30,4011,816,3,56713.191333,30.469,-91.8,3.51,1.87,9,9,-2.969e-06,1.136e-07,,,ec0915.140225.288120_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,76,g,TEMPLATE,t,1.187,1.615,0.201,4.312,23.591,848.0,-2.969,0.11359999999999999,288120
30,4011,816,3,56745.058036,30.469,-86.72,4.16,1.32,9,9,-2.805e-06,1.347e-07,,,ec0915.140329.296580_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,80,g,TEMPLATE,t,1.1229,1.632,0.187,3.58,23.723,836.0,-2.8049999999999997,0.13470000000000001,296580
30,4011,816,3,56814.020511,30.469,-56.68,5.41,0.53,9,9,-1.833e-06,1.75e-07,,,ec0915.140606.320231_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,88,g,TEMPLATE,t,1.1508,1.407,0.112,6.107,22.857,1449.0,-1.833,0.175,320231
30,4011,816,3,56835.042635,30.469,-42.72,4.18,0.57,9,9,-1.382e-06,1.352e-07,,,ec0915.140627.331077_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,93,g,TEMPLATE,t,1.0798,1.619,0.212,7.472,22.901,777.0,-1.3820000000000001,0.1352,331077
30,4011,816,3,56836.973106,30.469,-40.96,4.25,0.94,9,9,-1.325e-06,1.374e-07,,,ec0915.140628.331929_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,96,g,TEMPLATE,t,1.1392,1.612,0.185,4.296,23.544,802.0,-1.325,0.1374,331929
30,4011,816,3,56854.989274,30.469,-39.82,3.95,2.51,9,9,-1.288e-06,1.278e-07,,,ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,101,g,TEMPLATE,t,1.0666,1.58,0.204,5.465,23.282,815.0,-1.288,0.1278,337821
30,4011,816,3,56866.986669,30.469,-52.57,3.99,0.45,9,9,-1.7e-06,1.291e-07,,,ec0915.140728.341669_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,104,g,TEMPLATE,t,1.0244,1.573,0.195,6.437,23.059,818.0,-1.7,0.12910000000000002,341669
30,4011,816,3,57053.234882,30.469,-58.06,8.03,1.35,9,9,-1.878e-06,2.597e-07,,,ec0915.150131.404890_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,119,g,TEMPLATE,t,1.1089,1.106,0.067,3.857,22.877,2760.0,-1.8780000000000001,0.2597,404890
30,4011,816,3,57056.254747,30.469,-80.07,17.41,0.5,9,0,-2.59e-06,5.63e-07,,,ec0915.150203.405989_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,123,g,TEMPLATE,t,1.1454,1.107,0.055,4.196,22.373,5398.0,-2.5900000000000003,0.5630000000000001,405989
