group,ID,ra,dec,color,x,y,LC,LC_url
1,43,161.022424,-60.307662,green,4086,846,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID43_lc.txt
1,44,161.031527,-60.305431,green,4026,876,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID44_lc.txt
1,45,161.026985,-60.305422,green,4056,876,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID45_lc.txt
1,46,161.024714,-60.305417,green,4071,876,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID46_lc.txt
1,47,161.022443,-60.305413,green,4086,876,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID47_lc.txt
1,48,161.020172,-60.305408,green,4101,876,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID48_lc.txt
1,49,161.033807,-60.30431,green,4011,891,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID49_lc.txt
1,50,161.031536,-60.304306,green,4026,891,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID50_lc.txt
1,51,161.029265,-60.304301,green,4041,891,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID51_lc.txt
1,52,161.026994,-60.304297,green,4056,891,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID52_lc.txt
1,53,161.022452,-60.304288,green,4086,891,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID53_lc.txt
1,54,161.031545,-60.303181,green,4026,906,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID54_lc.txt
1,55,161.027003,-60.303172,green,4056,906,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID55_lc.txt
1,56,161.029283,-60.302051,green,4041,921,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID56_lc.txt
1,57,161.027013,-60.302047,green,4056,921,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID57_lc.txt
1,58,161.031572,-60.299806,green,4026,951,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID58_lc.txt
1,59,161.042951,-60.296453,green,3951,996,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID59_lc.txt
1,60,161.04068,-60.296448,green,3966,996,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID60_lc.txt
1,61,161.035767,-60.307689,green,3998,846,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID61_lc.txt
1,62,161.033394,-60.307684,green,4014,846,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID62_lc.txt
1,63,161.031446,-60.307711,green,4027,846,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID63_lc.txt
1,64,161.035636,-60.308894,green,3999,830,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID64_lc.txt
1,65,161.033688,-60.30889,green,4012,830,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID65_lc.txt
1,66,161.03168,-60.308917,green,4025,830,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID66_lc.txt
1,67,161.029997,-60.308943,green,4036,830,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID67_lc.txt
1,68,161.028334,-60.30888,green,4047,830,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID68_lc.txt
1,69,161.029091,-60.305536,green,4042,875,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID69_lc.txt
1,70,161.024963,-60.304382,green,4070,890,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID70_lc.txt
1,71,161.029535,-60.303246,green,4040,906,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID71_lc.txt
1,72,161.030588,-60.300913,green,4033,937,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID72_lc.txt
1,73,161.033946,-60.299192,green,4011,960,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID73_lc.txt
1,74,161.035935,-60.298645,green,3998,967,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID74_lc.txt
1,75,161.037764,-60.298142,green,3986,974,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID75_lc.txt
1,76,161.042514,-60.297463,green,3954,983,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID76_lc.txt
1,77,161.040544,-60.297351,green,3967,984,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID77_lc.txt
1,78,161.020082,-60.308808,green,4102,831,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID78_lc.txt
1,79,161.020136,-60.307448,green,4102,849,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID79_lc.txt
1,80,161.02506,-60.303168,green,4069,906,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID80_lc.txt
1,81,161.039495,-60.298087,green,3974,975,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID81_lc.txt
2,90,161.04953,-60.266825,red,3909,1392,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID90_lc.txt
2,91,161.04884,-60.266038,red,3914,1402,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID91_lc.txt
2,92,161.05115,-60.269356,red,3899,1358,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID92_lc.txt
2,93,161.06299,-60.271229,red,3820,1333,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID93_lc.txt
2,94,161.050542,-60.266011,red,3903,1403,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID94_lc.txt
2,95,161.052472,-60.267944,red,3890,1377,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID95_lc.txt
2,96,161.051143,-60.266886,red,3899,1391,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID96_lc.txt
2,97,161.052903,-60.267251,red,3887,1386,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID97_lc.txt
2,98,161.052588,-60.268788,red,3889,1366,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID98_lc.txt
2,99,161.050027,-60.269868,red,3906,1351,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID99_lc.txt
2,100,161.051545,-60.270082,red,3896,1348,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID100_lc.txt
2,101,161.062935,-60.270445,red,3821,1344,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID101_lc.txt
2,102,161.061533,-60.270925,red,3830,1337,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID102_lc.txt
2,103,161.064572,-60.271021,red,3810,1336,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID103_lc.txt
2,104,161.063107,-60.271892,red,3819,1324,,https://stsci-transients.stsci.edu/eta/etalc/results/rod_test/bandcor_good2_g/ec0915/54/ec0915a54_good2pos_g_tmpl523730_ID104_lc.txt
