mjd,muJyas2,muJyas2_err
53316.09750288134,7.747190458917097,0.32093360901200885
53318.48995859691,7.777264675345521,0.315047805368211
53320.88241431247,7.806498731969842,0.3092598831220723
53323.27487002804,7.834893841905846,0.3035722279366411
53325.667325743605,7.862451804711142,0.29798712754401985
53328.059781459175,7.8891749992930285,0.29250676565323536
53330.452237174744,7.915066375982597,0.28713321571277045
53332.84469289031,7.940129447785333,0.2818684345469705
53335.23714860588,7.964368280817346,0.27671425589182524
53337.629604321446,7.987787483937817,0.27167238386187753
53340.02206003701,8.010392197591958,0.2667443863864013
53342.41451575258,8.03218808187814,0.2619316886605889
53344.80697146814,8.053181303854263,0.2572355666650002
53347.19942718371,8.073378524102512,0.2526571408136612
53349.59188289928,8.092786882569214,0.2481973697995834
53351.98433861484,8.111413983701578,0.2438570447130641
53354.37679433041,8.129267880902406,0.23963678351539483
53356.769250045974,8.146357060325048,0.23553702595663073
53359.161705761544,8.162690424034604,0.23155802903054284
53361.554161477114,8.178277272559184,0.22769986306398315
53363.946617192676,8.193127286859765,0.2239624085390897
53366.339072908246,8.207250509746203,0.2203453537467111
53368.73152862381,8.2206573267685,0.21684819336699832
53371.12398433938,8.23335844661505,0.21347022806750185
53373.51644005495,8.245364881048381,0.21021056520200848
53375.90889577051,8.25668792441222,0.20706812068223152
53378.30135148608,8.26733913274339,0.20404162208173102
53380.69380720165,8.277330302523046,0.2011296130156306
53383.08626291721,8.286673449103656,0.19833045882153563
53385.47871863278,8.295380784848097,0.19564235354739604
53387.87117434834,8.303464697017882,0.1930633282306909
53390.26363006391,8.310937725449527,0.19059126043097788
53392.65608577948,8.317812540057023,0.18822388495569842
53395.048541495045,8.324101918200483,0.18595880569687817
53397.440997210615,8.329818721960713,0.18379350847570522
53399.83345292618,8.334975875359941,0.18172537477288486
53402.22590864175,8.33958634157001,0.1797516962057876
53404.61836435732,8.343663100148701,0.17786968959993307
53407.01082007288,8.347219124345903,0.1760765124915102
53409.40327578845,8.35026735852109,0.17436927889103943
53411.79573150401,8.352820695713648,0.17274507513495657
