ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,57026.233149,30.915,-543.54,12.5,1.77,9,9,-1.166e-05,2.681e-07,,,ec0915.150104.394287_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,183,z,TEMPLATE,t,1.0469,1.126,0.081,3.691,22.789,6899.0,-11.66,0.2681
30,4011,816,3,57050.242086,30.915,-482.97,9.48,1.17,9,9,-1.036e-05,2.032e-07,,,ec0915.150128.403911_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,190,z,TEMPLATE,t,0.9862,1.265,0.135,4.029,23.145,3151.0,-10.360000000000001,0.2032
30,4011,816,3,57053.240481,30.915,-458.26,10.58,3.19,9,9,-9.828e-06,2.269e-07,,,ec0915.150131.404893_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,196,z,TEMPLATE,t,1.0744,1.197,0.091,3.937,22.873,5247.0,-9.828,0.2269
30,4011,816,3,57056.260361,30.915,-636.52,24.96,0.39,9,0,-1.365e-05,5.353e-07,,,ec0915.150203.405992_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,202,z,TEMPLATE,t,1.1394,1.223,0.119,3.582,22.902,6588.0,-13.65,0.5353
30,4011,816,3,57056.268626,30.915,-571.43,12.97,0.43,9,9,-1.225e-05,2.782e-07,,,ec0915.150203.405996_ooi_z_ls9_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,208,z,TEMPLATE,t,1.1421,1.042,0.093,3.48,22.867,7293.0,-12.25,0.2782
30,4011,816,3,57083.233746,30.915,-501.46,9.81,1.42,9,9,-1.075e-05,2.103e-07,,,ec0915.150302.417215_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,216,z,TEMPLATE,t,1.043,1.209,0.138,3.416,23.018,4876.0,-10.75,0.2103
30,4011,816,3,57088.183133,30.915,-579.84,11.99,0.7,9,9,-1.244e-05,2.572e-07,,,ec0915.150307.419088_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,217,z,TEMPLATE,t,1.0554,1.151,0.075,3.392,23.026,6192.0,-12.44,0.2572
30,4011,816,3,57088.185779,30.915,-545.58,12.25,2.42,9,9,-1.17e-05,2.627e-07,,,ec0915.150307.419089_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,218,z,TEMPLATE,t,1.0498,1.227,0.111,2.883,23.166,5925.0,-11.7,0.2627
30,4011,816,3,57117.011808,30.915,-649.0,71.97,0.2,6,0,-1.392e-05,1.543e-06,,,ec0915.150405.429230_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,227,z,TEMPLATE,t,1.0648,1.16,0.089,4.288,22.642,7572.0,-13.92,1.5430000000000001
30,4011,816,3,57117.015936,30.915,-462.34,13.18,2.61,9,9,-9.915e-06,2.826e-07,,,ec0915.150405.429232_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,230,z,TEMPLATE,t,1.0614,1.187,0.06,4.641,22.633,6638.0,-9.915000000000001,0.2826
30,4011,816,3,57139.0088,30.915,-515.34,11.15,1.0,9,9,-1.105e-05,2.39e-07,,,ec0915.150427.437746_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,240,z,TEMPLATE,t,1.0438,1.248,0.069,5.414,22.529,5506.0,-11.049999999999999,0.23900000000000002
30,4011,816,3,57171.013911,30.915,-649.88,261.04,0.79,9,9,-1.394e-05,5.598e-06,,,ec0915.150529.443410_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,243,z,TEMPLATE,t,0.09,1.165,0.048,4.037,19.422,24522.0,-13.94,5.598
30,4011,816,3,57171.018007,30.915,-963.08,220.7,1.66,9,9,-2.065e-05,4.733e-06,,,ec0915.150529.443412_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,246,z,TEMPLATE,t,0.0982,1.176,0.056,3.466,19.689,24112.0,-20.650000000000002,4.7330000000000005
30,4011,816,3,57171.117306,30.915,-1474.86,711.79,1.18,9,9,-3.163e-05,1.526e-05,,,ec0915.150529.443454_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,249,z,TEMPLATE,t,0.0326,1.214,0.051,3.988,18.396,27447.0,-31.63,15.26
30,4011,816,3,57171.121418,30.915,-872.22,981.6,0.79,9,9,-1.871e-05,2.105e-05,,,ec0915.150529.443456_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,252,z,TEMPLATE,t,0.0239,1.206,0.059,3.625,18.227,28125.0,-18.709999999999997,21.05
30,4011,816,3,57198.960089,30.915,-564.27,14.68,1.61,9,9,-1.21e-05,3.149e-07,,,ec0915.150625.453952_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,260,z,TEMPLATE,t,1.0774,1.106,0.059,4.714,22.377,10104.0,-12.1,0.3149
30,4011,816,3,57198.965698,30.915,-555.72,13.58,1.15,9,9,-1.192e-05,2.913e-07,,,ec0915.150625.453955_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,264,z,TEMPLATE,t,1.0693,1.224,0.064,4.277,22.481,10186.0,-11.92,0.2913
30,4011,816,3,57199.005294,30.915,-559.36,13.47,0.77,9,9,-1.2e-05,2.889e-07,,,ec0915.150626.453976_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,268,z,TEMPLATE,t,1.0651,1.203,0.084,4.295,22.633,7613.0,-12.0,0.2889
30,4011,816,3,57387.340403,30.915,-196.52,11.69,0.33,9,9,-4.215e-06,2.507e-07,,,ec0915.151231.507220_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,278,z,TEMPLATE,t,1.064,1.227,0.12,3.164,23.086,5612.0,-4.215,0.2507
30,4011,816,3,57388.334629,30.915,-189.56,10.25,2.15,9,9,-4.065e-06,2.199e-07,,,ec0915.160101.507561_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,284,z,TEMPLATE,t,1.0841,1.219,0.097,3.599,23.14,4213.0,-4.065,0.2199
30,4011,816,3,57443.170926,30.915,-36.93,12.33,0.75,9,9,-7.92e-07,2.644e-07,,,ec0915.160225.519763_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,289,z,TEMPLATE,t,1.0328,1.111,0.069,3.975,22.746,6060.0,-0.792,0.2644
30,4011,816,3,57443.175066,30.915,-38.39,11.45,1.58,9,9,-8.234e-07,2.456e-07,,,ec0915.160225.519765_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,292,z,TEMPLATE,t,1.0348,1.112,0.063,4.579,22.596,5912.0,-0.8234,0.24559999999999998
30,4011,816,3,57452.205272,30.915,-4.61,12.65,0.91,9,9,-9.888e-08,2.714e-07,,,ec0915.160305.523437_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,297,z,TEMPLATE,t,1.0771,1.287,0.147,2.451,23.522,4634.0,-0.09888,0.27140000000000003
30,4011,816,3,57535.95023,30.915,348.22,40.9,1.31,9,9,7.468e-06,8.771e-07,21.717,0.127525,ec0915.160527.545715_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,303,z,TEMPLATE,t,0.3204,1.151,0.067,3.798,21.456,7314.0,7.468,0.8771
30,4011,816,3,57535.954356,30.915,298.29,36.53,1.4,9,9,6.397e-06,7.834e-07,21.885,0.132967,ec0915.160527.545717_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,306,z,TEMPLATE,t,0.324,1.122,0.056,4.146,21.475,5946.0,6.397,0.7834
