ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
30,4011,816,3,58818.259286,30.236,37.86,5.5,2.34,9,9,1.518e-06,2.205e-07,23.447,0.157709,ec0915.191201.912642_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,630,r,TEMPLATE,t,0.9881,1.685,0.231,4.503,23.057,974.0,1.518,0.2205
30,4011,816,3,58818.267605,30.236,44.67,6.23,0.38,9,9,1.791e-06,2.496e-07,23.267,0.151323,ec0915.191201.912646_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,637,r,TEMPLATE,t,0.9956,1.347,0.219,3.608,23.067,1255.0,1.7910000000000001,0.24960000000000002
30,4011,816,3,58840.27635,30.236,19.23,5.67,0.41,9,9,7.711e-07,2.275e-07,24.182,0.320274,ec0915.191223.921760_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,643,r,TEMPLATE,t,1.012,1.784,0.289,3.543,23.357,863.0,0.7711,0.22749999999999998
30,4011,816,3,58840.284643,30.236,38.79,6.49,0.79,9,9,1.555e-06,2.603e-07,23.421,0.181726,ec0915.191223.921764_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,649,r,TEMPLATE,t,1.0145,1.539,0.314,3.163,23.323,1132.0,1.555,0.26030000000000003
30,4011,816,3,58840.35915,30.236,42.96,9.51,0.46,9,9,1.722e-06,3.812e-07,23.31,0.240291,ec0915.191223.921800_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,655,r,TEMPLATE,t,1.0255,1.567,0.23,2.762,23.076,2238.0,1.722,0.3812
30,4011,816,3,58848.298971,30.236,38.04,5.36,1.5,9,9,1.525e-06,2.15e-07,23.442,0.153061,ec0915.191231.923829_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,661,r,TEMPLATE,t,1.0472,1.745,0.27,3.524,23.424,884.0,1.525,0.215
30,4011,816,3,58848.307254,30.236,34.59,6.6,0.52,9,9,1.387e-06,2.646e-07,23.545,0.207147,ec0915.191231.923833_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,666,r,TEMPLATE,t,1.049,1.586,0.287,2.959,23.445,1110.0,1.387,0.26459999999999995
30,4011,816,3,58870.166805,30.236,27.33,6.08,1.29,9,9,1.096e-06,2.438e-07,23.801,0.241617,ec0915.200122.925783_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,675,r,TEMPLATE,t,0.9081,1.672,0.223,3.662,23.242,808.0,1.0959999999999999,0.2438
30,4011,816,3,59176.302759,30.236,-40.53,5.31,1.73,9,9,-1.625e-06,2.131e-07,,,ec0915.201123.957179_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,699,r,TEMPLATE,t,0.9874,1.736,0.283,4.131,23.142,904.0,-1.625,0.21309999999999998
30,4011,816,3,59236.258572,30.236,-20.25,5.57,0.21,9,9,-8.12e-07,2.235e-07,,,ec0915.210122.958766_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,703,r,TEMPLATE,t,0.9945,1.863,0.366,3.996,23.17,870.0,-0.812,0.2235
30,4011,816,3,59297.037616,30.236,1.56,7.28,0.36,9,9,6.242e-08,2.917e-07,,,ec0915.210324.976484_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,712,r,TEMPLATE,t,0.9709,1.537,0.226,3.193,23.101,1541.0,0.062419999999999996,0.2917
30,4011,816,3,59322.011015,30.236,9.9,6.76,0.57,9,9,3.971e-07,2.71e-07,,,ec0915.210418.986060_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,726,r,TEMPLATE,t,0.9762,1.693,0.279,3.3,23.24,1090.0,0.39709999999999995,0.27099999999999996
30,4011,816,3,59329.072969,30.236,30.3,8.99,1.63,9,9,1.215e-06,3.604e-07,23.689,0.322058,ec0915.210425.988745_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,729,r,TEMPLATE,t,0.9842,1.394,0.178,3.381,22.66,2530.0,1.215,0.3604
30,4011,816,3,59337.009141,30.236,8.45,7.25,0.73,9,9,3.389e-07,2.906e-07,,,ec0915.210503.992543_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,732,r,TEMPLATE,t,0.7988,1.536,0.203,4.873,22.67,1027.0,0.3389,0.2906
30,4011,816,3,59532.333137,30.236,,,,0,0,,,,,ec0915.211114.1051152_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,751,r,TEMPLATE,t,1.014,1.646,0.237,3.916,23.134,1096.0,,
30,4011,816,3,59537.299978,30.236,33.28,8.89,1.03,9,9,1.334e-06,3.565e-07,23.587,0.290094,ec0915.211119.1053339_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,754,r,TEMPLATE,t,1.0029,1.442,0.191,3.048,22.836,3139.0,1.334,0.3565
30,4011,816,3,59540.317287,30.236,54.26,7.38,1.13,9,9,2.176e-06,2.959e-07,23.056,0.147679,ec0915.211122.1054560_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,757,r,TEMPLATE,t,1.0216,1.372,0.167,4.147,22.671,2150.0,2.176,0.2959
30,4011,816,3,59576.345387,30.236,27.11,6.17,0.98,9,9,1.087e-06,2.474e-07,23.81,0.247094,ec0915.211228.1066531_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,776,r,TEMPLATE,t,1.0172,1.675,0.269,3.509,23.222,1128.0,1.087,0.2474
30,4011,816,3,59588.269713,30.236,28.39,14.8,1.88,9,9,1.138e-06,5.932e-07,,,ec0915.220109.1070414_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,783,r,TEMPLATE,t,0.3001,1.286,0.147,3.385,22.207,687.0,1.138,0.5932
30,4011,816,3,59595.338683,30.236,37.49,8.01,1.57,9,9,1.503e-06,3.211e-07,23.457,0.231941,ec0915.220116.1072693_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,790,r,TEMPLATE,t,0.886,1.557,0.241,3.23,23.024,1554.0,1.5030000000000001,0.3211
30,4011,816,3,59597.27087,30.236,18.5,9.54,1.22,9,9,7.417e-07,3.825e-07,,,ec0915.220118.1073327_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,791,r,TEMPLATE,t,0.9854,1.292,0.148,3.803,22.564,3048.0,0.7417,0.3825
30,4011,816,3,59600.21071,30.236,10.7,7.59,1.36,9,9,4.292e-07,3.044e-07,,,ec0915.220121.1074493_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,794,r,TEMPLATE,t,0.9919,1.475,0.234,3.854,22.813,2018.0,0.4292,0.3044
30,4011,816,3,59634.199379,30.236,9.69,6.03,0.7,9,9,3.886e-07,2.417e-07,,,ec0915.220224.1083412_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,799,r,TEMPLATE,t,1.0053,1.552,0.216,4.204,23.055,1077.0,0.3886,0.2417
30,4011,816,3,59707.991446,30.236,9.18,6.96,0.99,9,9,3.682e-07,2.79e-07,,,ec0915.220508.1093196_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,817,r,TEMPLATE,t,0.9364,1.511,0.219,4.223,22.885,1334.0,0.36819999999999997,0.27899999999999997
30,4011,816,3,59713.976307,30.236,-0.05,8.37,0.55,9,9,-1.925e-09,3.357e-07,,,ec0915.220514.1096332_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,820,r,TEMPLATE,t,1.0044,1.323,0.149,3.552,22.683,2976.0,-0.0019249999999999998,0.3357
30,4011,816,3,59932.253586,30.236,3.74,5.79,0.3,9,9,1.501e-07,2.321e-07,,,ec0915.221219.1157412_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,848,r,TEMPLATE,t,0.9643,1.787,0.292,4.653,23.02,915.0,0.1501,0.2321
