ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,3460,1472,3,57545.094531,30.469,-7.37,4.63,0.67,9,9,-2.384e-07,1.497e-07,,,ec0915.160606.546814_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,315,g,TEMPLATE,t,1.0779,1.043,0.119,8.084,22.616,948.0,-0.2384,0.1497
0,3460,1472,3,57545.098661,30.469,-7.22,4.62,0.67,9,9,-2.336e-07,1.495e-07,,,ec0915.160606.546816_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,318,g,TEMPLATE,t,1.0738,1.198,0.151,7.591,22.726,861.0,-0.2336,0.14950000000000002
0,3460,1472,3,57545.104289,30.469,3.0,4.36,0.31,9,9,9.704e-08,1.409e-07,,,ec0915.160606.546819_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,322,g,TEMPLATE,t,0.9225,1.218,0.12,10.517,22.31,688.0,0.09704,0.1409
0,3460,1472,3,57566.034571,30.469,1.86,5.09,1.56,9,9,6.019e-08,1.646e-07,,,ec0915.160627.548999_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,329,g,TEMPLATE,t,0.9836,1.044,0.134,5.214,23.019,982.0,0.06019,0.1646
0,3460,1472,3,57778.250046,30.469,-1.33,4.92,1.09,9,9,-4.316e-08,1.592e-07,,,ec0915.170125.612773_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,349,g,TEMPLATE,t,0.9495,1.062,0.146,5.353,23.006,903.0,-0.04316,0.1592
0,3460,1472,3,57778.250046,30.469,-10.78,4.07,1.62,9,9,-3.487e-07,1.317e-07,,,ec0915.170125.612773_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,351,g,TEMPLATE,t,0.945,1.759,0.233,5.366,23.241,501.0,-0.3487,0.13169999999999998
0,3460,1472,3,57778.254182,30.469,-2.61,4.41,0.9,9,9,-8.458e-08,1.427e-07,,,ec0915.170125.612775_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,354,g,TEMPLATE,t,0.9488,1.166,0.141,4.932,23.164,776.0,-0.08457999999999999,0.1427
0,3460,1472,3,57778.254182,30.469,-7.05,3.81,1.35,9,9,-2.28e-07,1.233e-07,,,ec0915.170125.612775_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,356,g,TEMPLATE,t,0.9592,1.745,0.221,4.945,23.383,480.0,-0.228,0.12329999999999999
0,3460,1472,3,57782.266187,30.469,-5.9,4.88,1.22,9,9,-1.909e-07,1.578e-07,,,ec0915.170129.614186_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,359,g,TEMPLATE,t,1.0211,1.077,0.104,3.671,23.466,949.0,-0.1909,0.1578
0,3460,1472,3,57782.270358,30.469,-9.63,4.87,2.0,9,9,-3.116e-07,1.576e-07,,,ec0915.170129.614188_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,362,g,TEMPLATE,t,1.0203,1.134,0.143,4.689,23.202,866.0,-0.3116,0.15760000000000002
0,3460,1472,3,57847.118673,30.469,-11.24,5.29,0.17,9,9,-3.635e-07,1.711e-07,,,ec0915.170404.636943_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,390,g,TEMPLATE,t,1.0647,1.135,0.12,5.717,22.746,1522.0,-0.3635,0.1711
