ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,56676.357882,30.15,-444.97,7.36,2.39,9,9,-1.931e-05,3.195e-07,,,ec0915.140119.275867_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,110,i,TEMPLATE,t,1.0571,1.371,0.098,3.899,22.752,2207.0,-19.31,0.3195
30,4011,816,3,56690.223648,30.15,-424.88,5.08,3.28,9,9,-1.844e-05,2.203e-07,,,ec0915.140202.280404_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,115,i,TEMPLATE,t,1.0604,1.387,0.129,3.457,23.294,1052.0,-18.44,0.2203
30,4011,816,3,56703.186185,30.15,-405.72,7.98,0.29,9,9,-1.761e-05,3.463e-07,,,ec0915.140215.285238_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,120,i,TEMPLATE,t,1.0423,1.259,0.053,5.175,22.234,3206.0,-17.61,0.3463
30,4011,816,3,56703.191831,30.15,-402.82,7.55,1.32,9,9,-1.748e-05,3.279e-07,,,ec0915.140215.285241_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,125,i,TEMPLATE,t,1.0395,1.255,0.046,5.625,22.163,3163.0,-17.48,0.3279
30,4011,816,3,56713.195515,30.15,-423.7,5.45,1.67,9,9,-1.839e-05,2.364e-07,,,ec0915.140225.288122_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,130,i,TEMPLATE,t,1.0837,1.341,0.107,3.779,23.115,1303.0,-18.389999999999997,0.2364
30,4011,816,3,56745.062221,30.15,-422.33,6.65,1.1,9,9,-1.833e-05,2.885e-07,,,ec0915.140329.296582_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,135,i,TEMPLATE,t,1.0366,1.42,0.151,2.871,23.258,1494.0,-18.33,0.28850000000000003
30,4011,816,3,56764.147993,30.15,-408.21,7.26,1.47,9,9,-1.771e-05,3.152e-07,,,ec0915.140417.301622_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,137,i,TEMPLATE,t,1.0617,1.327,0.084,3.777,22.639,2466.0,-17.71,0.31520000000000004
30,4011,816,3,56764.152138,30.15,-411.25,7.47,0.99,9,9,-1.785e-05,3.24e-07,,,ec0915.140417.301624_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,140,i,TEMPLATE,t,1.0636,1.352,0.103,3.129,22.955,2519.0,-17.85,0.324
30,4011,816,3,56814.004757,30.15,-364.7,5.51,1.48,9,9,-1.583e-05,2.393e-07,,,ec0915.140606.320221_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,143,i,TEMPLATE,t,1.0752,1.31,0.059,5.024,22.64,1603.0,-15.83,0.23929999999999998
30,4011,816,3,56834.971837,30.15,-348.61,6.14,1.57,9,9,-1.513e-05,2.666e-07,,,ec0915.140626.331034_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,150,i,TEMPLATE,t,1.0716,1.295,0.059,5.142,22.536,1858.0,-15.13,0.2666
