ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,3460,1472,3,56854.979266,30.15,23.99,6.36,1.54,9,0,1.041e-06,2.76e-07,23.856,0.28784,ec0915.140716.337816_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,163,i,TEMPLATE,t,1.0276,1.311,0.084,4.112,22.773,1955.0,1.0410000000000001,0.27599999999999997
0,3460,1472,3,56866.968929,30.15,-27.23,15.79,0.98,9,0,-1.182e-06,6.852e-07,,,ec0915.140728.341659_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,167,i,TEMPLATE,t,0.4127,1.25,0.045,5.777,21.404,1945.0,-1.1820000000000002,0.6852
0,3460,1472,3,56998.315348,30.15,19.55,8.2,0.72,9,0,8.483e-07,3.557e-07,,,ec0915.141207.384680_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,172,i,TEMPLATE,t,1.0488,1.203,0.072,3.603,22.71,2393.0,0.8482999999999999,0.3557
0,3460,1472,3,56998.319522,30.15,27.03,7.62,1.49,9,0,1.173e-06,3.308e-07,23.727,0.306182,ec0915.141207.384682_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,175,i,TEMPLATE,t,1.0549,1.141,0.052,4.54,22.435,2467.0,1.173,0.33080000000000004
0,3460,1472,3,57026.227494,30.15,23.93,8.37,0.85,9,0,1.039e-06,3.631e-07,,,ec0915.150104.394284_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,179,i,TEMPLATE,t,0.9982,1.179,0.077,3.873,22.458,2695.0,1.039,0.36310000000000003
0,3460,1472,3,57026.231641,30.15,17.85,8.1,0.97,9,0,7.744e-07,3.517e-07,,,ec0915.150104.394286_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,182,i,TEMPLATE,t,1.0048,1.197,0.081,3.495,22.541,2666.0,0.7744000000000001,0.3517
0,3460,1472,3,57050.240612,30.15,12.96,6.11,0.97,9,4,5.624e-07,2.651e-07,,,ec0915.150128.403910_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,189,i,TEMPLATE,t,0.9669,1.363,0.145,3.304,23.229,926.0,0.5624,0.2651
0,3460,1472,3,57053.239002,30.15,1.49,7.24,1.48,9,4,6.471e-08,3.141e-07,,,ec0915.150131.404892_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,195,i,TEMPLATE,t,1.0171,1.234,0.083,3.364,22.939,1632.0,0.06471,0.3141
0,3460,1472,3,57056.258881,30.15,16.88,8.37,1.05,9,4,7.324e-07,3.633e-07,,,ec0915.150203.405991_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,201,i,TEMPLATE,t,1.0336,1.153,0.086,3.196,22.717,2562.0,0.7323999999999999,0.36329999999999996
0,3460,1472,3,57056.267145,30.15,8.27,7.66,0.65,9,0,3.59e-07,3.322e-07,,,ec0915.150203.405995_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,207,i,TEMPLATE,t,1.0348,1.14,0.076,3.546,22.606,2520.0,0.35900000000000004,0.33220000000000005
