phase,AB_mag,AB_mag_err
-4035.031398966661,21.77298433309591,0.05983240312806533
-4032.7193958240096,21.75855455904334,0.05817413020137888
-4030.407392681358,21.744267301257814,0.056568226354611964
-4028.0953895386992,21.730123497750327,0.05501346536045396
-4025.783386396048,21.716124080490054,0.0535086470013002
-4023.471383253396,21.70226997503655,0.05205259637659372
-4021.1593801107447,21.68856210018036,0.0506441632062397
-4018.847376968086,21.67500136759124,0.04928222112980093
-4016.5353738254344,21.66158868147434,0.04796566700154088
-4014.223370682783,21.648324938233518,0.046693420181527584
-4011.9113675401313,21.635211026142507,0.04546442182344725
-4009.59936439748,21.622247825023035,0.044277634159942236
-4007.287361254821,21.60943620593,0.04313203978669582
-4004.9753581121695,21.596777030843654,0.04202664094683796
-4002.663354969518,21.584271152367986,0.04096045881753221
-4000.3513518268664,21.571919413435833,0.039932532801102344
-3998.039348684208,21.55972264701992,0.03894191982330388
-3995.727345541556,21.547681675849994,0.03798769364180742
-3993.4153423989046,21.53579731213516,0.03706894416822659
-3991.103339256253,21.52407035729198,0.03618477680746432
-3988.7913361135943,21.51250160167739,0.03533431181832841
-3986.479332970943,21.501091824326622,0.03451668369969834
-3984.1673298282913,21.48984179269526,0.0337310406066244
-3981.85532668564,21.478752262405827,0.03297654380094733
-3979.543323542988,21.467823976998112,0.03225236714095336
-3977.2313204003294,21.45705766768303,0.031557696614552995
-3974.919317257678,21.446454053099934,0.030891729920291214
-3972.6073141150264,21.4360138390765,0.030253676100151585
-3970.295310972375,21.42573771839158,0.029642755227780756
-3967.983307829716,21.415626370540114,0.029058198155148957
-3965.671304687065,21.405680461500168,0.028499246320072284
-3963.359301544413,21.39590064350126,0.027965151616222775
-3961.0472984017615,21.38628755479427,0.02745517632646513
-3958.73529525911,21.37684181942208,0.02696859311937937
-3956.423292116451,21.36756404699083,0.026504685107887255
-3954.1112889738,21.35845483244146,0.026062745967886894
-3951.799285831148,21.3495147558209,0.02564208011376875
-3949.4872826884966,21.340744382053007,0.025242002926740746
-3947.175279545838,21.33214426070853,0.02486184103091517
-3944.8632764031863,21.323714925773995,0.024500932611293515
-3942.551273260535,21.315456895418777,0.024158627767015942
-3940.2392701178833,21.307370671760555,0.023834288892669073
-3937.927266975225,21.299456740628287,0.023527291079953057
-3935.615263832573,21.291715571322747,0.023237022531736554
-3933.3032606899214,21.284147616373787,0.022962884980382656
-3930.99125754727,21.276753311294527,0.02270429410231223
-3928.6792544046184,21.269533074331704,0.022460679920949505
-3926.36725126196,21.26248730621197,0.022231487190597362
-3924.055248119308,21.255616389883873,0.02201617575430175
-3921.743244976657,21.248920690254852,0.021814220869400068
-3919.431241834005,21.24240055392334,0.021625113495214926
-3917.1192386913463,21.236056308905237,0.021448360538152876
-3914.8072355486943,21.229888264354713,0.021283485050365432
-3912.495232406043,21.223896710278616,0.021130026379011835
-3910.183229263392,21.218081917244596,0.020987540264086647
-3907.87122612074,21.212444136082233,0.020855598883647176
-3905.5592229780814,21.206983597577025,0.020733790846124055
-3903.24721983543,21.20170051215691,0.02062172113019057
-3900.9352166927783,21.19659506957077,0.020519010973378764
-3898.623213550127,21.19166743855893,0.020425297711280165
-3896.311210407468,21.186917766515066,0.02034023456971299
-3893.999207264817,21.182346179139365,0.020263490412708092
-3891.687204122165,21.17795278008247,0.020194749449536215
-3889.3752009795135,21.173737650580087,0.020133710904293587
-3887.063197836854,21.16970084907784,0.02008008865175454
-3884.751194694203,21.16584241084618,0.020033610823337544
-3882.439191551552,21.162162347584886,0.01999401938707663
-3880.1271884089,21.158660647017136,0.0199610697054876
-3877.8151852662486,21.155337272472728,0.01993453007515248
-3875.50318212359,21.15219216246022,0.019914181251738678
-3873.1911789809383,21.14922523022784,0.019899815964023706
-3870.8791758382863,21.146436363312766,0.019891238420314532
-3868.5671726956352,21.143825423078788,0.019888263810458582
-3866.255169552976,21.14139224424196,0.019890717806423035
-3863.943166410325,21.139136634384244,0.019898436064197795
-3861.6311632676734,21.13705837345475,0.01991126372954396
-3859.319160125022,21.135157213258687,0.019929054949888385
-3857.0071569823704,21.133432876933703,0.0199516723944302
-3854.695153839712,21.131885058413623,0.019978986784316043
-3852.38315069706,21.130513421879446,0.020010876434524427
-3850.071147554409,21.129317601197556,0.02004722680890984
-3847.759144411757,21.12829719934515,0.020087930089667128
-3845.447141269098,21.127451787822846,0.020132884762306437
-3843.1351381264462,21.126780906054524,0.020181995217075185
-3840.823134983795,21.126284060774413,0.020235171367618397
-3838.511131841144,21.1259607254016,0.020292328287539973
-3836.199128698485,21.125810339402015,0.02035338586541388
-3833.887125555834,21.125832307638106,0.02041826847869145
-3831.575122413182,21.126025999706407,0.020486904686864597
-3829.2631192705303,21.126390749263233,0.02055922694416291
-3826.951116127879,21.126925853338868,0.020635171332003373
-3824.63911298522,21.127630571640506,0.020714677311347955
-3822.327109842569,21.128504125844394,0.020797687495083737
-3820.015106699917,21.129545698877706,0.020884147440503258
-3817.7031035572654,21.13075443419053,0.020974005461921883
-3815.3911004146066,21.132129435018634,0.021067212463459616
