phase,AB_mag,AB_mag_err
-3231.719879861026,23.162052834749545,0.09144187992262653
-3229.3918788685987,23.164065869190676,0.09139853641716775
-3227.0638778761786,23.166085761404663,0.09140350226115086
-3224.735876883751,23.168109715436756,0.09145584180951348
-3222.407875891331,23.170134937194465,0.09155456569812111
-3220.079874898911,23.17215863729435,0.09169863441118566
-3217.7518739064835,23.17417803400257,0.0918869617881751
-3215.4238729140634,23.176190356264467,0.09211841842753314
-3213.095871921636,23.17819284681815,0.09239183495056397
-3210.767870929216,23.180182765385894,0.0927060050953438
-3208.4398699367957,23.18215739193712,0.09305968861760691
-3206.1118689443683,23.18411403001566,0.09345161398265805
-3203.783867951948,23.186050010123598,0.09388048083939891
-3201.455866959521,23.187962693153466,0.09434496227437711
-3199.1278659671007,23.189849473859677,0.0948437068499442
-3196.7998649746805,23.19170778435992,0.09537534043635097
-3194.471863982253,23.19353509765633,0.09593846785245266
-3192.143862989833,23.195328931165985,0.09653167433380276
-3189.8158619974056,23.19708685024978,0.09715352685022473
-3187.4878610049855,23.198806471728066,0.09780257529723035
-3185.1598600125653,23.200485467371458,0.09847735358732845
-3182.831859020138,23.20212156735448,0.09917638066791226
-3180.503858027718,23.203712563659604,0.09989816149246922
-3178.1758570352904,23.205256313419145,0.10064118797124069
-3175.8478560428703,23.20675074218195,0.10140393992609954
-3173.519855050443,23.208193847092094,0.10218488607282258
-3171.1918540580227,23.20958369996645,0.10298248505164351
-3168.8638530656026,23.210918450258294,0.1037951865246384
-3166.535852073175,23.212196327893942,0.10462143235567609
-3164.207851080755,23.21341564596982,0.1054596578858972
-3161.8798500883277,23.214574803297545,0.10630829331474996
-3159.5518490959075,23.215672286784773,0.10716576519356279
-3157.2238481034874,23.216706673640292,0.1080304980359306
-3154.89584711106,23.21767663339194,0.10890091604616005
-3152.56784611864,23.218580929706768,0.1097754449645411
-3150.2398451262125,23.219418422003375,0.11065251402565873
-3147.9118441337923,23.220188066846905,0.11153055802360569
-3145.583843141365,23.22088891911825,0.11240801947604699
-3143.255842148945,23.22152013294943,0.11328335087710065
-3140.9278411565247,23.222080962418314,0.11415501702754692
-3138.5998401640973,23.222570761996558,0.11502149742948492
-3136.271839171677,23.22298898674563,0.11588128873149263
-3133.9438381792497,23.22333519225689,0.11673290720956461
-3131.6158371868296,23.223609034332522,0.11757489126842668
-3129.2878361944095,23.22381026840535,0.1184058039475855
-3126.959835201982,23.223938748696558,0.11922423541622267
-3124.631834209562,23.223994427111357,0.12002880544118825
-3122.3038332171345,23.22397735187384,0.12081816581259865
-3119.9758322247144,23.223887665903238,0.12159100271191237
-3117.6478312322943,23.223725604934867,0.1223460390080604
-3115.319830239867,23.223491495390203,0.12308203646781286
-3112.9918292474467,23.223185752001374,0.12379779786751155
-3110.6638282550193,23.222808875196463,0.12449216899422942
-3108.335827262599,23.222361448252954,0.1251640405254106
-3106.007826270179,23.2218441342275,0.1258123497772758
-3103.6798252777517,23.22125767267107,0.12643608231331002
-3101.3518242853315,23.220602876139445,0.12703427340548654
-3099.023823292904,23.21988062650952,0.12760600934203375
-3096.695822300484,23.219091871112884,0.1281504285768329
-3094.3678213080566,23.218237618698417,0.12866672271676793
-3092.0398203156365,23.21731893523663,0.12915413734456627
-3089.7118193232163,23.216336939578387,0.12961197267588612
-3087.383818330789,23.21529279898172,0.1300395840505479
