Teff,ebv,v_MarIMACS,v_AprIMACS,v_AprWFC,ln_sigma_mgb,ln_sigma_caii,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD
5432.552377775108,0.887318852618578,-383.6760699718108,-327.73214693450797,-398.4745388532182,-0.34479133107135984,-0.6382352110966879,-0.01860939516311244,0.0011301489340055648,0.6211691315794441
5425.890423231951,0.9376203682588783,-375.1853197664342,-328.1533078209484,-395.06696440795486,-0.3313541395612471,-0.616521893582966,0.5156325055478836,0.06901437942547779,0.43909310431323917
5414.788852320884,0.8990727111818998,-360.2160762253324,-331.11731863960125,-383.9422998292836,-0.34983767655404757,-0.6119503537727948,0.2518064616330977,0.1146620047409821,0.4799587558029966
5432.1619536775725,0.8990124729033562,-378.4201631983464,-345.42400207148563,-377.99595945190316,-0.34970911495420554,-0.6590650111069224,0.3320926314912565,0.0759040455559187,0.5269276301764189
5404.607354796544,0.9029755188889494,-381.9602778106078,-325.12973546843637,-379.74091072437426,-0.3611343690458706,-0.6560285442980409,0.17795839477335745,0.034789722405026965,0.5408000684485921
5434.307761945838,0.9340438933876131,-378.0389465058781,-328.23238455592684,-388.30026219394983,-0.336838971006229,-0.6360844784154865,0.5195934205954659,0.05667422641903226,0.4319933399890562
5426.832946093963,0.9222706177738191,-382.2372195975005,-342.8614705498923,-389.22008585073104,-0.3393827175994888,-0.6159984788174091,-0.22894317657199822,0.1296196183192309,0.42613906939015656
5404.200911013677,0.8972679282216541,-378.0811994112715,-340.0304856010931,-366.2270553347376,-0.36023394392956576,-0.5853611334798815,0.14381297588042807,-0.014226922869179204,0.47636406158091676
5424.889555831363,0.940932358040696,-392.66559415342357,-335.4371019677556,-398.46897299667415,-0.2947973320961005,-0.6285398532474259,0.28667688055073975,0.13574584646056934,0.39737445826272194
5412.778559665028,0.926384092134546,-384.85648753733295,-336.12498603293227,-384.2702402598436,-0.3482805458579609,-0.6650076019884504,0.2161360768991879,0.15365545083799534,0.4556682362441794
5407.254245853691,0.9215389760889674,-396.62085457697054,-338.68967805648373,-391.6249271340769,-0.3274944388647078,-0.6300229727537484,0.10914225859716387,-0.2709413267101616,0.41670643569296434
5394.7074664414995,0.8730207302641658,-382.5193281704173,-321.43140788275315,-378.87745090978035,-0.32478309946325395,-0.6432076211149138,-0.00016565784478239642,-0.009404141764899662,0.5204779034118518
5396.492903880854,0.8981240802758876,-371.2050616787466,-316.5145225844026,-367.63257223461164,-0.3553537227825893,-0.6564696325627193,0.2375717994028953,0.1945011230446183,0.5105416851643495
5408.309836631491,0.8867366372445497,-360.6413337939835,-329.94482576111295,-378.5062685151547,-0.3076054648177905,-0.6460320410817121,0.36537717740851827,0.047918657639663756,0.4520748528088206
5418.291831789303,0.9023546304062694,-392.10349190815975,-333.65952378719015,-384.8813521338383,-0.3010533411060273,-0.6269439105749348,-0.1286115704698816,0.07926510759703581,0.5814191021801797
5426.065922808944,0.8951370375422026,-379.8510132168567,-334.59558033314266,-364.74672205811316,-0.3152338373472165,-0.6198811290655976,0.2894251938956958,0.06481881516819132,0.4701190681891425
5410.445299112748,0.910400813125628,-386.95806907091014,-330.641187560123,-383.335899255828,-0.3622953346917467,-0.6562700083842531,0.1726156568556329,0.12186405186110283,0.4482245232847487
5423.168464755215,0.9361619643540917,-373.538796296812,-330.23063027344284,-403.798343647241,-0.33921135022487575,-0.645845118392747,0.2045005014352087,0.0996716848316355,0.3878384752297067
5422.219732875491,0.9330831073511675,-383.45807600288515,-330.5560732138876,-380.41771621046206,-0.31648177873084676,-0.6448375678277792,0.3424934666006073,-0.00702073711520914,0.509624772488529
5428.5915276307405,0.9411306674465939,-384.9427410182208,-322.77922938894653,-378.85635680935127,-0.36286343420359196,-0.6367635911798045,0.16602322384578633,0.00953443306269509,0.50164712622773
