ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum,g_ixs_flag,g_ims_flag
0,2069,2290,3,56418.975542,30.151,-18.79,6.47,1.54,9,9,-8.147e-07,2.804e-07,,,ec0915.130506.204628_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,25,i,TEMPLATE,t,1.0904,1.085,0.058,4.449,22.706,2011.0,-0.8147,0.2804,204628,True,True
0,2069,2290,3,56487.986817,30.151,-1.79,6.12,1.74,9,9,-7.746e-08,2.654e-07,,,ec0915.130714.218756_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,29,i,TEMPLATE,t,1.0799,1.27,0.063,4.223,22.782,1718.0,-0.0774599999999999,0.2653999999999999,218756,True,True
0,2069,2290,3,56488.986801,30.151,21.57,6.7,0.68,9,9,9.351e-07,2.906e-07,23.973,0.337384,ec0915.130715.219200_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,33,i,TEMPLATE,t,1.094,1.322,0.094,3.546,22.927,1823.0,0.9351,0.2906,219200,True,True
0,2069,2290,3,56489.01172,30.151,18.65,6.12,1.64,9,9,8.086e-07,2.653e-07,24.131,0.356224,ec0915.130716.219212_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,37,i,TEMPLATE,t,1.0794,1.28,0.076,3.722,22.857,1808.0,0.8086,0.2653,219212,True,True
0,2069,2290,3,56612.294949,30.151,-31.72,7.57,0.71,9,9,-1.375e-06,3.28e-07,,,ec0915.131116.254777_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,39,i,TEMPLATE,t,1.0664,1.308,0.068,5.311,22.263,2943.0,-1.375,0.328,254777,True,True
0,2069,2290,3,56612.305456,30.151,-20.9,7.4,0.76,9,9,-9.061e-07,3.21e-07,,,ec0915.131116.254782_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,42,i,TEMPLATE,t,1.0752,1.29,0.056,5.455,22.292,2790.0,-0.9061,0.3209999999999999,254782,True,True
0,2069,2290,3,56668.209974,30.151,0.87,5.73,0.95,9,9,3.758e-08,2.486e-07,,,ec0915.140111.273123_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,46,i,TEMPLATE,t,1.0963,1.425,0.116,4.074,22.931,1542.0,0.03758,0.2486,273123,True,True
0,2069,2290,3,56668.218307,30.151,,,,0,0,,,,,ec0915.140111.273127_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,50,i,TEMPLATE,t,1.0957,1.406,0.111,4.094,22.891,1468.0,,,273127,False,True
0,2069,2290,3,56675.345934,30.151,-8.44,8.55,1.07,9,9,-3.659e-07,3.709e-07,,,ec0915.140118.275406_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,52,i,TEMPLATE,t,0.9777,1.293,0.061,4.049,22.401,3350.0,-0.3659,0.3709,275406,True,True
0,2069,2290,3,56675.348218,30.151,15.75,8.32,2.14,9,9,6.828e-07,3.608e-07,,,ec0915.140118.275407_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,53,i,TEMPLATE,t,0.9823,1.331,0.082,4.092,22.384,3299.0,0.6828000000000001,0.3608,275407,True,True
0,2069,2290,3,56675.34971,30.151,-13.48,8.84,0.8,9,9,-5.842e-07,3.833e-07,,,ec0915.140118.275408_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,54,i,TEMPLATE,t,0.977,1.319,0.081,3.914,22.375,3284.0,-0.5841999999999999,0.3833,275408,True,True
0,2069,2290,3,56675.351218,30.151,6.81,8.69,0.73,9,9,2.952e-07,3.769e-07,,,ec0915.140118.275409_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,55,i,TEMPLATE,t,0.9978,1.33,0.08,4.282,22.292,3294.0,0.2952,0.3769,275409,True,True
0,2069,2290,3,56675.352709,30.151,-19.95,8.51,1.45,9,9,-8.649e-07,3.688e-07,,,ec0915.140118.275410_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,56,i,TEMPLATE,t,0.9646,1.361,0.099,3.403,22.517,3367.0,-0.8649,0.3688,275410,True,True
0,2069,2290,3,56675.357257,30.151,-20.35,9.29,0.6,9,9,-8.822e-07,4.027e-07,,,ec0915.140118.275413_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,57,i,TEMPLATE,t,0.9578,1.325,0.083,3.289,22.542,3457.0,-0.8822,0.4027,275413,True,True
0,2069,2290,3,56675.365379,30.151,-2.06,8.64,0.41,9,9,-8.923e-08,3.744e-07,,,ec0915.140118.275418_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,58,i,TEMPLATE,t,0.9635,1.329,0.092,3.394,22.559,3374.0,-0.08923,0.3744,275418,True,True
0,2069,2290,3,56676.334309,30.151,-5.06,7.09,2.62,9,9,-2.194e-07,3.074e-07,,,ec0915.140119.275854_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,59,i,TEMPLATE,t,1.0435,1.303,0.062,4.555,22.58,2090.0,-0.2193999999999999,0.3074,275854,True,True
0,2069,2290,3,56676.33595,30.151,-2.22,7.04,1.82,9,9,-9.605e-08,3.053e-07,,,ec0915.140119.275855_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,60,i,TEMPLATE,t,1.0496,1.31,0.059,4.483,22.599,2149.0,-0.09605,0.3053,275855,True,True
0,2069,2290,3,56676.337446,30.151,1.05,6.92,1.95,9,9,4.561e-08,3.001e-07,,,ec0915.140119.275856_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,61,i,TEMPLATE,t,1.0496,1.278,0.051,4.434,22.582,2150.0,0.04561,0.3001,275856,True,True
0,2069,2290,3,56676.338931,30.151,-16.85,7.34,0.9,9,9,-7.305e-07,3.181e-07,,,ec0915.140119.275857_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,62,i,TEMPLATE,t,1.0476,1.303,0.06,4.534,22.57,2199.0,-0.7305,0.3181,275857,True,True
0,2069,2290,3,56676.340439,30.151,1.03,6.34,1.31,9,9,4.457e-08,2.747e-07,,,ec0915.140119.275858_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,63,i,TEMPLATE,t,1.0438,1.299,0.06,4.95,22.471,2187.0,0.04457,0.2747,275858,True,True
0,2069,2290,3,56676.357882,30.151,-10.22,7.12,1.49,9,9,-4.432e-07,3.088e-07,,,ec0915.140119.275867_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,66,i,TEMPLATE,t,1.0496,1.346,0.086,3.914,22.728,2220.0,-0.4432,0.3088,275867,True,True
0,2069,2290,3,56690.223648,30.151,-13.41,5.41,1.63,9,9,-5.815e-07,2.345e-07,,,ec0915.140202.280404_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,69,i,TEMPLATE,t,1.0601,1.471,0.203,3.62,23.25,1047.0,-0.5814999999999999,0.2345,280404,True,True
0,2069,2290,3,56703.186185,30.151,-29.3,8.54,2.33,9,9,-1.27e-06,3.704e-07,,,ec0915.140215.285238_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,72,i,TEMPLATE,t,1.038,1.301,0.068,5.195,22.216,3217.0,-1.27,0.3704,285238,True,True
0,2069,2290,3,56703.191831,30.151,,,,0,0,,,,,ec0915.140215.285241_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,75,i,TEMPLATE,t,1.0888,1.375,0.097,5.633,22.151,3183.0,,,285241,False,True
0,2069,2290,3,56713.195515,30.151,1.18,5.21,1.05,9,9,5.124e-08,2.259e-07,,,ec0915.140225.288122_ooi_i_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,78,i,TEMPLATE,t,1.0841,1.613,0.293,3.749,23.108,1299.0,0.05124,0.2259,288122,True,True
0,2069,2290,3,56745.062221,30.151,-2.08,6.33,0.65,9,9,-9.003e-08,2.746e-07,,,ec0915.140329.296582_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,82,i,TEMPLATE,t,1.0376,1.614,0.266,2.883,23.249,1489.0,-0.09003,0.2746,296582,False,False
0,2069,2290,3,56764.147993,30.151,-13.57,7.25,0.52,9,9,-5.885e-07,3.142e-07,,,ec0915.140417.301622_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,83,i,TEMPLATE,t,1.0803,1.676,0.275,3.707,22.654,2460.0,-0.5884999999999999,0.3142,301622,False,False
0,2069,2290,3,56764.152138,30.151,,,,0,0,,,,,ec0915.140417.301624_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,85,i,TEMPLATE,t,1.0607,1.431,0.144,3.125,22.94,2524.0,,,301624,False,False
0,2069,2290,3,56814.004757,30.151,,,,0,0,,,,,ec0915.140606.320221_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,87,i,TEMPLATE,t,1.0724,1.311,0.072,4.96,22.645,1595.0,,,320221,False,False
0,2069,2290,3,56834.971837,30.151,0.8,6.61,0.89,9,9,3.448e-08,2.865e-07,,,ec0915.140626.331034_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,92,i,TEMPLATE,t,1.0691,1.264,0.059,5.043,22.54,1863.0,0.03448,0.2865,331034,False,False
0,2069,2290,3,56836.96303,30.151,-9.64,7.15,1.88,9,9,-4.18e-07,3.1e-07,,,ec0915.140628.331924_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,95,i,TEMPLATE,t,1.0768,1.395,0.109,3.964,22.711,2364.0,-0.418,0.31,331924,False,False
0,2069,2290,3,56851.998267,30.151,-21.57,8.31,0.71,9,9,-9.351e-07,3.602e-07,,,ec0915.140713.336059_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,97,i,TEMPLATE,t,0.9959,1.404,0.11,7.261,21.694,3382.0,-0.9351,0.3602,336059,False,False
0,2069,2290,3,56854.979266,30.151,-21.16,7.27,2.2,9,9,-9.172e-07,3.151e-07,,,ec0915.140716.337816_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,100,i,TEMPLATE,t,1.0287,1.298,0.073,4.081,22.762,1956.0,-0.9172,0.3151,337816,False,False
0,2069,2290,3,56866.968929,30.151,-3.81,12.34,0.9,9,9,-1.653e-07,5.351e-07,,,ec0915.140728.341659_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,102,i,TEMPLATE,t,0.4699,1.275,0.049,5.705,21.542,1949.0,-0.1653,0.5351,341659,False,False
0,2069,2290,3,56998.315348,30.151,11.45,7.3,0.62,9,9,4.963e-07,3.164e-07,,,ec0915.141207.384680_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,105,i,TEMPLATE,t,1.0521,1.163,0.082,3.658,22.65,2371.0,0.4963,0.3164,384680,True,True
0,2069,2290,3,56998.319522,30.151,,,,0,0,,,,,ec0915.141207.384682_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,107,i,TEMPLATE,t,1.0581,1.116,0.058,4.542,22.394,2398.0,,,384682,False,True
0,2069,2290,3,57026.227494,30.151,13.64,8.44,0.9,9,9,5.911e-07,3.661e-07,,,ec0915.150104.394284_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,110,i,TEMPLATE,t,1.0017,1.099,0.063,3.956,22.403,2643.0,0.5911000000000001,0.3661,394284,True,True
0,2069,2290,3,57026.231641,30.151,,,,0,0,,,,,ec0915.150104.394286_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,112,i,TEMPLATE,t,1.0018,1.16,0.076,3.567,22.488,2611.0,,,394286,False,True
0,2069,2290,3,57050.240612,30.151,4.1,6.37,1.2,9,9,1.777e-07,2.76e-07,,,ec0915.150128.403910_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,117,i,TEMPLATE,t,0.9687,1.212,0.101,3.298,23.201,881.0,0.1777,0.2759999999999999,403910,True,True
0,2069,2290,3,57053.239002,30.151,2.85,7.03,1.0,9,9,1.236e-07,3.049e-07,,,ec0915.150131.404892_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,121,i,TEMPLATE,t,1.0192,1.177,0.081,3.374,22.898,1576.0,0.1236,0.3049,404892,True,True
0,2069,2290,3,57056.258881,30.151,-0.74,8.47,1.53,9,9,-3.216e-08,3.673e-07,,,ec0915.150203.405991_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,125,i,TEMPLATE,t,1.0313,1.017,0.065,3.27,22.631,2621.0,-0.03216,0.3673,405991,True,True
0,2069,2290,3,57056.267145,30.151,,,,0,0,,,,,ec0915.150203.405995_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,129,i,TEMPLATE,t,1.0305,1.057,0.074,3.572,22.54,2556.0,,,405995,False,True
0,2069,2290,3,57083.232271,30.151,8.71,6.96,1.11,9,9,3.775e-07,3.016e-07,,,ec0915.150302.417214_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,134,i,TEMPLATE,t,0.9879,1.103,0.066,3.997,22.675,1549.0,0.3775,0.3016,417214,True,True
0,2069,2290,3,57089.187405,30.151,17.6,8.63,0.62,9,9,7.63e-07,3.74e-07,,,ec0915.150308.419358_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,138,i,TEMPLATE,t,0.9983,1.119,0.094,3.233,22.787,2143.0,0.763,0.374,419358,True,True
0,2069,2290,3,57089.188897,30.151,,,,0,0,,,,,ec0915.150308.419359_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,139,i,TEMPLATE,t,0.9976,1.207,0.118,3.186,22.817,2046.0,,,419359,False,True
0,2069,2290,3,57117.010312,30.151,12.05,8.38,0.65,9,9,5.225e-07,3.632e-07,,,ec0915.150405.429229_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,142,i,TEMPLATE,t,1.0317,1.123,0.062,4.44,22.337,2702.0,0.5225,0.3632,429229,True,True
0,2069,2290,3,57138.968495,30.151,10.31,7.69,1.06,9,9,4.469e-07,3.333e-07,,,ec0915.150426.437726_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,146,i,TEMPLATE,t,1.0292,1.044,0.044,7.028,21.903,2382.0,0.4469,0.3333,437726,False,True
0,2069,2290,3,57138.972607,30.151,,,,0,0,,,,,ec0915.150426.437728_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,148,i,TEMPLATE,t,1.0091,1.042,0.044,6.322,22.101,1979.0,,,437728,False,True
0,2069,2290,3,57171.012423,30.151,284.84,215.54,1.39,9,9,1.235e-05,9.344e-06,,,ec0915.150529.443409_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,151,i,TEMPLATE,t,0.0853,1.064,0.05,3.564,19.021,13390.0,12.35,9.344,443409,False,False
0,2069,2290,3,57171.016541,30.151,,,,0,0,,,,,ec0915.150529.443411_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,153,i,TEMPLATE,t,0.0995,1.027,0.053,3.528,19.137,13908.0,,,443411,False,False
0,2069,2290,3,57171.119954,30.151,,,,0,0,,,,,ec0915.150529.443455_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,156,i,TEMPLATE,t,0.039,1.042,0.051,3.562,18.15,15872.0,,,443455,False,False
0,2069,2290,3,57198.020995,30.151,20.48,6.52,0.65,9,9,8.878e-07,2.825e-07,24.029,0.345528,ec0915.150625.453904_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,158,i,TEMPLATE,t,0.9981,0.975,0.034,4.636,22.54,1716.0,0.8878,0.2825,453904,True,True
0,2069,2290,3,57198.022469,30.151,,,,0,0,,,,,ec0915.150625.453905_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,159,i,TEMPLATE,t,1.0041,1.109,0.069,4.43,22.649,1557.0,,,453905,False,True
0,2069,2290,3,57198.958588,30.151,18.32,8.35,0.65,9,9,7.941e-07,3.622e-07,,,ec0915.150625.453951_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,161,i,TEMPLATE,t,1.0255,1.017,0.048,4.298,22.279,2897.0,0.7941,0.3622,453951,True,True
0,2069,2290,3,57198.964211,30.151,,,,0,0,,,,,ec0915.150625.453954_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,164,i,TEMPLATE,t,1.0207,1.099,0.05,4.715,22.245,2651.0,,,453954,False,True
0,2069,2290,3,57199.003809,30.151,0.2,8.2,1.25,9,9,8.592e-09,3.557e-07,,,ec0915.150626.453975_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,167,i,TEMPLATE,t,1.0021,1.042,0.043,4.504,22.42,2171.0,0.008592,0.3557,453975,True,True
0,2069,2290,3,57387.338898,30.151,-1.39,7.61,0.96,9,9,-6.033e-08,3.299e-07,,,ec0915.151231.507219_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,173,i,TEMPLATE,t,1.0107,1.091,0.091,3.271,22.916,1637.0,-0.06033,0.3299,507219,True,True
0,2069,2290,3,57388.333154,30.151,5.15,6.09,1.23,9,9,2.231e-07,2.638e-07,,,ec0915.160101.507560_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,177,i,TEMPLATE,t,1.0166,1.085,0.083,3.464,22.935,1360.0,0.2231,0.2638,507560,True,True
0,2069,2290,3,57407.325652,30.151,9.03,7.11,0.88,9,9,3.915e-07,3.081e-07,,,ec0915.160120.513589_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,179,i,TEMPLATE,t,0.9799,1.223,0.119,3.15,23.073,1234.0,0.3914999999999999,0.3081,513589,True,True
0,2069,2290,3,57443.169431,30.151,-5.82,7.87,0.97,9,9,-2.522e-07,3.412e-07,,,ec0915.160225.519762_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,180,i,TEMPLATE,t,1.009,1.015,0.06,3.943,22.473,2433.0,-0.2522,0.3412,519762,True,True
0,2069,2290,3,57443.173579,30.151,,,,0,0,,,,,ec0915.160225.519764_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,182,i,TEMPLATE,t,1.0003,1.103,0.069,3.908,22.514,2224.0,,,519764,False,True
0,2069,2290,3,57453.11596,30.151,-4.58,6.76,0.57,9,9,-1.986e-07,2.93e-07,,,ec0915.160306.523732_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,186,i,TEMPLATE,t,0.963,1.228,0.104,4.24,23.034,1017.0,-0.1986,0.293,523732,True,True
0,2069,2290,3,57535.948737,30.151,-7.35,18.19,0.65,9,9,-3.186e-07,7.884e-07,,,ec0915.160527.545714_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,187,i,TEMPLATE,t,0.5836,1.036,0.049,4.165,21.477,4540.0,-0.3186,0.7884000000000001,545714,True,True
0,2069,2290,3,57535.952871,30.151,,,,0,0,,,,,ec0915.160527.545716_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,189,i,TEMPLATE,t,0.5228,1.07,0.059,3.988,21.701,2406.0,,,545716,False,True
0,2069,2290,3,57535.990236,30.151,3.95,6.17,2.75,9,9,1.711e-07,2.677e-07,,,ec0915.160527.545734_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,191,i,TEMPLATE,t,1.0037,1.074,0.076,3.787,22.793,1440.0,0.1711,0.2677,545734,True,True
0,2069,2290,3,57535.994388,30.151,,,,0,0,,,,,ec0915.160527.545736_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,193,i,TEMPLATE,t,0.5811,1.113,0.073,3.616,22.209,1390.0,,,545736,False,True
0,2069,2290,3,57545.085031,30.151,19.88,6.14,0.48,9,9,8.619e-07,2.662e-07,24.061,0.335254,ec0915.160606.546808_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,195,i,TEMPLATE,t,1.0286,1.019,0.048,6.778,22.274,1278.0,0.8619,0.2662,546808,True,True
0,2069,2290,3,57545.949944,30.151,15.73,10.45,0.44,9,9,6.817e-07,4.532e-07,,,ec0915.160606.547132_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,202,i,TEMPLATE,t,1.0751,1.087,0.058,4.173,22.249,3939.0,0.6817,0.4532,547132,True,True
0,2069,2290,3,57545.957521,30.151,-5.71,6.32,0.41,9,9,-2.475e-07,2.742e-07,,,ec0915.160606.547137_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,203,i,TEMPLATE,t,1.0702,1.116,0.044,5.408,22.573,1605.0,-0.2475,0.2742,547137,True,True
0,2069,2290,3,57566.03871,30.151,12.89,7.76,1.44,9,9,5.589e-07,3.365e-07,,,ec0915.160627.549001_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,207,i,TEMPLATE,t,0.96,0.968,0.041,4.829,22.321,2069.0,0.5589,0.3364999999999999,549001,True,True
0,2069,2290,3,57604.978412,30.151,8.88,6.46,1.01,9,9,3.849e-07,2.799e-07,,,ec0915.160804.559651_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,209,i,TEMPLATE,t,1.0412,1.131,0.076,3.972,22.895,1300.0,0.3849,0.2799,559651,True,True
0,2069,2290,3,57764.168353,30.151,25.6,8.25,0.95,9,9,1.11e-06,3.576e-07,23.787,0.349851,ec0915.170111.608549_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,210,i,TEMPLATE,t,1.0184,1.029,0.065,3.383,22.664,2597.0,1.11,0.3576,608549,True,True
0,2069,2290,3,57764.172515,30.151,,,,0,0,,,,,ec0915.170111.608551_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,212,i,TEMPLATE,t,1.0187,1.135,0.087,3.214,22.747,2394.0,,,608551,False,True
0,2069,2290,3,57769.282593,30.151,4.59,8.35,2.25,9,9,1.991e-07,3.618e-07,,,ec0915.170116.609359_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,214,i,TEMPLATE,t,0.9987,1.117,0.1,2.839,23.122,1710.0,0.1991,0.3618,609359,True,True
0,2069,2290,3,57769.286729,30.151,,,,0,0,,,,,ec0915.170116.609361_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,216,i,TEMPLATE,t,0.9934,1.239,0.124,2.612,23.213,1534.0,,,609361,False,True
0,2069,2290,3,57794.307125,30.151,6.66,8.3,0.49,9,9,2.886e-07,3.598e-07,,,ec0915.170210.619019_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,228,i,TEMPLATE,t,1.0144,1.088,0.068,3.915,22.552,2506.0,0.2885999999999999,0.3597999999999999,619019,True,True
0,2069,2290,3,57795.316234,30.151,6.33,9.81,0.46,9,9,2.745e-07,4.251e-07,,,ec0915.170211.619365_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,230,i,TEMPLATE,t,0.9947,1.124,0.084,3.291,22.563,3314.0,0.2744999999999999,0.4251,619365,True,True
