Teff,ebv,ln_sigma_mgb,ln_sigma_caii
5387.253208846411,0.9818195551550081,-0.2817945779124402,-0.32308163204473733
4257.941165402058,0.48200274479316624,-0.2270151123527571,-0.5266435033255992
5392.891150178425,0.9689077467316373,-0.3312437844989329,-0.35028764761867354
4255.748145266296,0.4777044177602146,-0.22478920182976192,-0.501871837402942
5394.590978902701,0.9977669756596215,-0.2911357336478381,-0.37453869990951677
5415.308474175099,0.9860936405865477,-0.3097486421068156,-0.3343250369277506
5379.703581806162,0.977384675653799,-0.3357842028296448,-0.3701001756623507
5391.936557704966,0.9835019477461439,-0.30776486799965375,-0.3481720867854626
5401.835767666733,0.9670554963380313,-0.33183071141858084,-0.33301425360530834
4256.990888077031,0.47135967762931236,-0.22371002977288598,-0.4935340811601987
5399.39431207427,0.9859713362779482,-0.3165749439648823,-0.34055652195866987
5382.28383117512,0.9680428808222838,-0.30752446098534947,-0.3422163805603824
5406.674314708753,0.987749318565137,-0.2834991812257855,-0.3193019886126615
5411.700599240785,0.9947307661060063,-0.3672042382709767,-0.34427618697582585
5406.428226225623,1.0175228984796492,-0.2921056275345354,-0.3248025494873985
5380.958160981716,0.9876220621753068,-0.27666087607411777,-0.3205165477865795
4256.473385821194,0.47864824652655075,-0.2241972887737373,-0.5227403368988862
4255.711751218798,0.47564704007838327,-0.2247708997958031,-0.5364640694988111
4256.082477888188,0.48673681588330825,-0.2300643213991483,-0.4978515010137759
5389.169092266795,0.9891434908000574,-0.3415930242921732,-0.34387066516349857
5406.092340315256,0.9943274525916171,-0.3018008994808697,-0.34186772749388816
5390.015128069796,0.9761648357374706,-0.33527097260328387,-0.3200809576200789
5379.01841884326,0.9820846030339042,-0.34225417316095186,-0.3330672090211489
5384.519950454431,0.9855350786088917,-0.3037986420888899,-0.3133968648897383
5359.919586786289,0.9827776614564246,-0.2549225367985174,-0.33733912087627854
5393.692462947306,0.966143188964417,-0.3470077935623496,-0.32680878838042304
5402.2436742051095,0.9879475798107318,-0.27613397056226335,-0.3070379291569124
4261.369733664868,0.47985965195836794,-0.22807088915615212,-0.4848891682810468
5387.503218167419,0.983688522723669,-0.3367744786245289,-0.3053684761541247
5395.833654308783,0.9800086475420843,-0.3568018172151022,-0.3566310659489891
4267.65531021942,0.48374848660928366,-0.22930268216805513,-0.46221207936256475
