0,1,2,3
90.0,91.0,92.0,93.0
1754.9392669246226,1793.9456743062983,1894.366425225082,1471.1054089558238
0.4798905217491532,0.5724112971964411,0.5419860958503621,0.46061500748007883
-11.627397929472277,-14.222528348707524,-13.157183888735597,-8.70477194105261
