0,1,2,3
90.0,91.0,92.0,93.0
1754.9392669246226,1793.9456743062983,1894.366425225082,1471.1054089558238
0.5374506942032096,0.5717543650792675,0.6025168300545816,0.3729729975773557
-8.448664762746464,-8.622968744234916,-9.60892461010829,-6.7736606329158615
