ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,56835.042635,30.469,-12.36,3.58,1.2,9,9,-3.999e-07,1.16e-07,,,ec0915.140627.331077_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,151,g,TEMPLATE,t,1.0805,1.612,0.217,7.472,22.901,778.0,-0.3999,0.116
90,3909,1392,3,56836.973106,30.469,-22.93,3.83,1.9,9,9,-7.418e-07,1.24e-07,,,ec0915.140628.331929_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,156,g,TEMPLATE,t,1.1392,1.612,0.185,4.296,23.544,802.0,-0.7418,0.124
90,3909,1392,3,56854.989274,30.469,-9.51,3.76,1.52,9,9,-3.075e-07,1.217e-07,,,ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,164,g,TEMPLATE,t,1.0666,1.58,0.204,5.465,23.282,815.0,-0.3075,0.12170000000000002
90,3909,1392,3,56866.986669,30.469,-12.05,4.09,1.14,9,9,-3.897e-07,1.322e-07,,,ec0915.140728.341669_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,169,g,TEMPLATE,t,1.0244,1.573,0.195,6.437,23.059,818.0,-0.3897,0.1322
90,3909,1392,3,57053.234882,30.469,-17.24,7.17,0.94,9,9,-5.578e-07,2.318e-07,,,ec0915.150131.404890_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,191,g,TEMPLATE,t,1.1089,1.106,0.067,3.857,22.877,2760.0,-0.5578,0.2318
90,3909,1392,3,57056.254747,30.469,-27.85,9.19,1.33,9,9,-9.007e-07,2.972e-07,,,ec0915.150203.405989_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,197,g,TEMPLATE,t,1.1454,1.107,0.055,4.196,22.373,5399.0,-0.9007000000000001,0.29719999999999996
90,3909,1392,3,57056.263019,30.469,-43.12,10.64,0.69,9,9,-1.395e-06,3.44e-07,,,ec0915.150203.405993_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,203,g,TEMPLATE,t,1.1502,1.038,0.052,4.54,22.269,5700.0,-1.395,0.34400000000000003
90,3909,1392,3,57077.402214,30.469,-46.3,18.15,0.91,9,9,-1.498e-06,5.871e-07,,,ec0915.150224.413818_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,209,g,TEMPLATE,t,0.9531,1.061,0.035,5.898,21.462,13003.0,-1.498,0.5871
90,3909,1392,3,57083.228154,30.469,-9.17,7.71,0.21,9,9,-2.966e-07,2.493e-07,,,ec0915.150302.417212_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,211,g,TEMPLATE,t,1.0629,1.107,0.077,4.588,22.573,2915.0,-0.2966,0.2493
90,3909,1392,3,57138.965861,30.469,-25.27,7.38,1.0,9,9,-8.174e-07,2.386e-07,,,ec0915.150426.437725_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,231,g,TEMPLATE,t,1.0679,1.03,0.043,9.189,21.913,2880.0,-0.8174,0.23859999999999998
90,3909,1392,3,57138.969971,30.469,-34.01,6.4,0.92,9,9,-1.1e-06,2.071e-07,,,ec0915.150426.437727_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,235,g,TEMPLATE,t,1.0816,1.135,0.091,7.415,22.32,2061.0,-1.1,0.2071
90,3909,1392,3,57199.007931,30.469,-35.68,6.46,0.65,9,9,-1.154e-06,2.089e-07,,,ec0915.150626.453977_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,269,g,TEMPLATE,t,1.0509,1.072,0.056,6.531,22.364,2282.0,-1.1540000000000001,0.2089
90,3909,1392,3,57199.010581,30.469,-26.81,6.6,1.02,9,9,-8.67e-07,2.135e-07,,,ec0915.150626.453978_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,271,g,TEMPLATE,t,1.0491,1.101,0.07,6.67,22.334,2198.0,-0.867,0.2135
90,3909,1392,3,57387.334759,30.469,-13.31,6.07,1.28,9,9,-4.305e-07,1.963e-07,,,ec0915.151231.507217_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,273,g,TEMPLATE,t,1.0986,1.085,0.097,3.893,22.988,2107.0,-0.4305,0.1963
90,3909,1392,3,57388.329025,30.469,-6.82,6.23,1.37,9,9,-2.205e-07,2.014e-07,,,ec0915.160101.507558_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,279,g,TEMPLATE,t,1.1061,1.01,0.076,3.853,23.085,1785.0,-0.2205,0.2014
90,3909,1392,3,57452.196395,30.469,-3.12,4.15,0.45,9,9,-1.008e-07,1.343e-07,,,ec0915.160305.523434_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,293,g,TEMPLATE,t,1.0952,1.412,0.184,3.221,23.737,798.0,-0.1008,0.1343
90,3909,1392,3,57545.094531,30.469,-12.46,4.66,1.14,9,9,-4.029e-07,1.506e-07,,,ec0915.160606.546814_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,315,g,TEMPLATE,t,1.0779,1.043,0.119,8.084,22.616,948.0,-0.4029,0.1506
90,3909,1392,3,57545.098661,30.469,-12.88,4.37,1.19,9,9,-4.166e-07,1.415e-07,,,ec0915.160606.546816_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,318,g,TEMPLATE,t,1.0738,1.198,0.151,7.591,22.726,861.0,-0.4166,0.1415
90,3909,1392,3,57545.104289,30.469,,,,0,0,,,,,ec0915.160606.546819_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,322,g,TEMPLATE,t,0.9225,1.218,0.12,10.517,22.31,688.0,,
