ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,58188.054672,30.236,-13.79,6.48,0.58,9,9,-5.529e-07,2.597e-07,,,ec0915.180311.728978_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,504,r,TEMPLATE,t,0.894,1.134,0.15,4.884,22.58,1475.0,-0.5529000000000001,0.2597
90,3909,1392,3,58188.058831,30.236,-4.95,6.99,0.8,9,9,-1.984e-07,2.802e-07,,,ec0915.180311.728980_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,507,r,TEMPLATE,t,0.8949,1.386,0.213,4.747,22.716,1199.0,-0.1984,0.2802
90,3909,1392,3,58225.983353,30.236,-4.39,7.87,0.79,9,9,-1.762e-07,3.156e-07,,,ec0915.180417.736456_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,510,r,TEMPLATE,t,0.9032,0.991,0.131,4.534,22.501,1884.0,-0.1762,0.3156
90,3909,1392,3,58232.980215,30.236,-0.6,8.6,0.75,9,9,-2.422e-08,3.448e-07,,,ec0915.180424.738616_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,516,r,TEMPLATE,t,0.9303,1.069,0.154,3.827,22.535,2562.0,-0.024220000000000002,0.3448
90,3909,1392,3,58246.000597,30.236,-23.21,10.24,1.22,9,9,-9.305e-07,4.107e-07,,,ec0915.180508.743627_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,522,r,TEMPLATE,t,0.6285,1.048,0.104,4.719,22.108,1922.0,-0.9305,0.4107
90,3909,1392,3,58261.077132,30.236,2.2,7.34,1.2,9,9,8.807e-08,2.944e-07,,,ec0915.180523.750066_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,528,r,TEMPLATE,t,0.9239,1.439,0.215,3.316,22.959,1737.0,0.08807,0.2944
90,3909,1392,3,58261.085404,30.236,-10.03,8.0,0.91,9,9,-4.022e-07,3.209e-07,,,ec0915.180523.750070_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,534,r,TEMPLATE,t,0.9285,1.385,0.199,3.295,22.934,1769.0,-0.4022,0.3209
90,3909,1392,3,58313.983799,30.236,-9.37,6.24,0.46,9,9,-3.758e-07,2.502e-07,,,ec0915.180714.755611_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,543,r,TEMPLATE,t,1.0702,1.044,0.187,4.706,22.699,1894.0,-0.3758,0.2502
90,3909,1392,3,58313.992096,30.236,-6.06,6.15,0.62,9,9,-2.431e-07,2.465e-07,,,ec0915.180714.755615_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,549,r,TEMPLATE,t,1.0693,1.395,0.245,4.235,22.963,1427.0,-0.2431,0.2465
90,3909,1392,3,58483.307844,30.236,-26.39,7.18,1.32,9,9,-1.058e-06,2.877e-07,,,ec0915.181231.807721_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,558,r,TEMPLATE,t,1.0532,1.074,0.185,3.676,22.939,1881.0,-1.058,0.2877
