Teff,ln_sigma_mgb,ln_sigma_caii
5430.02620152748,-0.3685770840812392,-0.2941248487556325
5445.680175012385,-0.314210940844994,-0.30522142122513457
5422.105306095062,-0.3161984078751019,-0.3297136643469973
5438.002495570172,-0.33033876139099383,-0.31849272317996113
5432.015686886522,-0.35829808841200284,-0.3095056689730137
5426.523064296951,-0.26543325698427145,-0.31424739915304445
6637.389007556514,-0.22626815077567303,-0.24316594237061684
5446.259427950994,-0.3672949572994339,-0.2859884482808812
5427.818895860434,-0.3155027591974795,-0.3372886188352324
5434.296443670777,-0.3222812084194173,-0.3303141927281232
5436.511145128647,-0.35542448526239045,-0.3022069790248758
6637.670986175661,-0.2243143919710752,-0.238311097094964
5406.548446303801,-0.3205929976201306,-0.3071693008023146
5442.190040828025,-0.361778694275898,-0.30642665489149223
5426.349773919749,-0.32170146825879736,-0.30508367076469767
5422.346659341828,-0.3077343335299119,-0.33697416206201963
5425.646730545841,-0.3552550120648746,-0.3103056173680613
5419.068033035155,-0.3295314848663092,-0.36568045529890736
5424.34185322444,-0.34864299321406916,-0.32407840570146595
5423.94179453123,-0.32562337647549816,-0.33970841875986824
5432.130968007429,-0.2859288647742419,-0.3058115381166439
5422.079361184614,-0.32852526159785356,-0.35153533261875575
5415.653522406158,-0.29702093296451615,-0.3170355164419184
5433.507743673651,-0.32471485497204805,-0.3523542301663872
5415.7789950764545,-0.28884800189292853,-0.3190201953373343
5431.289689364105,-0.33287048592991,-0.30039527120455584
5420.37118105056,-0.3408243786130762,-0.33148964510693013
5421.686607360682,-0.2758169451870737,-0.3293237565202433
5412.029294688071,-0.32622411296758796,-0.34600083297029
5412.849455353285,-0.31836001137905634,-0.35678664117666425
5432.246181746203,-0.3320791794615337,-0.3231168208765199
5433.6515810520095,-0.3177308897719999,-0.326392882344735
6610.122800607743,-0.23289912219957387,-0.2284473880504571
6625.980384577556,-0.22862929459733763,-0.23047451340666286
5441.985777665753,-0.3432580815124999,-0.29217816719715206
5423.512842637825,-0.2864663392045123,-0.2778088438190044
6637.305000220474,-0.2295665247743655,-0.22741597560324675
5409.8867929308535,-0.33573671752564066,-0.32090227585587394
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6614.934246846811,-0.23349538589050603,-0.24682009795297538
5421.5032925449495,-0.32464503358837465,-0.3259454646016352
5433.169845379364,-0.32953260830664743,-0.29930457402379324
5425.786950841144,-0.3198168473731265,-0.3502861489234899
5414.135448399409,-0.3012514272003153,-0.3301929309567563
5441.364208940372,-0.340904335817128,-0.35827120228381887
6625.763867771032,-0.22391151488310687,-0.25484791213854086
5429.769152593767,-0.3645804505532927,-0.2945399872810701
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5439.2330016780015,-0.38528269364180623,-0.338624244692703
5443.553632221022,-0.31706201189935035,-0.3064631718953077
5419.8979880775505,-0.3147821392768058,-0.3373515105053195
5440.202747364155,-0.33596242009899624,-0.31135082286369375
5417.08415317119,-0.3822631001412245,-0.3047359008693675
5423.4072242912,-0.2762408472596951,-0.32038689757574945
6637.633583124051,-0.22601811603417193,-0.2423286336193895
5441.209240862421,-0.35953595777524533,-0.2961148697788594
5424.909408683942,-0.3159875435686536,-0.3300913575315476
5423.975320779667,-0.30539299935074943,-0.322089874693426
5439.234765326213,-0.34439676180660117,-0.3157766332194465
6637.544866704172,-0.22456966545875987,-0.23903791438031025
5404.542108895742,-0.320744621641192,-0.30726603372981603
5441.53767825529,-0.34772329480654696,-0.30531132059919636
5425.031239733006,-0.3104281070698956,-0.3063505924559557
5423.499770609701,-0.2961850515266629,-0.3464775994927578
5424.943477552065,-0.3518483395127538,-0.31231558396223513
5423.143127862228,-0.34214499071480553,-0.33445878341101226
5423.38448714605,-0.34674417068070373,-0.32367447445691894
5413.113736658117,-0.316126236284583,-0.3281716196938374
5428.904393809855,-0.309435355854524,-0.33641950887951616
5420.923612303842,-0.33948028586450724,-0.354976949844394
5417.27578511635,-0.31051387852964374,-0.331137995135184
5430.7102430497625,-0.3248938479041013,-0.36016150782189355
5415.614715860135,-0.30046776483824256,-0.31685840971828505
5421.753547686154,-0.2934297629404197,-0.2631218356550813
5423.728696816363,-0.3315035149747512,-0.3319274756557182
5416.233594657761,-0.25669336000829335,-0.32500236921979847
5415.640490864066,-0.32116776029028826,-0.33982546346584047
5423.940952386234,-0.32663248590272226,-0.33660690201432786
5427.922895046201,-0.33844832772771466,-0.3099280401374131
5440.034940855383,-0.3527124456717338,-0.32994641263445007
6610.122800607743,-0.23289912219957387,-0.2284473880504571
6625.980384577556,-0.22862929459733763,-0.23047451340666286
5430.307644497233,-0.3082002813513447,-0.3108070481995949
5425.714334003987,-0.28248845707000114,-0.27439043364353616
6637.305000220474,-0.2295665247743655,-0.22741597560324675
5399.901222681743,-0.34783750439545125,-0.30971136396444976
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6620.992153313144,-0.23110397955749687,-0.24473507151475987
5417.394754100593,-0.3197041754721944,-0.3460652539095383
5426.784706720625,-0.2982738675424924,-0.29954052835690104
5424.280568809989,-0.3128344666217472,-0.34395767073499256
5411.683060373188,-0.29834618016005154,-0.3325903972239535
5426.197644508959,-0.3326008006141488,-0.3372628085672257
6625.763867771032,-0.22391151488310687,-0.25484791213854086
5422.552119130408,-0.3473818387293327,-0.30847080439569446
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5434.117485807725,-0.3752890245831728,-0.3455931058232253
5438.478529129524,-0.30829318973737724,-0.3043163439940598
5416.343716493103,-0.30710991642198665,-0.3401356611163277
5443.776268883032,-0.3283089518118979,-0.31486890449192273
5418.891027039004,-0.3684767640538949,-0.31076982719874413
5423.532409124415,-0.2569563194453762,-0.3195653494815258
6637.633583124051,-0.22601811603417193,-0.2423286336193895
5434.120090975135,-0.35277175435055685,-0.296541116156834
5428.434062272521,-0.3099321485146914,-0.34497242422831154
5423.93286771039,-0.30230369675783586,-0.32160409897900594
5430.1137418123335,-0.32175992150428,-0.3277457594544692
6637.544866704172,-0.22456966545875987,-0.23903791438031025
5412.238630550618,-0.31499970699992674,-0.32015193245725915
5431.501121172966,-0.3515575880014205,-0.32659059797943385
5424.377159574416,-0.30896978696167365,-0.30359719383357575
5423.110157402621,-0.31706860582803703,-0.3309760449532074
5428.44114819043,-0.3373767451947747,-0.3202971679210688
5425.459902226061,-0.3624627814261726,-0.3357962277368437
5440.789639412565,-0.3927784745041802,-0.301861213048217
5403.083188474554,-0.3311241840001845,-0.3197279629632643
5416.149256970092,-0.2800322515540313,-0.33834840592817766
5422.459640590262,-0.32279544847615055,-0.3458919507313622
5419.461089868349,-0.3168833322360645,-0.3479035677811576
5429.502891865799,-0.32467139003872164,-0.3577112375088101
5417.713201972951,-0.3205239853137036,-0.3116900105631139
5420.38146271003,-0.2842982601394459,-0.2785033706032897
5424.385054557802,-0.33520925633259874,-0.3267783158872131
5416.499010097932,-0.25423842776037636,-0.32532553356023935
5422.966138527911,-0.321396706292801,-0.3624895062832153
5411.821928337806,-0.3410367561496282,-0.365710829312207
5442.971955890474,-0.28907120016615684,-0.32845499780115106
5435.491659158842,-0.3505209509110107,-0.3368244671058327
6610.122800607743,-0.23289912219957387,-0.2284473880504571
6617.5996167939975,-0.22731907913934166,-0.23369541021076803
5432.869633084135,-0.33316449365330103,-0.31583663753530555
5422.59267362317,-0.2944743145767436,-0.29466729692964166
6637.305000220474,-0.2295665247743655,-0.22741597560324675
5411.105982656482,-0.3182761907792039,-0.2854133164800041
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6623.664668172554,-0.23086665041220655,-0.2445842981554683
5411.100885621943,-0.3041678133524248,-0.3187528890495141
5430.387645089406,-0.2967025071001774,-0.27757892317760124
5427.083990073738,-0.32175586789826477,-0.3302855774900919
5416.140307513125,-0.3106106734152422,-0.34513107285558847
5425.467583934325,-0.33263110987335437,-0.3500551964291631
6625.763867771032,-0.22391151488310687,-0.25484791213854086
5412.638523115143,-0.3526237774791783,-0.2780955767316816
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5435.383448470857,-0.3596172740415024,-0.34478704214680833
5438.40222688683,-0.32734280669923077,-0.3183059288209501
5424.956684032127,-0.31422452014115815,-0.34260467866199873
5445.8990729512525,-0.32777988063423374,-0.3236770971856497
5414.153377338011,-0.3390002606749913,-0.325714811641993
5424.690705571455,-0.26249012164762453,-0.33116907346856167
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5440.730800516565,-0.36574304006345437,-0.2930835915948122
5427.7003288552305,-0.31124441896500027,-0.3454230380208623
5432.908917042116,-0.28202059539319413,-0.2777811137492711
5428.866781429522,-0.2886151208553005,-0.33606915509408053
6637.556285767247,-0.22433178540641213,-0.23959118739242724
5411.432505589617,-0.3134495883108646,-0.30666296320368575
5430.271720361884,-0.34984946779696574,-0.33542759652461845
5420.584676385565,-0.28909555245221263,-0.30415833879989157
5417.634211217995,-0.3436790005360174,-0.35983168966366097
5430.613838657999,-0.335182366668228,-0.3217586479208123
5431.993903306595,-0.3346043318400976,-0.321172823275796
5432.128102987227,-0.3451967426358855,-0.3225648269750356
5410.213030987271,-0.3275473804574832,-0.305896167833902
5411.391592462745,-0.28226233567457715,-0.3396989752997945
5417.731821581823,-0.32400572862861626,-0.3541287913206496
5417.694183164831,-0.3151810721884103,-0.3673628380237919
5426.596832006461,-0.3098722225748915,-0.3368025136887095
5412.339929737865,-0.3228603428984911,-0.29748662661278724
5421.134194751903,-0.29480050540947905,-0.2878874881879848
5428.201842611975,-0.3318323759054417,-0.3051961171904174
5416.499010097932,-0.25423842776037636,-0.32532553356023935
5427.027105341095,-0.32240364325710336,-0.3356963731883437
5414.557223052271,-0.3253040857550352,-0.33773603883742603
5441.194421586809,-0.3035677110661333,-0.3364624441157213
5431.82742982208,-0.3400181055148671,-0.33429643022269584
6610.122800607743,-0.23289912219957387,-0.2284473880504571
6613.188906526887,-0.22723270321058042,-0.2302938121593036
5432.587132394041,-0.3318025010095321,-0.3160003832692052
5425.165578915631,-0.29788269241769183,-0.3091142662395656
6637.305000220474,-0.2295665247743655,-0.22741597560324675
5418.721738636046,-0.33337183019904293,-0.2992318793859976
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6623.664668172554,-0.23086665041220655,-0.2445842981554683
5411.549264914563,-0.30641222531818746,-0.3080904161034415
5417.189610370182,-0.32754082703615955,-0.2765499028217522
5429.0291667908805,-0.3185013038074229,-0.3361391574371562
5419.547951635799,-0.3285730087955183,-0.3456294332679317
5427.80369712581,-0.3380717330521251,-0.30149100878923063
6626.831789022482,-0.22422807621943577,-0.25402161547193336
5416.447963788763,-0.3442510265776841,-0.302249517226724
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5433.062349813319,-0.3612135797904519,-0.3516832807076685
5435.85051766785,-0.3105273533493426,-0.3231110305121077
5421.932835564111,-0.3109921480053175,-0.3344119080506668
5439.000036325224,-0.32372544572449985,-0.3199131876922502
5433.587700299263,-0.3666448066016782,-0.29330425240373537
5423.727655168868,-0.30129528908665537,-0.31428743892252914
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5429.838076708949,-0.3355534666063322,-0.33113992389234825
5416.8429393927845,-0.2813448396589064,-0.34852481123398255
5432.908917042116,-0.28202059539319413,-0.2777811137492711
5417.880849949447,-0.29965054994092494,-0.33877778580575163
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5410.809097756692,-0.3185332771189662,-0.30088849960295033
5430.056939394939,-0.35789766569051246,-0.3497436114615924
5422.283182511878,-0.3056945886829898,-0.3065025174731502
5425.370408661825,-0.3142077688793133,-0.32344784994320297
5443.649572480099,-0.3494511627683097,-0.3303167243227674
5428.437475289331,-0.32587801816372935,-0.29084861485075825
5431.806178749129,-0.3561244512839517,-0.33413881561623676
5416.264401689804,-0.32491087845340866,-0.3061538639419302
5422.219973300551,-0.31900445871974975,-0.3274454471626302
5423.597803034708,-0.32869527918368596,-0.34464499295216416
5417.24583736718,-0.31008516439284134,-0.35489318172902845
5418.659279341127,-0.30072213170665574,-0.32655197575723804
5416.282469440132,-0.33034748812307385,-0.2927601069222278
5411.656734345509,-0.2949530728432015,-0.3006492293442947
5419.793178534949,-0.31153539444889866,-0.28875418816886633
5417.9697363709865,-0.2997120878777218,-0.33917056927062655
5433.134372541692,-0.33475036960715493,-0.3330594770405486
5409.791604483225,-0.33396136255064035,-0.3430421669307623
5433.104760053857,-0.3469785426569527,-0.3182341470798225
5435.086816894928,-0.3456328717463842,-0.356652085747232
6618.12323219258,-0.23057240023534245,-0.2285966837471449
6636.7238461856405,-0.22516288492770986,-0.2289437889745901
5437.896389703627,-0.3352327592592544,-0.3231886268174435
5416.23330824131,-0.2828370698142629,-0.2953981460456018
6633.432311402787,-0.22759252180320066,-0.23725396722387035
5415.6958321825405,-0.3301251854445925,-0.3032845507234539
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6623.664668172554,-0.23086665041220655,-0.2445842981554683
5399.184818917855,-0.3043184534938575,-0.3004479469032399
5424.416743139255,-0.31545866163482233,-0.2929082309188612
5443.7474176057785,-0.3490080530691654,-0.3444746131447624
5415.9292537184165,-0.32679194079680524,-0.35556984765420624
5431.331123105174,-0.3525604712503082,-0.3030288888629787
6626.831789022482,-0.22422807621943577,-0.25402161547193336
5427.642510939386,-0.357636280869629,-0.30462490702016076
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5425.699112127777,-0.3360942719040731,-0.320377787776727
5436.731936561049,-0.33136403602133213,-0.34963369637866426
5426.1554811035285,-0.35506621319916504,-0.34917791184354297
5439.988440399084,-0.3271247212494599,-0.32470766940592677
5430.541300385944,-0.3493035876838462,-0.2950408555204654
5437.550583496295,-0.29753699618371404,-0.2910402320440967
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5432.947499126891,-0.3272469872579004,-0.3341029469563456
5428.038337123795,-0.3087417873014958,-0.33463844588158037
5423.9224115995685,-0.2903995752615924,-0.30956180093248364
5417.221598027158,-0.2983691827820752,-0.34012716967121936
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5420.931397812471,-0.30380969775470323,-0.29877983505743194
5430.703041519626,-0.3604030285781939,-0.35075245975975095
5425.257783492702,-0.3021050398763652,-0.321862932928895
5429.971608594743,-0.29025325924419354,-0.31327373665940283
5443.222127030311,-0.34320567713144057,-0.3225479911843508
5430.225383111032,-0.33315556969681265,-0.3116123191031395
5429.923709432755,-0.3506343065045064,-0.32119325087167455
5407.602787881632,-0.31049779375983894,-0.29117813707054496
5417.706746321317,-0.30327373662964835,-0.3390026044199256
5401.4546455963655,-0.309115275972786,-0.3530207219426766
5417.24583736718,-0.31008516439284134,-0.35489318172902845
5398.42877324456,-0.30646156625405807,-0.35912253466879124
5416.069889407706,-0.33022179881900365,-0.29435235777987845
5421.13331163438,-0.3168203204345337,-0.3137352674453705
5425.039621544468,-0.33018999328924786,-0.2952450673036879
5417.923936673622,-0.29444067125931755,-0.3227329338404428
5422.550146071156,-0.33250539784365885,-0.33734209160263023
5411.945849925739,-0.3277834340933529,-0.3252419259448368
5436.075404442537,-0.34926941891762947,-0.32030857177943345
5432.748526267662,-0.3434258443300187,-0.340914611791169
6618.12323219258,-0.23057240023534245,-0.2285966837471449
6636.591854998054,-0.22562718050516364,-0.23243956221398823
5439.454426564338,-0.3512498748135346,-0.3472361794236291
5418.259639579923,-0.28998341762652924,-0.29464275998772205
6633.561831490742,-0.22751195599674467,-0.23705660892146543
5418.741673165475,-0.33286266908957046,-0.32282834501599844
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6626.636375719039,-0.22985937485353633,-0.2423240453754451
5424.850616708345,-0.31953059609743917,-0.3149304604058289
5423.266573842959,-0.30934152017211636,-0.29822197825914476
5436.090388733817,-0.33303367790443783,-0.32617154814192495
5420.781486600272,-0.3340976493281119,-0.34116353902309543
5433.1576100571,-0.36080135735941365,-0.2800057264213711
6624.883042010131,-0.22564776982801743,-0.24833218142382874
5427.329045268906,-0.33708658409832193,-0.31124933867029164
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5419.57989817614,-0.3077633882398109,-0.37290405771331797
5436.731936561049,-0.33136403602133213,-0.34963369637866426
5425.0915779457655,-0.3542501876217873,-0.34847005840053197
5437.543195625312,-0.3284821071888,-0.31028394094909734
5428.011308459514,-0.33803325354560787,-0.3132709340686166
5436.369674360486,-0.30332867749326603,-0.2939689515624334
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5434.2815817210685,-0.3227301891935371,-0.3416190518217522
5425.849236997587,-0.3026099295947044,-0.33414472428039627
5425.570501621549,-0.30446942750407907,-0.3403706958566914
5407.441790108078,-0.30799721439127126,-0.35455624594577057
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5427.8511717536185,-0.32817276291296726,-0.30468793154609614
5415.61643088698,-0.3482557315113386,-0.3580482414159997
5424.341354665136,-0.2701448904740173,-0.3287430759319475
5429.618805172448,-0.3125556780674871,-0.30600166602585055
5434.402561520376,-0.3301524372409747,-0.31578526803110596
5428.346634336072,-0.32450330940443234,-0.31098454924813546
5431.178173001341,-0.35783543474063423,-0.3276739510098747
5410.77917337442,-0.31930549596901586,-0.3111122368764676
5419.515020341409,-0.2960808069645317,-0.33989266686716535
5407.757881881628,-0.3120503088343089,-0.34464695655231015
5421.487820062544,-0.31859105908479035,-0.3410527962487599
5399.50558455147,-0.30456986183478446,-0.36076629245313685
5418.178349498704,-0.3353294090359696,-0.31030256054976074
5432.44393840456,-0.2898611472042013,-0.30218741075146704
5426.565828811292,-0.3442388711018309,-0.3129890383557985
5412.018718262007,-0.26711797924013786,-0.3249396809032213
5425.25587935578,-0.3017167790214154,-0.32193818269426083
5417.206281798644,-0.3337907272517325,-0.2931726971560444
5439.741205746883,-0.3658615448227008,-0.3162740305578607
5433.458568741973,-0.34752535547623026,-0.35177330591974554
6618.12323219258,-0.23057240023534245,-0.2285966837471449
6636.591854998054,-0.22562718050516364,-0.23243956221398823
5423.762765839821,-0.33426076856605424,-0.32562334640084495
5421.375745253883,-0.3053528734101907,-0.30738846541355547
6631.994423215638,-0.22753298923904228,-0.23383912865791198
5416.145714462752,-0.32804320010333027,-0.3370100068508603
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6624.018077357387,-0.23046835232280227,-0.24076836322592787
5427.037842928577,-0.3080327482457408,-0.32044425777131125
5418.692990990548,-0.3125566479061281,-0.2911298171633785
5437.994444773926,-0.3340663911646549,-0.3273043966506883
5423.431245215639,-0.32859086790445324,-0.33203171923122093
5421.613750777088,-0.3585529992371635,-0.31666670470294284
6624.883042010131,-0.22564776982801743,-0.24833218142382874
5425.557718589257,-0.36716692775814236,-0.32427007381695466
6617.579932474183,-0.22342870420471084,-0.23973881189689727
5419.866407152552,-0.30831047185115734,-0.37088044314722796
5433.476495251288,-0.33070593637629764,-0.3451238495309934
5425.996811821018,-0.3777193072887892,-0.3438585956126489
5443.439794804231,-0.318278152702788,-0.290030516615398
5428.913012720925,-0.3377172781180665,-0.3180670933764765
5432.442483755849,-0.299409290178212,-0.3048653472118442
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5428.930340231614,-0.31745654528202577,-0.3370401898138205
5443.746354131357,-0.3136692452716373,-0.301490407287
5425.210952151627,-0.2860285715191301,-0.36242280265866056
5421.77628935646,-0.2748434022487093,-0.3512745530244633
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5430.031103039771,-0.35150493690197543,-0.3170434385707126
5409.076010920642,-0.32671751284640105,-0.37183872431721465
5422.349183248879,-0.30467798720308725,-0.32358122111880894
5429.766279842119,-0.2807130599589063,-0.31312694869501606
5429.806288430898,-0.33294111458218556,-0.3252865340563127
5434.15218612149,-0.32981365459093887,-0.2983611518462207
5434.470879977695,-0.34994776889983975,-0.3192604447117542
5411.782352185432,-0.32335878484009467,-0.3056532419646346
5411.219803553931,-0.31117946122873535,-0.3681663894780616
5404.0005069583785,-0.30488620678252165,-0.34806796943267226
5417.455446761558,-0.32902689275416325,-0.3444323358109557
5413.316333603996,-0.35098522287828876,-0.3384621451587435
5426.642562984931,-0.32579361298596626,-0.3001955180321314
5437.054271899029,-0.2887439111733287,-0.288742851349078
5429.0555118646835,-0.3592652813291572,-0.3253606155632995
5408.835497413192,-0.2864565802920186,-0.35624067268358817
5424.946621287198,-0.2916779946900597,-0.32405093222206155
5417.986837337634,-0.34573251836183794,-0.30562746031956484
5420.451157508361,-0.37688451618519453,-0.31723668587281906
5437.466475314047,-0.34101097054203494,-0.33090757176634666
6621.957992856541,-0.2303162829856934,-0.22815322124242635
6637.411271810266,-0.22314581129033598,-0.2274262114898453
5401.7598144914855,-0.3130096192170146,-0.3145547795459034
5422.325376163398,-0.30355120633485894,-0.2956883170677551
6618.857548251634,-0.22887200020362158,-0.230867209176176
5423.344218811424,-0.32752858236454846,-0.312788416225871
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6635.521387662815,-0.228947353062419,-0.24225849817485878
5429.632362964324,-0.3626491310025882,-0.3291218206448989
5419.979076262569,-0.3192408762268583,-0.305880753251135
5427.691584916009,-0.3318005462825442,-0.33726131018442185
5422.386785300218,-0.3267100018374826,-0.33287663716036137
5423.872591902176,-0.3453994154057212,-0.30834411256861377
6624.883042010131,-0.22564776982801743,-0.24833218142382874
5428.306784193603,-0.35360859093545016,-0.3128679262783143
6623.45410685759,-0.22460327220383738,-0.24144691284410683
5425.082676837427,-0.31517383454286857,-0.3643437787245054
5425.877604271824,-0.33016449055752006,-0.3220160676681755
5423.1299682281315,-0.3878512098463121,-0.35166885807251747
5441.711227844182,-0.3202189094016793,-0.30021423002644976
5436.113228729116,-0.3408445378805547,-0.3004647957764249
5429.484779513558,-0.3057446275399041,-0.32876809509092747
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5426.26246083533,-0.3159902450671127,-0.341550187850091
5441.423362280742,-0.3149610725772468,-0.2992904578713801
5443.337305007778,-0.2875723780026932,-0.3684840708123129
5425.851185394044,-0.2911408467128866,-0.333788600261105
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5430.877230545702,-0.3614609607141729,-0.31587729550744975
5410.511030273254,-0.3265601841065416,-0.3659297398206154
5405.213217803557,-0.3101026822503996,-0.32964482961319097
5430.905870354496,-0.277677780221078,-0.30711283526632704
5430.053972940364,-0.33053106269908406,-0.3356575945089211
5448.153886042588,-0.3320764129973694,-0.2754754461431342
5432.267585822942,-0.35874790426291975,-0.31655631217294955
5418.0636274802,-0.31089183886504496,-0.2965519475978684
5422.368717518488,-0.31877267614543153,-0.3388808626188029
5422.603678077176,-0.3055988580018166,-0.33135729565726746
5418.908663288343,-0.32721715271155993,-0.34811732095820896
5419.124508951957,-0.34469197374797256,-0.3306385344805999
5437.948161689848,-0.30441521416277656,-0.2679010406151799
5433.685381503266,-0.29971396385197097,-0.29937341030590703
5433.324932243409,-0.323412497131999,-0.3215288158193403
5412.412651175046,-0.2884606650046458,-0.3581616061580629
5424.946621287198,-0.2916779946900597,-0.32405093222206155
5419.562669445308,-0.3360836879145299,-0.3178242361251112
5423.1297738328785,-0.3629648720448189,-0.32325774425338677
5443.0226086788125,-0.3358723114389258,-0.3510953370001687
6621.957992856541,-0.2303162829856934,-0.22815322124242635
6637.411271810266,-0.22314581129033598,-0.2274262114898453
5409.0623983841615,-0.3177625582546478,-0.30170541579218085
5419.355624090824,-0.3185918135865473,-0.3210991522546153
6618.583197972905,-0.22895667223829175,-0.23091809053545512
5417.2149576305455,-0.3015047749099752,-0.2924756502047512
6636.008392722654,-0.22767958232860167,-0.24789250150368164
6635.583818953869,-0.2287848320329694,-0.24298074549963
5433.840392158911,-0.3644669774944813,-0.30688756478216067
5413.400253524987,-0.3150802521913236,-0.2942650971274879
5421.565264429092,-0.2903798237788673,-0.37131276401245017
5438.549974430257,-0.3495494484835342,-0.35312894054350286
5423.561550933603,-0.3520066840247479,-0.2897059134375016
6617.476032004975,-0.22712699173061152,-0.26069232574899376
5421.376574246553,-0.3382527188246167,-0.3441768933462198
6623.45410685759,-0.22460327220383738,-0.24144691284410683
5430.765722295474,-0.3107330774955033,-0.363725242654186
5412.939617621883,-0.32216837083769934,-0.29266259069352524
5416.496246434626,-0.3401915656861454,-0.35325629521392043
5438.045642584853,-0.33003874426017626,-0.30586351673854084
5429.155404934076,-0.34752941346280547,-0.29370315916834017
5429.933128582965,-0.29277301959945007,-0.3560997971197761
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5431.35420400223,-0.34263766600050316,-0.3215702524218331
5447.802179798264,-0.35623312967803966,-0.33413447028103826
5443.337305007778,-0.2875723780026932,-0.3684840708123129
5429.796683282489,-0.2918672754787452,-0.30154031317771085
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5425.310459128213,-0.34804864116515366,-0.3174035610983937
5417.443424993918,-0.2999556392699704,-0.3348974105950444
5417.754358529365,-0.3359044405208361,-0.3261106781294101
5430.024941513319,-0.28481514285982623,-0.3094683105334793
5428.710736917449,-0.3493974848608236,-0.3277438022758077
5436.582897412838,-0.32742620888061147,-0.3131387553013311
5434.2087684669095,-0.32762039353113304,-0.30943067286968234
5417.487883800423,-0.3098378905816928,-0.2908910659256251
5423.510968518935,-0.3006597917166539,-0.3328123282354217
5406.637348528502,-0.31559631311149583,-0.3307270626389359
5413.866309754266,-0.3234326452590276,-0.3615760713241825
5416.683738355864,-0.34055104358672167,-0.31394785041480383
5433.915324797562,-0.315224788727292,-0.29038816646035503
5425.924107143241,-0.3047986040135147,-0.3173291521663739
5426.313612973026,-0.3131664264357258,-0.3063132162118767
5413.903819764669,-0.2945484324057759,-0.3512090126044034
5424.301490250332,-0.28127803103190535,-0.30990737380878003
5421.263669351949,-0.343360687450475,-0.3256428675803504
5427.91609323803,-0.338277645991023,-0.30583452017277424
5437.689616269914,-0.3343227825819027,-0.34330009112040866
6621.957992856541,-0.2303162829856934,-0.22815322124242635
6637.411271810266,-0.22314581129033598,-0.2274262114898453
5413.756694944445,-0.3161943925793159,-0.3048459893320223
5419.458046789278,-0.3184948538068682,-0.32412110420811024
6618.583197972905,-0.22895667223829175,-0.23091809053545512
5422.242932588372,-0.2588293121660797,-0.30074170882400797
6636.2560783983845,-0.22686970574496954,-0.24485003398194558
6635.120323678325,-0.23010523294931168,-0.24169194786762876
5433.939688583203,-0.35453492172569623,-0.3075730636435053
5418.2351089746135,-0.32248691015175585,-0.3026601182451838
5422.153840518994,-0.29241733867290426,-0.36845044351255135
5438.549974430257,-0.3495494484835342,-0.35312894054350286
5420.438798945414,-0.35939183235971905,-0.2797723356472277
6615.084084604987,-0.22708810468044083,-0.2624759427605041
5425.238945289342,-0.32381791468149546,-0.323365464730922
6623.45410685759,-0.22460327220383738,-0.24144691284410683
5425.251502327583,-0.30319706886487696,-0.3276415581929686
5421.5037896018075,-0.3218890249381514,-0.30678961305853963
5421.949743138456,-0.35024110746357395,-0.3310602134889289
5427.953430730648,-0.32858554157787145,-0.31129260771031386
5426.772017365004,-0.34482038916165164,-0.3014834846423798
5424.830185000241,-0.30436926852073404,-0.3290106511398719
6637.721660600642,-0.22745613474393211,-0.24559565281541385
5422.400648523669,-0.3445465921977845,-0.3262759820946675
5433.842544502576,-0.3464510530823271,-0.3299684609554883
5434.7736696535785,-0.29482519128730983,-0.3390506833349387
5433.156077212347,-0.291328144756918,-0.2895451566693591
6637.325945856485,-0.22456175451624272,-0.23664500264148647
5423.719227184316,-0.35912505510373327,-0.3222572436631902
5404.009483689061,-0.27751041156019673,-0.3568782718315129
5413.911649534802,-0.37524633747164915,-0.3347190109617301
5424.1643501656745,-0.2785275506707031,-0.3210025584599854
5416.097370307401,-0.38076390158259915,-0.33777430630491023
5428.814594752941,-0.3379372051947982,-0.3277258408358102
5438.502875720967,-0.320416329161761,-0.3056986449368064
