mjd,muJyas2,muJyas2_err
53402.07936788134,15.930074603363295,1.4265416922150815
53402.081438881345,6.189037974608802,1.1221170321025682
53420.238053674504,2.80229536448325,1.1798465734613346
53420.24012467451,7.672554025039503,0.9089797449431107
53420.99981688134,4.127127209563611,1.3491924137835893
53432.80296264689,6.157962054606273,2.1337621895255534
53439.1585026745,7.802095058037423,1.1442182216494943
53479.767136881346,14.543312540055844,1.213831176528479
53486.517256819534,7.528445543727322,1.3379352158469906
53486.51932781954,9.272173227264098,1.03884923776463
53491.5702826469,6.979024412356537,3.4186858928248514
53497.92582267451,13.14365286474056,0.9820635435315019
53505.43770581953,8.549903675733816,1.3979576162511689
53507.39974548166,11.300033069507485,1.0679304439317376
53507.401816481666,10.976924682926324,0.8011679340295804
53526.32019448166,7.664887639604807,1.1079888406332166
53526.466365564476,4.763777309522709,0.9283113849653905
53526.46843656448,10.641736304436087,0.7373612583111174
53545.386814564474,7.001933120980013,0.9620948689119162
53548.77841188134,16.814066356866057,1.1817864754640044
53549.77838988134,16.930090274513297,1.2795780631952476
53561.581535646896,17.90559783224149,3.5597886254828808
53564.20502581954,11.664861051922983,1.1650501822041854
53566.937097674505,15.733559977216657,1.0313951075786658
53567.937075674505,14.902231768273715,0.9880016021668088
53585.08751448167,11.380149862910443,1.0159865888682813
53604.15413456448,13.187615589232387,0.883511547558042
53633.216300819535,18.208328719916985,1.0485964651806936
53634.216278819535,16.664162692424867,1.1045147698307403
53654.098789481664,16.52039050338484,0.9935362786289903
53655.098767481664,17.149879594408084,0.996177491598319
53673.097044881346,-2.357504797225083,1.345877444707954
53673.16540956448,15.570820054590534,0.7950135080894268
53674.16538756448,15.28439486460912,0.8552362403419285
53691.25573067451,-0.8473268275245118,1.1917226907319485
53729.00158588134,10.147663545763358,0.9989106814581206
53747.160271674504,10.093774594898775,0.8765488093195127
53757.53493381954,-0.37809492660773714,1.1737713856817158
53778.41742248167,1.562321053755639,1.0357956861382434
53797.48404256448,2.861620278620528,0.8625804759824774
53813.439474819534,10.510584121073393,1.0480834532114272
53834.32196348166,10.2510313185226,0.7826794432442822
53853.388583564476,12.23139610883291,0.7061482568387842
54059.106950881345,7.462538594498717,1.327092619946021
54077.26563667451,3.89672524834441,1.2127342828261107
54087.01908188134,1.3966976809319576,1.6287548058288386
54105.177767674504,5.8690742627486046,1.2515600508261928
54111.03218888134,8.784658760831284,1.1862064342315184
54114.030583881344,7.0941902807110395,1.3723971973130369
54117.05046388134,10.680821072094709,1.2657656920467668
54129.1908746745,6.12760820025504,0.9194855409901923
54132.189269674505,6.4870891345616855,1.0291112388727786
54135.209149674505,8.404625300024591,1.0839240878140712
54143.54483981954,5.584130180207346,1.33075304827726
54144.02384888134,9.108420740551672,1.2862080013465182
54148.97323588134,6.043179335280847,1.481238681963065
54160.776381646894,6.192959976486023,2.302085528090053
54162.1825346745,6.757955963079908,1.101738263719992
54164.427328481666,5.820396562474393,1.0463605380155565
54167.1319216745,5.206752338041312,1.3401741566146173
54171.456970819534,7.374541952947375,1.3574296706791165
54183.49394856448,7.753248427008174,0.8673542291488342
54192.339459481664,4.608960213875818,1.1559708762426804
54195.47007781953,8.350906332855345,1.0198677949017705
54198.468472819535,9.969356493497251,1.1922398165753092
54199.798902881346,10.220040370581394,1.2397984342876232
54201.488352819535,9.55125173854507,1.7319284082436506
54211.40607956448,5.536390898908465,1.063445320751492
54216.35256648166,9.10650569848034,0.8914093771482966
54217.95758867451,7.802140735411541,1.040987356143392
54219.350961481665,8.571660072191364,1.007182545637187
54222.370841481665,10.95975679862569,1.2193599875065595
54228.46173781953,7.21602125444403,1.3056154617832023
54233.41112481953,6.724042775917475,1.2881730548281418
54235.419186564475,8.644618306701602,0.7957479316534818
54238.41758156448,9.029676581335586,0.9433670680285158
54241.43746156448,11.329523972173497,1.370434370526439
54249.34422648166,8.291251295281008,1.0353554839766885
54254.29361348166,6.236827807305154,1.145846226526922
54259.75019188134,12.53775624929645,1.8149455689103577
54259.795396881345,13.852693982631806,1.6657719605067665
54268.410846564475,8.803731171854096,0.8802066415197949
54273.360233564475,6.363351832034276,0.8849803946861518
54277.908877674505,11.705729127513969,1.3561612375558276
54277.95408267451,13.943006911801085,1.27713938033213
54284.23679181954,7.050318388370954,1.3410132876625898
54305.11928048167,8.974445050013927,1.0507625596311037
54324.18590056448,10.524228534187301,0.8952623245829203
54344.188080819535,12.868900143791421,1.5539132549081804
54344.23328581954,17.582454117411878,1.344604371447455
54365.070569481664,11.69577481274517,1.3360135603185588
54365.11577448167,13.333326853728707,1.1682965367662121
54384.13718956448,10.972961331824841,1.2257529284076243
54384.18239456448,13.492401368315171,1.0733600388662332
54448.130505881345,7.572485068840628,1.3779221457724293
54449.12473188134,8.524433688393913,1.2077537332231483
54459.9336516469,16.4945705056612,4.440847420741284
54466.28919167451,7.814153884804512,1.1008247162376372
54467.2834176745,9.127241358567304,1.0053590043315515
54503.96102888134,7.786300574219105,1.535935671711048
54512.99537488134,7.94873405892524,1.4464315066688935
54522.1197146745,5.875012321383913,1.2305484587320308
54524.798520646895,6.94791514846343,2.339861062817399
54531.154060674504,7.165306785461951,1.2579548832026772
54532.56839481954,8.428627646199217,1.323570880707529
54533.56262081953,9.737475083388802,1.1065668177078063
54553.450883481666,12.224017406610827,1.020828812645383
54554.44510948166,9.677447902016802,1.0093835564449605
54572.51750356448,10.273055675280524,0.919498302196732
54573.511729564474,9.740598591340728,0.8254920859977051
