mjd,muJyas2,muJyas2_err
53402.07936788134,6.367212340626711,0.37832858726003205
53404.39101711561,6.461389928999737,0.3726159604476262
53406.702666349884,6.555979838586239,0.36698333627221486
53409.01431558415,6.650953608777208,0.36143327263096836
53411.325964818425,6.746282025861749,0.3559682785723652
53413.63761405269,6.8419351340638705,0.35059081030518313
53415.949263286966,6.937882247631347,0.34530326703517905
53418.26091252123,7.034091963972099,0.34010798662612857
53420.57256175551,7.130532177850805,0.3350072410827462
53422.884210989774,7.227170096637959,0.3300032318564953
53425.19586022405,7.323972256621235,0.32509808497703935
53427.507509458315,7.4209045403677685,0.3202938460164057
53429.81915869259,7.517932195144121,0.3155924748955601
53432.13080792686,7.615019852379235,0.31099584054825385
53434.44245716113,7.712131548173574,0.30650571546054756
53436.7541063954,7.809230744836383,0.30212377011025116
53439.06575562967,7.906280353450832,0.2978515673348615
53441.37740486394,8.00324275744541,0.2936905566628834
53443.68905409821,8.100079837167753,0.28964206864818426
53446.00070333248,8.196752995435766,0.2857073092534656
53448.312352566754,8.293223184058643,0.28188735433364565
53450.62400180102,8.38945093129897,0.2781831442759027
53452.935651035295,8.485396370265025,0.27459547885717295
53455.24730026956,8.581019268200924,0.2711250123847022
53457.55894950384,8.676279056659936,0.2677722491877773
53459.8705987381,8.77113486252533,0.26453753953176395
53462.18224797238,8.865545539860367,0.2614210760257632
53464.493897206645,8.959469702548493,0.2584228905955136
53466.80554644092,9.052865757701667,0.2555428520906155
53469.117195675186,9.14569193979474,0.2527806645920406
53471.42884490946,9.237906345500322,0.2501358664800955
53473.74049414373,9.329466969178782,0.24760783031648984
53476.052143378,9.420331738994722,0.24519576358491776
53478.36379261227,9.510458553611402,0.2428987103248543
53480.67544184654,9.59980531943133,0.24071555368113984
53482.98709108081,9.688329988331677,0.23864501937964464
53485.298740315084,9.775990595859795,0.23668568012528432
53487.61038954935,9.862745299834916,0.23483596090501377
53489.922038783625,9.948552419318421,0.2330941451637398
53492.23368801789,10.033370473896515,0.23145838180765071
53494.545337252166,10.117158223235238,0.22992669297569818
53496.85698648643,10.19987470684929,0.22849698250809178
53499.16863572071,10.28147928404261,0.22716704502946017
53501.480284954974,10.361931673960399,0.2259345755554137
53503.79193418925,10.441191995708307,0.22479717952364253
53506.103583423515,10.5192208084772,0.22375238314571508
53508.41523265779,10.595979151627546,0.2227976439724763
53510.72688189206,10.671428584670675,0.2219303615652915
53513.03853112633,10.74553122709958,0.22114788816645703
53515.3501803606,10.81824979800587,0.22044753926563926
53517.66182959487,10.889547655434313,0.21982660396416848
53519.97347882914,10.959388835411454,0.21928235504594873
53522.28512806341,11.027738090599051,0.2188120586717466
53524.59677729768,11.09456092850861,0.21841298362298847
53526.908426531954,11.159823649227713,0.21808241003097797
53529.22007576622,11.223493382594908,0.21781763753809388
53531.531725000495,11.285538124773629,0.21761599284805846
53533.84337423476,11.345926774163068,0.21747483663305509
53536.15502346904,11.404629166596859,0.21739156977567828
53538.4666727033,11.461616109768663,0.21736363893368021
53540.77832193758,11.516859416836501,0.21738854142448966
53543.089971171845,11.570331939146607,0.21746382943504458
53545.40162040612,11.622007598029834,0.21758711356992694
53547.713269640386,11.671861415613511,0.21775606575747197
53550.02491887466,11.7198695446035,0.21796842153926083
53552.33656810893,11.766009296981824,0.21822198177317367
53554.6482173432,11.810259171576575,0.21851461378400322
53556.95986657747,11.85259888045251,0.21884425199876248
53559.27151581174,11.893009374081412,0.21920889810594685
53561.58316504601,11.931472865243897,0.2196066207795203
53563.894814280284,11.967972851624502,0.22003555500927083
53566.20646351455,12.002494137055464,0.2204939010793352
53568.518112748825,12.03502285137423,0.22097992323655508
53570.82976198309,12.065546468853814,0.22149194808949185
53573.141411217366,12.094053825174825,0.22202836277804458
53575.45306045163,12.120535132902546,0.22258761295209117
53577.76470968591,12.144981995441537,0.22316820059622536
53580.076358920174,12.167387419435872,0.22376868173565856
53582.38800815445,12.187745825591488,0.22438766405676525
53584.699657388715,12.20605305789385,0.22502380447352227
53587.01130662299,12.222306391201254,0.22567580666930373
53589.32295585726,12.236504537192758,0.22634241864132698
53591.63460509153,12.248647648655123,0.227022430273121
53593.9462543258,12.258737322093125,0.22771467095830347
53596.25790356007,12.266776598652669,0.22841800729710643
53598.56955279434,12.272769963346217,0.22913134088509177
53600.88120202861,12.27672334257516,0.22985360621174813
53603.19285126288,12.27864409994396,0.2305837686848277
53605.504500497154,12.27854103036585,0.2313208227946365
53607.81614973142,12.276424352460959,0.2320637904308535
53610.127798965696,12.272305699251072,0.2328117193629085
53612.43944819996,12.266198107158193,0.23356368189343216
53614.75109743424,12.258116003316118,0.23431877369305193
53617.062746668504,12.248075191207938,0.23507611282320023
53619.37439590278,12.23609283464367,0.2358348389526594
53621.686045137045,12.222187440096963,0.2365941127720594
53623.99769437132,12.206378837420006,0.23735311560965938
53626.309343605586,12.188688158961066,0.23811104925042745
53628.62099283986,12.169137817109196,0.23886713595962902
53630.93264207413,12.14775148029589,0.23962061871085147
53633.2442913084,12.124554047482707,0.24037076161777102
53635.55594054267,12.099571621170785,0.2411168505677563
53637.86758977694,12.072831478965394,0.24185819405473188
53640.17923901121,12.04436204373684,0.24259412420775192
53642.490888245484,12.01419285241526,0.2433239980109993
53644.80253747975,11.982354523465702,0.24404719871002192
53647.114186714025,11.948878723085214,0.24476313739836442
53649.42583594829,11.913798130172847,0.24547125477783474
53651.737485182566,11.877146400118665,0.2461710230850112
53654.04913441683,11.838958127466471,0.2468619481757351
53656.36078365111,11.79926880750037,0.2475435717586673
