mjd,muJyas2,muJyas2_err,phase
53314.328314876795,7.952718446499794,0.3411101611759119,-4121.013263966663
53316.72112450074,7.981462931116579,0.3351455116812142,-4118.620454342716
53319.113934124696,8.009271374460765,0.329272755627744,-4116.227644718761
53321.50674374864,8.03614475359527,0.32349438939634795,-4113.8348350948145
53323.89955337259,8.062084705533874,0.3178128209919029,-4111.4420254708675
53326.292362996544,8.08709352121758,0.3122303642585041,-4109.049215846913
53328.68517262049,8.111174138584897,0.30674923296049705,-4106.656406222966
53331.07798224444,8.134330134742429,0.301371534745052,-4104.263596599019
53333.47079186839,8.15656571724196,0.29609926500695855,-4101.870786975065
53335.86360149234,8.177885714473767,0.2909343006809686,-4099.477977351118
53338.25641111629,8.198295565187408,0.2858783939926508,-4097.085167727171
53340.64922074024,8.217801307150916,0.2809331662049167,-4094.692358103217
53343.04203036419,8.236409564962937,0.2761001014032623,-4092.29954847927
53345.434839988135,8.25412753703359,0.27138054036911347,-4089.906738855323
53347.82764961209,8.270962981749927,0.26677567459750823,-4087.513929231369
53350.220459236036,8.286924202845025,0.26228654052130107,-4085.121119607422
53352.61326885998,8.30202003399115,0.2579140140100895,-4082.728309983475
53355.00607848394,8.316259822637438,0.25365880521796647,-4080.3355003595207
53357.398888107884,8.329653413115711,0.24952145385869057,-4077.9426907355737
53359.79169773183,8.34221112903905,0.24550232499047817,-4075.5498811116267
53362.184507355785,8.353943755018282,0.24160160539579548,-4073.1570714876725
53364.57731697973,8.364862517723905,0.23781930064200615,-4070.7642618637256
53366.97012660368,8.374979066322432,0.23415523290823753,-4068.3714522397786
53369.36293622763,8.384305452316276,0.2306090396615265,-4065.9786426158244
53371.75574585158,8.392854108818735,0.22718017326033882,-4063.5858329918774
53374.14855547553,8.400637829296663,0.22386790155668942,-4061.1930233679304
53376.54136509948,8.407669745813749,0.22067130955932646,-4058.800213743976
53378.93417472343,8.41396330680955,0.217589302208851,-4056.4074041200292
53381.32698434738,8.419532254450004,0.21462060830226976,-4054.014594496075
53383.71979397133,8.424390601585738,0.21176378558959194,-4051.621784872128
53386.11260359528,8.428552608356446,0.2090172270477417,-4049.228975248181
53388.50541321923,8.43203275847949,0.2063791683195619,-4046.836165624227
53390.89822284318,8.434845735262295,0.20384769628660349,-4044.44335600028
53393.291032467125,8.437006397378866,0.201420758725338,-4042.050546376333
53395.68384209108,8.43852975445105,0.1990961749780072,-4039.6577367523787
53398.076651715026,8.439430942476259,0.19687164755106773,-4037.2649271284317
53400.46946133897,8.439725199143677,0.19474477453765446,-4034.872117504485
53402.86227096293,8.439427839081457,0.1927130627460124,-4032.4793078805305
53405.255080586874,8.438554229077894,0.19077394140307632,-4030.0864982565836
53407.64789021082,8.43711976331992,0.18892477629264867,-4027.6936886326366
53410.040699834775,8.435139838692375,0.18716288418081872,-4025.3008790086824
53412.43350945872,8.432629830181885,0.1854855473771804,-4022.9080693847354
53414.82631908267,8.429605066429033,0.18389002827957343,-4020.5152597607885
53417.21912870662,8.426080805472768,0.18237358375242135,-4018.1224501368342
53419.61193833057,8.422072210730839,0.1809334791935574,-4015.7296405128873
53422.00474795452,8.417594327259643,0.179567002152083,-4013.3368308889403
53424.39755757847,8.412662058337158,0.17827147536975155,-4010.944021264986
53426.79036720242,8.40729014241192,0.17704426912998164,-4008.551211641039
53429.183176826366,8.401493130460503,0.17588281281184093,-4006.158402017092
53431.57598645032,8.395285363796031,0.17478460556060868,-4003.765592393138
53433.96879607427,8.388680952369201,0.17374722600142473,-4001.372782769191
53436.361605698214,8.381693753602555,0.17276834093749166,-3998.979973145244
53438.75441532217,8.374337351798605,0.171845712989423,-3996.5871635212898
53441.147224946115,8.366625038161157,0.17097720714677728,-3994.194353897343
53443.54003457006,8.358569791468023,0.17016079621657446,-3991.801544273396
53445.932844194016,8.350184259433208,0.16939456516665624,-3989.4087346494416
53448.32565381796,8.34148074079483,0.16867671437340936,-3987.0159250254947
53450.71846344191,8.332471168163964,0.16800556179420725,-3984.6231154015477
53453.111273065864,8.323167091669086,0.16737954409430345,-3982.2303057775935
53455.50408268981,8.313579663428678,0.16679721676628678,-3979.8374961536465
53457.89689231376,8.303719622883545,0.16625725328722063,-3977.4446865296995
53460.28970193771,8.293597283019281,0.1657584433646059,-3975.0518769057453
53462.68251156166,8.283222517507465,0.16529969032728214,-3972.6590672817983
53465.075321185606,8.272604748792352,0.16488000772125416,-3970.2662576578514
53467.46813080956,8.26175293714918,0.16449851517380953,-3967.873448033897
53469.86094043351,8.250675570737666,0.16415443359139184,-3965.48063840995
53472.253750057454,8.239380656672532,0.1638470797586589,-3963.0878287860032
53474.64655968141,8.227875713131933,0.16357586040725064,-3960.695019162049
53477.039369305356,8.216167762522122,0.16334026582345795,-3958.302209538102
53479.4321789293,8.204263325714571,0.16313986306425096,-3955.909399914155
53481.82498855326,8.19216841737098,0.16297428885099152,-3953.516590290201
53484.217798177204,8.179888542368541,0.16284324220970595,-3951.123780666254
53486.61060780115,8.167428693335898,0.16274647692596328,-3948.730971042307
53489.003417425105,8.154793349309237,0.16268379388132834,-3946.3381614183527
53491.39622704905,8.141986475514708,0.16265503333695014,-3943.9453517944057
53493.789036673,8.129011524281514,0.16266006722811596,-3941.5525421704588
53496.18184629695,8.115871437088709,0.16269879153159075,-3939.1597325465045
53498.5746559209,8.10256864774572,0.16277111876507278,-3936.7669229225576
53500.96746554485,8.08910508670437,0.1628769706755555,-3934.3741132986106
53503.3602751688,8.075482186499128,0.16301627117005202,-3931.9813036746564
