0,1,2,3
90.0,91.0,92.0,93.0
1754.9392669246226,1793.9456743062983,1894.366425225082,1471.1054089558238
0.47989051735439814,0.5724113409581695,0.541986095001815,0.4606149979856784
-11.627397836028473,-14.2225292937646,-13.157183872869483,-8.704771731867247
