0,1,2,3,4,5
0.0,1.0,2.0,3.0,4.0,5.0
-2940.979085123203,-2929.1759393576503,-2922.8203993300413,-2835.6587075228817,-2856.5411961850114,-2816.592087440069
0.17001864379619722,0.21929027464687859,0.30252750976165893,0.24544946939243598,0.20000937264957372,0.37779544813265553
-0.3762222985368115,-0.5574300561407697,-0.7635007489977645,-0.5888281278541843,-0.4906858578894527,-0.9656265925848985
