0,1,2,3,4,5
0.0,1.0,2.0,3.0,4.0,5.0
-2941.969268568828,-2931.9819913825922,-2923.8105827756663,-2836.6488909685067,-2857.5313796306364,-2817.582270885694
0.15849701286518086,0.17449223307208192,0.2386013724976958,0.22571474201512753,0.18443414951214926,0.2938582961887612
-1.125132904479668,-1.34268650483814,-1.750664789789126,-1.5792967227495112,-1.533738518115223,-2.56578230124264
