0,1,2,3,4,5
0.0,1.0,2.0,3.0,4.0,5.0
-2940.979085123203,-2929.1759393576503,-2922.8203993300413,-2835.6587075228817,-2856.5411961850114,-2816.592087440069
0.15692941134871707,0.15629462659931,0.22589594098506166,0.2142745167034332,0.183894516810868,0.2524752978215332
-1.1439393921571406,-0.6779475294200136,-2.1046716991852787,-1.5873940617628177,-1.5970839098023777,-2.122457836142459
