0,1,2,3,4,5
0.0,1.0,2.0,3.0,4.0,5.0
-2940.979085123203,-2929.1759393576503,-2922.8203993300413,-2835.6587075228817,-2856.5411961850114,-2816.592087440069
0.16155610682622104,0.19219035758226222,0.2771641058565506,0.22673659827606799,0.18239182136855867,0.3349315888468233
-0.9450380637398461,-1.3841224417986824,-2.1676059677459745,-1.7547761556254202,-1.1730594805767691,-2.845765019686017
