0,1,2,3
90.0,91.0,92.0,93.0
1754.9392669246226,1793.9456743062983,1894.366425225082,1471.1054089558238
0.5374506917597771,0.5717543602582829,0.6025168260729679,0.3729729920950136
-8.448664726753961,-8.62296867589468,-9.608924552902456,-6.7736605536197025
