0,1,2,3
90.0,91.0,92.0,93.0
1754.9392669246226,1793.9456743062983,1894.366425225082,1471.1054089558238
0.48453678527788935,0.5782184697330182,0.6021191155501182,0.46875911375968077
-9.629078343487311,-11.538092012735628,-11.644345202678766,-7.9562550757867845
