mjd,mJyas2,mJyas2_err,phase,4model_flag
56495.007577,9.18211256097072,0.7341756731743287,-934.9924230000033,True
56495.982626,9.624833845240472,0.7690404460485678,-934.0173740000027,True
56495.982674,9.300487946197686,1.195244599930118,-934.017326000001,True
56496.007577,8.441778745954291,1.2843791062079366,-933.9924230000033,True
56496.982626,7.948725990232551,0.39467909682393404,-933.0173740000027,True
56496.982674,9.428237039483696,0.929892378031385,-933.017326000001,True
56497.007577,10.13892923569536,0.9903432675020511,-932.9924230000033,True
56497.982626,9.105270740501334,0.5840608291496752,-932.0173740000027,True
56497.982674,8.058903157460076,0.41157292913215476,-932.017326000001,True
56498.007577,8.111053683281105,0.4399741544619168,-931.9924230000033,True
56498.982626,8.62000237883812,0.6283731562645469,-931.0173740000027,True
56498.982674,7.966389515517927,0.6341659194864591,-931.017326000001,True
56499.007577,7.896466740197192,0.689505870007683,-930.9924230000033,True
56499.982626,9.417603535795717,0.5820154245390303,-930.0173740000027,True
56499.982674,9.340127275267216,0.7445359098673702,-930.017326000001,True
56500.007577,8.429402869430241,0.8085096002573307,-929.9924230000033,True
56500.982626,7.497312216550761,0.603621940547449,-929.0173740000027,True
56500.982674,8.79323119356786,0.7216363754392289,-929.017326000001,True
56501.007577,8.885004515226981,0.775759103597171,-928.9924230000033,True
56501.982626,7.991453064613502,0.5486267148396057,-928.0173740000027,True
56501.982674,7.514630718132517,0.6310429013852291,-928.017326000001,True
56502.007577,7.774408241858855,0.6631542897347347,-927.9924230000033,True
56502.982626,8.68744819164977,0.5450651466975739,-927.0173740000027,True
56502.982674,8.265124555802888,0.5972734186184867,-927.017326000001,True
56503.007577,7.910713049313832,0.6361232167752325,-926.9924230000033,True
56503.982626,9.103156662132411,0.4994201744216742,-926.0173740000027,True
56503.982674,8.552875412958388,0.6421363259300694,-926.017326000001,True
