Teff,ebv,ln_sigma_mgb,v_MarIMACS200,v_AprIMACS300,v_AprWFCCD,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD
5479.373756914932,0.9609644188466173,-0.33923097344629205,-269.3008725304388,-268.9881939903883,-326.4907854220994,0.14658638832494825,-0.1153216574359818,0.5489517957144799
5460.101142044367,0.9521122284070631,-0.41239837532979223,-278.47060925514927,-266.1723441561996,-331.7732544509986,0.21414729990670453,0.15100202949395014,0.5241374194693962
5464.740861002121,0.950845456696414,-0.38846661358001855,-261.11830605783996,-254.92303760777935,-319.9112835304032,0.29558242511417804,-0.047916550441982925,0.48636508932307115
5470.925714003714,0.9607119240832301,-0.34537792625055963,-269.03782837149004,-259.5556277217321,-322.92020830221566,0.06689195422505391,-0.08234487861945261,0.4680150907853761
5458.720776396223,0.9181786958650677,-0.3722651866606725,-266.99692851629584,-265.8224160851883,-318.0126519937456,0.35109258635334795,0.17009901000839828,0.5244064329271
5477.305116936194,0.9192551226646023,-0.37037622012726623,-289.82080454871,-250.21606014668427,-298.76883247879795,0.16045673341076083,0.14985604764614213,0.49582147813067723
5475.795339011739,0.9336563571707192,-0.3822703201053496,-280.174868436054,-242.13630495533903,-337.7931590266782,0.5103983690046814,-0.03058064383117158,0.4361187705636555
5486.547282210089,0.9727116234837597,-0.341618960265408,-301.4957185464703,-249.55684181751596,-325.05055029016256,0.06875828873945511,0.11600457975678836,0.5253466190340396
5477.965063984066,0.9245435022734005,-0.3524699722881137,-268.5492057622449,-266.4447472929674,-347.80860417882116,0.19470828944900576,0.1292775201093281,0.4797053317218324
5477.763668116654,0.9473355054735458,-0.383802403046148,-307.3599318792726,-269.6311768801605,-332.00974381041596,0.29360262158615863,0.11091067359252386,0.5624659505688095
5473.672389538592,0.9375035074292815,-0.3723053521761071,-285.8834355215434,-248.03460572875233,-321.74235770293694,0.10701832858571636,0.08147292266328252,0.44950501033580675
5475.555682434833,0.935127298455725,-0.36346402663460264,-280.98811327648167,-257.17464647195175,-312.5489189076425,0.2805986052298851,-0.05713621864170834,0.5275428561553674
5466.500231101815,0.8990203459309304,-0.3882656445419292,-253.39870431568892,-251.6433075293935,-307.4843207225479,-0.08773299677723223,0.13067562042388498,0.4631340399597532
5467.216932330496,0.9135581906998199,-0.4166077922550546,-276.6239130469805,-258.75884627298655,-334.8165431849296,0.10353053983143795,0.22289145985207004,0.5102595200088941
5464.176111297114,0.9421407451324793,-0.38480412497899147,-260.26234172796455,-263.0679960329658,-309.8393318896098,0.23929362900691795,0.0995952791544517,0.5020810741943341
5477.76287024272,0.925002502925731,-0.3694694323252306,-253.47496132818904,-260.2922975751923,-304.4432599948639,0.3218389373793846,0.0876071005285951,0.5938548484128164
5471.2642025856185,0.9834784523715459,-0.36415186582558884,-296.60102840715024,-263.16253391547974,-337.6993155206214,0.038016083332672895,-0.03628352781618417,0.4762175325976961
5465.537549296748,0.934438796444119,-0.3639934914960223,-243.5416807618224,-275.16189979002996,-346.6759510952779,0.26893478086712463,0.09528141367566093,0.5220795289329296
5460.868329120095,0.9322482992243054,-0.3815032371904409,-275.62664737578325,-257.5940133342239,-305.16152551219784,0.06328830018674324,-0.055423477349559075,0.4242842012160404
5462.070624908094,0.9390174072677484,-0.3378054343785963,-263.6323241956739,-244.92369451638368,-338.05075083026657,0.4222662118410331,0.16597943165897935,0.4952563250109516
5464.74295035968,0.9239819788322086,-0.31563202584640027,-269.85367103778617,-263.37777576863147,-326.06365825696713,0.032091808866884924,0.0026909174060594267,0.34623997080708174
5472.034232296094,0.9323691514106812,-0.3782538817216309,-283.8589595758187,-259.63674138186946,-339.565423209686,0.3475170599158646,-0.07296209390427792,0.522975256429371
5448.526876902383,0.9325907767972746,-0.3913921819118803,-267.9460071670801,-257.14883682908993,-328.3630697572237,0.20639789387027513,0.07988866275343086,0.4669235448978431
5478.237829639217,0.9312389672439721,-0.3921376731844009,-282.41189994896536,-263.0589761980717,-298.64738786623093,0.3623035268181032,0.20688271872094147,0.4221086771397623
5466.917773203989,0.9316095384670775,-0.38945241705890904,-289.05653438145214,-273.9058439461841,-328.7675966866847,0.08067312814152194,0.1930614354409101,0.4463242737951781
5466.24997778836,0.9412794783086555,-0.39144518086593044,-259.3389054854914,-243.97277229087817,-307.84979546593485,0.11380744866934467,0.09080632884468437,0.46173510534153467
