ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum,g_ixs_flag,g_ims_flag
0,3460,1472,3,56690.219464,30.469,-4.45,3.66,0.65,9,9,-1.441e-07,1.184e-07,,,ec0915.140202.280402_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,67,g,TEMPLATE,t,1.1662,1.586,0.196,3.929,23.64,840.0,-0.1441,0.1184,280402,True,True
0,3460,1472,3,56703.182058,30.469,0.46,10.56,0.59,9,9,1.482e-08,3.415e-07,,,ec0915.140215.285236_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,70,g,TEMPLATE,t,1.1447,1.278,0.065,5.457,22.082,7790.0,0.01482,0.3414999999999999,285236,True,True
0,3460,1472,3,56703.18767,30.469,3.44,10.94,0.95,9,9,1.112e-07,3.539e-07,,,ec0915.140215.285239_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,73,g,TEMPLATE,t,1.15,1.284,0.066,5.856,22.017,7681.0,0.1112,0.3539,285239,True,True
0,3460,1472,3,56713.191333,30.469,-5.43,4.1,0.51,9,9,-1.757e-07,1.325e-07,,,ec0915.140225.288120_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,76,g,TEMPLATE,t,1.187,1.615,0.201,4.312,23.591,848.0,-0.1757,0.1325,288120,True,True
0,3460,1472,3,56745.058036,30.469,-10.98,4.33,2.15,9,9,-3.553e-07,1.401e-07,,,ec0915.140329.296580_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,80,g,TEMPLATE,t,1.1229,1.632,0.187,3.58,23.723,836.0,-0.3553,0.1401,296580,True,True
0,3460,1472,3,56814.020511,30.469,-3.91,4.72,1.49,9,9,-1.265e-07,1.527e-07,,,ec0915.140606.320231_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,88,g,TEMPLATE,t,1.1508,1.407,0.112,6.107,22.857,1449.0,-0.1265,0.1527,320231,True,True
0,3460,1472,3,56835.042635,30.469,1.12,4.03,2.84,9,9,3.639e-08,1.304e-07,,,ec0915.140627.331077_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,93,g,TEMPLATE,t,1.0798,1.619,0.212,7.472,22.901,777.0,0.03639,0.1304,331077,False,True
0,3460,1472,3,56836.973106,30.469,4.32,3.88,1.15,9,9,1.398e-07,1.256e-07,,,ec0915.140628.331929_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,96,g,TEMPLATE,t,1.1392,1.612,0.185,4.296,23.544,802.0,0.1398,0.1256,331929,True,True
0,3460,1472,3,56854.989274,30.469,-4.79,4.02,2.68,9,9,-1.549e-07,1.302e-07,,,ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,101,g,TEMPLATE,t,1.0666,1.58,0.204,5.465,23.282,815.0,-0.1548999999999999,0.1301999999999999,337821,True,True
0,3460,1472,3,56866.986669,30.469,19.68,4.16,1.27,9,9,6.366e-07,1.346e-07,24.39,0.229649,ec0915.140728.341669_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,104,g,TEMPLATE,t,1.0244,1.573,0.195,6.437,23.059,818.0,0.6365999999999999,0.1346,341669,True,True
0,3460,1472,3,57053.234882,30.469,10.63,7.41,0.29,9,9,3.44e-07,2.398e-07,,,ec0915.150131.404890_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,119,g,TEMPLATE,t,1.1089,1.106,0.067,3.857,22.877,2760.0,0.344,0.2398,404890,True,True
0,3460,1472,3,57056.254747,30.469,21.62,9.61,0.8,9,9,6.992e-07,3.11e-07,,,ec0915.150203.405989_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,123,g,TEMPLATE,t,1.1454,1.107,0.055,4.196,22.373,5398.0,0.6992,0.311,405989,True,True
0,3460,1472,3,57056.263019,30.469,-2.61,10.27,1.12,9,9,-8.429e-08,3.321e-07,,,ec0915.150203.405993_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,127,g,TEMPLATE,t,1.1496,1.037,0.051,4.54,22.269,5700.0,-0.0842899999999999,0.3321,405993,True,True
0,3460,1472,3,57077.402214,30.469,-19.37,17.95,0.81,9,9,-6.265e-07,5.806e-07,,,ec0915.150224.413818_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,131,g,TEMPLATE,t,0.9531,1.061,0.035,5.898,21.462,13003.0,-0.6265,0.5806,413818,False,False
0,3460,1472,3,57083.228154,30.469,-13.16,7.97,0.67,9,9,-4.256e-07,2.577e-07,,,ec0915.150302.417212_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,132,g,TEMPLATE,t,1.0629,1.107,0.077,4.588,22.573,2915.0,-0.4256,0.2577,417212,False,False
0,3460,1472,3,57138.965861,30.469,-11.56,7.66,0.79,9,9,-3.74e-07,2.476e-07,,,ec0915.150426.437725_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,146,g,TEMPLATE,t,1.0679,1.03,0.043,9.189,21.913,2880.0,-0.374,0.2476,437725,False,True
0,3460,1472,3,57138.969971,30.469,-2.16,6.99,0.69,9,9,-7.001e-08,2.26e-07,,,ec0915.150426.437727_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,148,g,TEMPLATE,t,1.0801,1.077,0.05,7.415,22.32,2062.0,-0.07001,0.226,437727,False,False
0,3460,1472,3,57199.007931,30.469,3.74,7.16,0.59,9,9,1.208e-07,2.316e-07,,,ec0915.150626.453977_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,171,g,TEMPLATE,t,1.0512,1.07,0.058,6.531,22.364,2283.0,0.1207999999999999,0.2316,453977,True,True
0,3460,1472,3,57199.010581,30.469,12.49,6.97,0.7,9,9,4.039e-07,2.253e-07,,,ec0915.150626.453978_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,172,g,TEMPLATE,t,1.0487,1.105,0.071,6.67,22.334,2198.0,0.4039,0.2253,453978,True,True
0,3460,1472,3,57387.334759,30.469,0.65,6.53,1.4,9,9,2.099e-08,2.113e-07,,,ec0915.151231.507217_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,173,g,TEMPLATE,t,1.0986,1.085,0.097,3.893,22.988,2107.0,0.02099,0.2113,507217,True,True
0,3460,1472,3,57388.329025,30.469,-0.35,6.3,0.53,9,9,-1.141e-08,2.039e-07,,,ec0915.160101.507558_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,177,g,TEMPLATE,t,1.1063,1.006,0.073,3.854,23.085,1784.0,-0.01141,0.2039,507558,True,True
0,3460,1472,3,57452.196395,30.469,6.54,4.58,0.81,9,9,2.116e-07,1.482e-07,,,ec0915.160305.523434_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,186,g,TEMPLATE,t,1.0956,1.413,0.183,3.221,23.737,797.0,0.2115999999999999,0.1482,523434,True,True
0,3460,1472,3,57545.094531,30.469,-7.37,4.63,0.67,9,9,-2.384e-07,1.497e-07,,,ec0915.160606.546814_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,198,g,TEMPLATE,t,1.0779,1.043,0.119,8.084,22.616,948.0,-0.2384,0.1497,546814,False,True
0,3460,1472,3,57545.098661,30.469,-7.22,4.62,0.67,9,9,-2.336e-07,1.495e-07,,,ec0915.160606.546816_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,200,g,TEMPLATE,t,1.0738,1.198,0.151,7.591,22.726,861.0,-0.2336,0.1495,546816,False,True
0,3460,1472,3,57545.104289,30.469,3.0,4.36,0.31,9,9,9.704e-08,1.409e-07,,,ec0915.160606.546819_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,203,g,TEMPLATE,t,0.9225,1.218,0.12,10.517,22.31,688.0,0.09704,0.1409,546819,False,True
0,3460,1472,3,57566.034571,30.469,1.86,5.09,1.56,9,9,6.019e-08,1.646e-07,,,ec0915.160627.548999_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,207,g,TEMPLATE,t,0.9836,1.044,0.134,5.214,23.019,982.0,0.06019,0.1646,548999,True,True
0,3460,1472,3,57778.250046,30.469,-12.18,4.04,1.64,9,9,-3.939e-07,1.308e-07,,,ec0915.170125.612773_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,221,g,TEMPLATE,t,0.9484,1.732,0.211,5.365,23.241,500.0,-0.3939,0.1308,612773,True,True
0,3460,1472,3,57778.250046,30.469,-1.33,4.92,1.09,9,9,-4.316e-08,1.592e-07,,,ec0915.170125.612773_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,220,g,TEMPLATE,t,0.9495,1.062,0.146,5.353,23.006,903.0,-0.04316,0.1592,612773,True,True
0,3460,1472,3,57778.254182,30.469,-7.16,3.81,1.35,9,9,-2.315e-07,1.233e-07,,,ec0915.170125.612775_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,224,g,TEMPLATE,t,0.9591,1.776,0.233,4.945,23.383,480.0,-0.2315,0.1232999999999999,612775,True,True
0,3460,1472,3,57778.254182,30.469,-2.84,4.41,0.92,9,9,-9.175e-08,1.427e-07,,,ec0915.170125.612775_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,223,g,TEMPLATE,t,0.9491,1.179,0.15,4.932,23.164,777.0,-0.09175,0.1427,612775,True,True
0,3460,1472,3,57782.266187,30.469,-5.9,4.88,1.22,9,9,-1.909e-07,1.578e-07,,,ec0915.170129.614186_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,226,g,TEMPLATE,t,1.0211,1.077,0.104,3.671,23.466,949.0,-0.1909,0.1578,614186,True,True
0,3460,1472,3,57782.270358,30.469,-9.85,4.87,1.98,9,9,-3.188e-07,1.576e-07,,,ec0915.170129.614188_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,228,g,TEMPLATE,t,1.0204,1.132,0.143,4.689,23.202,867.0,-0.3188,0.1576,614188,True,True
0,3460,1472,3,57847.118673,30.469,-11.24,5.29,0.17,9,9,-3.635e-07,1.711e-07,,,ec0915.170404.636943_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,247,g,TEMPLATE,t,1.0647,1.135,0.12,5.717,22.746,1522.0,-0.3635,0.1711,636943,True,True
0,3460,1472,3,57872.966194,30.469,-7.81,5.95,1.21,9,9,-2.525e-07,1.925e-07,,,ec0915.170429.645091_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,261,g,TEMPLATE,t,1.0588,1.228,0.118,3.23,23.314,1472.0,-0.2525,0.1925,645091,True,True
0,3460,1472,3,57872.966194,30.469,11.51,5.46,1.29,9,9,3.724e-07,1.766e-07,,,ec0915.170429.645091_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,262,g,TEMPLATE,t,1.0558,1.466,0.132,3.234,23.41,1095.0,0.3724,0.1766,645091,True,True
0,3460,1472,3,57873.966551,30.469,-7.81,6.31,0.48,9,9,-2.525e-07,2.042e-07,,,ec0915.170430.645613_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,263,g,TEMPLATE,t,1.0559,1.079,0.089,3.518,23.252,1611.0,-0.2525,0.2042,645613,True,True
0,3460,1472,3,57873.966551,30.469,0.36,5.71,0.67,9,9,1.18e-08,1.848e-07,,,ec0915.170430.645613_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,264,g,TEMPLATE,t,1.044,1.409,0.116,3.522,23.389,1115.0,0.0118,0.1848,645613,True,True
0,3460,1472,3,57873.970709,30.469,-11.66,5.65,2.38,9,9,-3.772e-07,1.828e-07,,,ec0915.170430.645615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,266,g,TEMPLATE,t,1.0574,1.196,0.122,3.702,23.378,1196.0,-0.3772,0.1828,645615,True,True
0,3460,1472,3,57935.015286,30.469,-18.82,6.2,0.65,9,9,-6.087e-07,2.005e-07,,,ec0915.170701.657442_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,293,g,TEMPLATE,t,1.0384,1.157,0.097,3.708,23.114,1662.0,-0.6087,0.2005,657442,True,True
0,3460,1472,3,57935.015286,30.469,-12.16,5.72,0.71,9,9,-3.932e-07,1.851e-07,,,ec0915.170701.657442_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,294,g,TEMPLATE,t,1.0442,1.363,0.12,3.713,23.201,1278.0,-0.3932,0.1851,657442,True,True
0,3460,1472,3,57937.021043,30.469,-14.35,8.0,1.45,9,9,-4.641e-07,2.589e-07,,,ec0915.170703.658352_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,300,g,TEMPLATE,t,1.0314,1.096,0.074,4.675,22.683,2584.0,-0.4640999999999999,0.2589,658352,True,True
0,3460,1472,3,57950.989541,30.469,14.01,4.65,0.84,9,9,4.531e-07,1.504e-07,24.76,0.360552,ec0915.170716.659069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,303,g,TEMPLATE,t,1.0225,1.079,0.119,9.792,22.469,956.0,0.4531,0.1504,659069,False,True
0,3460,1472,3,58141.373476,30.469,-30.43,6.97,0.52,9,9,-9.841e-07,2.253e-07,,,ec0915.180123.714657_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,307,g,TEMPLATE,t,0.9722,1.139,0.081,3.759,22.866,2340.0,-0.9841,0.2253,714657,False,True
0,3460,1472,3,58142.344464,30.469,-25.35,4.61,0.55,9,9,-8.2e-07,1.491e-07,,,ec0915.180124.715078_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,308,g,TEMPLATE,t,0.9883,1.165,0.155,4.218,23.312,899.0,-0.82,0.1491,715078,False,True
0,3460,1472,3,58188.052028,30.469,-18.39,5.03,1.03,9,9,-5.947e-07,1.628e-07,,,ec0915.180311.728977_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,320,g,TEMPLATE,t,0.9462,1.062,0.126,5.44,22.928,961.0,-0.5947,0.1628,728977,False,True
0,3460,1472,3,58188.056171,30.469,-22.78,5.05,0.85,9,9,-7.369e-07,1.634e-07,,,ec0915.180311.728979_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,322,g,TEMPLATE,t,0.9499,1.154,0.147,5.029,23.062,875.0,-0.7369,0.1634,728979,True,True
0,3460,1472,3,58225.980698,30.469,-33.87,4.93,0.43,9,9,-1.096e-06,1.594e-07,,,ec0915.180417.736455_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,324,g,TEMPLATE,t,0.969,1.199,0.157,4.329,23.142,975.0,-1.096,0.1594,736455,False,True
0,3460,1472,3,58232.977568,30.469,-21.24,7.51,0.72,9,9,-6.869e-07,2.428e-07,,,ec0915.180424.738615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,328,g,TEMPLATE,t,1.0047,1.146,0.079,4.33,22.67,2448.0,-0.6869000000000001,0.2428,738615,True,True
0,3460,1472,3,58245.997925,30.469,-29.76,7.15,1.35,9,9,-9.626e-07,2.313e-07,,,ec0915.180507.743626_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,332,g,TEMPLATE,t,0.7251,0.982,0.109,5.134,22.65,1099.0,-0.9626,0.2313,743626,True,True
0,3460,1472,3,58261.074484,30.469,-21.34,6.24,1.12,9,9,-6.903e-07,2.02e-07,,,ec0915.180523.750065_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,336,g,TEMPLATE,t,0.9933,1.147,0.094,3.569,23.043,1909.0,-0.6903,0.202,750065,False,True
0,3460,1472,3,58261.082764,30.469,-33.69,6.77,1.19,9,9,-1.09e-06,2.188e-07,,,ec0915.180523.750069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,340,g,TEMPLATE,t,0.9891,1.15,0.098,4.14,22.924,1843.0,-1.09,0.2188,750069,True,True
0,3460,1472,3,58313.977026,30.469,-35.63,3.68,1.51,9,9,-1.153e-06,1.191e-07,,,ec0915.180714.755608_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,344,g,TEMPLATE,t,1.2295,1.254,0.196,5.182,23.277,939.0,-1.153,0.1191,755608,True,True
0,3460,1472,3,58313.985297,30.469,-30.92,4.02,0.77,9,9,-1e-06,1.3e-07,,,ec0915.180714.755612_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,348,g,TEMPLATE,t,1.2213,1.246,0.196,4.636,23.408,926.0,-1.0,0.13,755612,True,True
0,3460,1472,3,58469.355577,30.469,-39.22,7.85,0.74,9,9,-1.269e-06,2.538e-07,,,ec0915.181217.804060_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,352,g,TEMPLATE,t,1.2236,1.101,0.071,3.742,22.882,3916.0,-1.269,0.2538,804060,False,True
0,3460,1472,3,58483.3052,30.469,-47.26,4.88,0.51,9,9,-1.529e-06,1.578e-07,,,ec0915.181231.807720_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,354,g,TEMPLATE,t,1.2233,0.957,0.124,4.313,23.233,1415.0,-1.529,0.1578,807720,False,True
0,3460,1472,3,58483.3052,30.469,-33.42,3.78,0.84,9,9,-1.081e-06,1.222e-07,,,ec0915.181231.807720_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,355,g,TEMPLATE,t,1.1955,1.837,0.279,4.327,23.531,692.0,-1.081,0.1221999999999999,807720,False,True
0,3460,1472,3,58514.165241,30.469,-43.78,5.13,0.15,9,9,-1.416e-06,1.659e-07,,,ec0915.190131.818094_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,359,g,TEMPLATE,t,1.0654,1.111,0.178,3.568,23.511,1033.0,-1.416,0.1659,818094,False,True
0,3460,1472,3,58514.165241,30.469,-46.35,3.81,0.25,9,9,-1.499e-06,1.234e-07,,,ec0915.190131.818094_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,360,g,TEMPLATE,t,1.0746,1.894,0.256,3.575,23.886,469.0,-1.499,0.1234,818094,False,True
0,3460,1472,3,58542.166661,30.469,-48.41,4.06,0.44,9,9,-1.566e-06,1.313e-07,,,ec0915.190228.828456_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,364,g,TEMPLATE,t,1.1574,0.999,0.141,4.501,23.337,1035.0,-1.5659999999999998,0.1313,828456,False,True
0,3460,1472,3,58544.183144,30.469,-40.46,4.51,0.4,9,9,-1.309e-06,1.458e-07,,,ec0915.190302.829166_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,368,g,TEMPLATE,t,1.1784,1.043,0.161,3.434,23.507,1186.0,-1.3090000000000002,0.1457999999999999,829166,False,True
0,3460,1472,3,58572.155525,30.469,-75.95,25.98,0.82,9,9,-2.457e-06,8.405e-07,,,ec0915.190330.843674_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,370,g,TEMPLATE,t,0.1691,1.033,0.056,5.252,21.027,1035.0,-2.457,0.8405,843674,False,True
0,3460,1472,3,58572.159336,30.469,-60.13,8.6,1.15,9,9,-1.945e-06,2.783e-07,,,ec0915.190330.843675_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,371,g,TEMPLATE,t,0.6091,1.3,0.097,5.059,22.419,1081.0,-1.945,0.2783,843675,False,True
0,3460,1472,3,58572.163127,30.469,-49.35,14.26,0.92,9,9,-1.596e-06,4.612e-07,,,ec0915.190330.843676_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,372,g,TEMPLATE,t,0.3893,0.888,0.046,4.855,21.791,1544.0,-1.596,0.4612,843676,False,True
0,3460,1472,3,58572.166927,30.469,-19.99,15.41,0.63,9,9,-6.466e-07,4.984e-07,,,ec0915.190330.843677_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,373,g,TEMPLATE,t,0.4077,0.862,0.059,4.947,21.825,1514.0,-0.6466,0.4983999999999999,843677,True,True
0,3460,1472,3,58572.170734,30.469,-57.78,8.83,0.76,9,9,-1.869e-06,2.857e-07,,,ec0915.190330.843678_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,374,g,TEMPLATE,t,0.5591,1.221,0.1,4.878,22.333,1157.0,-1.869,0.2857,843678,True,True
0,3460,1472,3,58578.200588,30.469,-52.25,3.91,0.48,9,9,-1.69e-06,1.265e-07,,,ec0915.190405.846165_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,389,g,TEMPLATE,t,1.1698,1.187,0.173,4.32,23.447,948.0,-1.69,0.1265,846165,False,True
0,3460,1472,3,58639.017269,30.469,-25.91,13.19,0.67,9,9,-8.381e-07,4.265e-07,,,ec0915.190605.862062_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,393,g,TEMPLATE,t,0.3395,1.207,0.121,4.935,21.931,733.0,-0.8381,0.4265,862062,False,True
0,3460,1472,3,58691.979665,30.469,-55.03,5.52,1.24,9,9,-1.78e-06,1.787e-07,,,ec0915.190727.879497_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,400,g,TEMPLATE,t,0.8345,1.387,0.169,4.803,23.053,738.0,-1.7799999999999998,0.1787,879497,False,True
0,3460,1472,3,58818.256651,30.469,-55.21,3.76,2.21,9,9,-1.786e-06,1.215e-07,,,ec0915.191201.912641_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,402,g,TEMPLATE,t,1.1352,1.509,0.2,5.0,23.442,640.0,-1.786,0.1215,912641,False,True
0,3460,1472,3,58818.264945,30.469,-53.9,3.2,2.23,9,9,-1.743e-06,1.035e-07,,,ec0915.191201.912645_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,407,g,TEMPLATE,t,1.1484,1.982,0.322,4.441,23.643,514.0,-1.743,0.1035,912645,True,True
0,3460,1472,3,58840.273704,30.469,-55.96,3.34,1.11,9,9,-1.81e-06,1.081e-07,,,ec0915.191223.921759_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,411,g,TEMPLATE,t,1.1927,1.526,0.191,3.907,23.746,628.0,-1.81,0.1081,921759,False,True
