ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
0,2069,2290,3,56255.3074,30.299,31.3,6.11,0.69,9,9,1.184e-06,2.312e-07,23.716,0.21195,ec0915.121124.155040_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,2,r,TEMPLATE,t,1.0029,1.322,0.116,3.9,23.169,1242.0,1.184,0.23120000000000002,155040
0,2069,2290,3,56255.308881,30.299,1.6,5.44,1.69,9,9,6.07e-08,2.058e-07,,,ec0915.121124.155041_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,3,r,TEMPLATE,t,0.998,1.278,0.096,3.797,23.173,1269.0,0.0607,0.2058,155041
0,2069,2290,3,56341.293398,30.299,16.34,5.21,0.54,9,9,6.181e-07,1.971e-07,24.422,0.346151,ec0915.130218.178887_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,12,r,TEMPLATE,t,1.0581,1.307,0.106,4.154,23.194,1127.0,0.6181,0.19710000000000003,178887
0,2069,2290,3,56341.294876,30.299,1.2,5.51,1.02,9,9,4.557e-08,2.085e-07,,,ec0915.130218.178888_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,13,r,TEMPLATE,t,1.0533,1.29,0.11,4.066,23.191,1158.0,0.04557,0.2085,178888
0,2069,2290,3,56360.211203,30.299,-13.99,5.05,0.41,9,9,-5.295e-07,1.911e-07,,,ec0915.130309.184933_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,17,r,TEMPLATE,t,1.0404,1.48,0.184,3.684,23.402,949.0,-0.5295,0.19110000000000002,184933
0,2069,2290,3,56418.974052,30.299,5.71,5.82,0.86,9,9,2.159e-07,2.202e-07,,,ec0915.130506.204627_ooi_r_v1_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,24,r,TEMPLATE,t,1.0355,1.183,0.114,4.657,22.936,1475.0,0.21589999999999998,0.2202,204627
0,2069,2290,3,56487.98529,30.299,24.59,6.04,0.37,9,9,9.303e-07,2.287e-07,23.979,0.266938,ec0915.130714.218755_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,28,r,TEMPLATE,t,1.0423,1.243,0.082,4.29,22.969,1521.0,0.9303,0.22870000000000001,218755
0,2069,2290,3,56488.985316,30.299,19.4,6.33,2.0,9,9,7.34e-07,2.396e-07,24.236,0.354354,ec0915.130715.219199_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,32,r,TEMPLATE,t,1.0448,1.231,0.087,3.724,23.06,1522.0,0.734,0.2396,219199
0,2069,2290,3,56489.010229,30.299,19.25,5.85,0.91,9,9,7.284e-07,2.212e-07,24.244,0.329704,ec0915.130716.219211_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,36,r,TEMPLATE,t,1.0307,1.254,0.093,3.904,23.007,1547.0,0.7283999999999999,0.2212,219211
0,2069,2290,3,56612.303937,30.299,-32.84,8.82,2.16,9,9,-1.243e-06,3.336e-07,,,ec0915.131116.254781_ooi_r_N26_160305.523436_ooi_r_v1_N26.diff.fits,0x0000,41,r,TEMPLATE,t,1.0184,1.295,0.061,5.472,22.265,3294.0,-1.243,0.3336,254781
