ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
90,3909,1392,3,56255.3059,30.469,-10.93,6.05,1.32,9,9,-3.534e-07,1.957e-07,,,ec0915.121124.155039_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,1,g,TEMPLATE,t,0.5627,1.214,0.065,4.492,23.003,517.0,-0.3534,0.1957,155039
90,3909,1392,3,56341.278127,30.469,-6.75,3.56,0.3,9,9,-2.183e-07,1.152e-07,,,ec0915.130218.178882_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,7,g,TEMPLATE,t,1.2389,1.297,0.091,4.465,23.46,1024.0,-0.2183,0.1152,178882
90,3909,1392,3,56341.28397,30.469,-9.11,4.1,0.45,9,9,-2.945e-07,1.326e-07,,,ec0915.130218.178883_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,8,g,TEMPLATE,t,1.2405,1.252,0.074,5.725,23.198,1007.0,-0.2945,0.1326,178883
90,3909,1392,3,56341.286605,30.469,-4.77,3.88,0.95,9,9,-1.542e-07,1.255e-07,,,ec0915.130218.178884_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,9,g,TEMPLATE,t,1.2392,1.321,0.123,5.205,23.271,1015.0,-0.1542,0.1255,178884
90,3909,1392,3,56418.9714,30.469,-12.58,4.06,1.23,9,9,-4.07e-07,1.313e-07,,,ec0915.130506.204626_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,23,g,TEMPLATE,t,1.2231,1.327,0.183,5.184,23.296,1098.0,-0.407,0.1313,204626
90,3909,1392,3,56487.982626,30.469,-8.97,4.72,0.8,9,9,-2.902e-07,1.527e-07,,,ec0915.130714.218754_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,27,g,TEMPLATE,t,1.2083,1.251,0.089,4.616,23.188,1487.0,-0.2902,0.1527,218754
90,3909,1392,3,56488.982674,30.469,-10.9,4.84,0.48,9,9,-3.525e-07,1.567e-07,,,ec0915.130715.219198_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,31,g,TEMPLATE,t,1.2059,1.258,0.093,4.354,23.104,1858.0,-0.35250000000000004,0.1567,219198
90,3909,1392,3,56489.007577,30.469,-20.75,5.02,0.44,9,9,-6.713e-07,1.624e-07,,,ec0915.130716.219210_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,35,g,TEMPLATE,t,1.1748,1.247,0.092,4.521,23.014,1897.0,-0.6713,0.1624,219210
90,3909,1392,3,56612.301256,30.469,-35.49,9.43,1.17,9,9,-1.148e-06,3.05e-07,,,ec0915.131116.254780_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,40,g,TEMPLATE,t,1.1227,1.277,0.07,6.326,22.021,6430.0,-1.1480000000000001,0.305,254780
90,3909,1392,3,56668.205828,30.469,-3.04,5.82,1.61,9,9,-9.849e-08,1.883e-07,,,ec0915.140111.273121_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,44,g,TEMPLATE,t,1.1934,1.438,0.116,4.661,22.998,2242.0,-0.09849000000000001,0.18830000000000002,273121
90,3909,1392,3,56668.214154,30.469,-17.41,5.86,1.4,9,9,-5.631e-07,1.896e-07,,,ec0915.140111.273125_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,48,g,TEMPLATE,t,1.2134,1.436,0.108,5.253,22.857,2107.0,-0.5630999999999999,0.1896,273125
90,3909,1392,3,56676.353704,30.469,-16.49,7.83,1.53,9,9,-5.334e-07,2.534e-07,,,ec0915.140119.275865_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,64,g,TEMPLATE,t,1.1676,1.345,0.089,4.661,22.645,3722.0,-0.5334000000000001,0.25339999999999996,275865
90,3909,1392,3,56690.219464,30.469,-19.04,3.59,0.49,9,9,-6.157e-07,1.161e-07,,,ec0915.140202.280402_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,67,g,TEMPLATE,t,1.1662,1.586,0.196,3.929,23.64,840.0,-0.6157,0.1161,280402
90,3909,1392,3,56703.182058,30.469,-27.27,11.27,1.67,9,9,-8.82e-07,3.646e-07,,,ec0915.140215.285236_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,70,g,TEMPLATE,t,1.1447,1.278,0.065,5.457,22.082,7790.0,-0.882,0.36460000000000004,285236
90,3909,1392,3,56703.18767,30.469,-30.46,10.51,1.25,9,9,-9.852e-07,3.399e-07,,,ec0915.140215.285239_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,73,g,TEMPLATE,t,1.15,1.284,0.066,5.856,22.017,7681.0,-0.9851999999999999,0.33990000000000004,285239
90,3909,1392,3,56713.191333,30.469,-26.93,3.47,2.76,9,9,-8.71e-07,1.121e-07,,,ec0915.140225.288120_ooi_g_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,76,g,TEMPLATE,t,1.187,1.615,0.201,4.312,23.591,848.0,-0.871,0.1121,288120
90,3909,1392,3,56745.058036,30.469,-20.41,4.29,2.25,9,9,-6.602e-07,1.388e-07,,,ec0915.140329.296580_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,80,g,TEMPLATE,t,1.1229,1.632,0.187,3.58,23.723,836.0,-0.6602,0.1388,296580
90,3909,1392,3,56814.020511,30.469,-23.62,4.83,1.01,9,9,-7.638e-07,1.561e-07,,,ec0915.140606.320231_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,88,g,TEMPLATE,t,1.1508,1.407,0.112,6.107,22.857,1449.0,-0.7638,0.1561,320231
90,3909,1392,3,56835.042635,30.469,-12.91,3.58,1.21,9,9,-4.177e-07,1.158e-07,,,ec0915.140627.331077_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,93,g,TEMPLATE,t,1.0798,1.619,0.212,7.472,22.901,777.0,-0.4177,0.1158,331077
90,3909,1392,3,56836.973106,30.469,-22.93,3.83,1.9,9,9,-7.418e-07,1.24e-07,,,ec0915.140628.331929_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,96,g,TEMPLATE,t,1.1392,1.612,0.185,4.296,23.544,802.0,-0.7418,0.124,331929
90,3909,1392,3,56854.989274,30.469,-9.51,3.76,1.52,9,9,-3.075e-07,1.217e-07,,,ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,101,g,TEMPLATE,t,1.0666,1.58,0.204,5.465,23.282,815.0,-0.3075,0.12170000000000002,337821
90,3909,1392,3,56866.986669,30.469,-12.05,4.09,1.14,9,9,-3.897e-07,1.322e-07,,,ec0915.140728.341669_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,104,g,TEMPLATE,t,1.0244,1.573,0.195,6.437,23.059,818.0,-0.3897,0.1322,341669
90,3909,1392,3,57053.234882,30.469,-17.24,7.17,0.94,9,9,-5.578e-07,2.318e-07,,,ec0915.150131.404890_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,119,g,TEMPLATE,t,1.1089,1.106,0.067,3.857,22.877,2760.0,-0.5578,0.2318,404890
90,3909,1392,3,57056.254747,30.469,-28.29,9.19,1.32,9,9,-9.151e-07,2.972e-07,,,ec0915.150203.405989_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,123,g,TEMPLATE,t,1.1454,1.107,0.055,4.196,22.373,5398.0,-0.9151,0.29719999999999996,405989
90,3909,1392,3,57056.263019,30.469,-42.35,10.65,0.7,9,9,-1.37e-06,3.444e-07,,,ec0915.150203.405993_ooi_g_ls9_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,127,g,TEMPLATE,t,1.1496,1.037,0.051,4.54,22.269,5700.0,-1.37,0.3444,405993
90,3909,1392,3,57077.402214,30.469,-46.3,18.15,0.91,9,9,-1.498e-06,5.871e-07,,,ec0915.150224.413818_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,131,g,TEMPLATE,t,0.9531,1.061,0.035,5.898,21.462,13003.0,-1.498,0.5871,413818
