ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
0,2069,2290,3,57778.254182,30.494,,,,0,0,,,,,ec0915.170125.612775_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,222,g,TEMPLATE,t,0.9518,1.189,0.073,5.019,23.221,611.0,,,612775
0,2069,2290,3,57782.266187,30.494,1.36,5.76,0.83,9,9,4.311e-08,1.821e-07,,,ec0915.170129.614186_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,224,g,TEMPLATE,t,1.0148,0.934,0.066,3.809,23.426,929.0,0.04311,0.18209999999999998,614186
0,2069,2290,3,57782.270358,30.494,,,,0,0,,,,,ec0915.170129.614188_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,226,g,TEMPLATE,t,1.0195,0.87,0.058,4.747,23.107,994.0,,,614188
0,2069,2290,3,57847.118673,30.494,10.44,5.8,1.02,9,9,3.301e-07,1.835e-07,,,ec0915.170404.636943_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,245,g,TEMPLATE,t,1.0755,0.943,0.051,5.817,22.685,1612.0,0.3301,0.1835,636943
0,2069,2290,3,57872.966194,30.494,21.22,6.04,0.73,9,9,6.707e-07,1.908e-07,24.334,0.308905,ec0915.170429.645091_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,260,g,TEMPLATE,t,1.0613,1.244,0.106,3.395,23.318,1201.0,0.6707,0.1908,645091
0,2069,2290,3,57872.966194,30.494,20.64,6.43,0.53,9,9,6.523e-07,2.032e-07,24.364,0.338275,ec0915.170429.645091_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,259,g,TEMPLATE,t,1.0549,1.044,0.082,3.392,23.221,1555.0,0.6523,0.2032,645091
0,2069,2290,3,57873.966551,30.494,11.07,5.97,0.36,9,9,3.5e-07,1.888e-07,,,ec0915.170430.645613_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,262,g,TEMPLATE,t,1.0592,1.204,0.091,3.638,23.324,1209.0,0.35,0.1888,645613
0,2069,2290,3,57873.966551,30.494,11.13,6.71,0.2,9,9,3.519e-07,2.12e-07,,,ec0915.170430.645613_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,261,g,TEMPLATE,t,1.0548,0.945,0.068,3.635,23.179,1692.0,0.35190000000000005,0.212,645613
0,2069,2290,3,57873.970709,30.494,,,,0,0,,,,,ec0915.170430.645615_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,264,g,TEMPLATE,t,1.059,0.976,0.067,3.724,23.308,1335.0,,,645615
0,2069,2290,3,57935.015286,30.494,33.29,19.73,0.03,6,0,1.052e-06,6.236e-07,,,ec0915.170701.657442_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,291,g,TEMPLATE,t,1.0406,1.045,0.075,3.802,23.054,1724.0,1.052,0.6236,657442
0,2069,2290,3,57935.015286,30.494,34.83,18.35,0.02,6,0,1.101e-06,5.801e-07,,,ec0915.170701.657442_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,292,g,TEMPLATE,t,1.0402,1.196,0.094,3.805,23.128,1397.0,1.101,0.5801,657442
0,2069,2290,3,57937.021043,30.494,17.05,8.06,0.54,9,9,5.388e-07,2.547e-07,,,ec0915.170703.658352_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,298,g,TEMPLATE,t,1.0396,1.02,0.064,4.771,22.638,2665.0,0.5388000000000001,0.25470000000000004,658352
0,2069,2290,3,57950.989541,30.494,13.88,5.45,1.17,9,9,4.387e-07,1.722e-07,,,ec0915.170716.659069_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,301,g,TEMPLATE,t,1.0294,0.893,0.064,9.878,22.379,1069.0,0.4387,0.1722,659069
0,2069,2290,3,58141.373476,30.494,9.2,7.92,0.48,9,9,2.908e-07,2.503e-07,,,ec0915.180123.714657_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,305,g,TEMPLATE,t,0.9706,1.028,0.058,3.877,22.799,2423.0,0.2908,0.2503,714657
