phase,ABmag,ABmag_err
-3598.585153372398,22.460555586933907,0.04229558860778358
-3596.065258551105,22.460925930036073,0.042390162645578475
-3593.5453637298197,22.461279930199186,0.04248520788031447
-3591.025468908534,22.461617225054454,0.0425806868776999
-3588.5055740872413,22.46193760268709,0.04267656365785944
-3585.9856792659557,22.462240944464945,0.042772783261570954
-3583.46578444467,22.462527340205288,0.04286925627338188
-3580.9458896233773,22.462796942516114,0.042965862525138336
-3578.4259948020917,22.46304983708724,0.043062465379787244
-3575.906099980806,22.463286133275503,0.04315892767630995
-3573.3862051595133,22.463506024235304,0.04325512322934869
-3570.866310338228,22.463709745268048,0.04335093765770246
-3568.346415516935,22.46389755076341,0.043446263558735654
-3565.8265206956494,22.46406971670013,0.04354100007277032
-3563.306625874364,22.464226524070284,0.043635057156405276
-3560.786731053071,22.464368247102353,0.04372835217538379
-3558.2668362317854,22.464495067989617,0.0438207869562251
-3555.7469414105,22.464607063184726,0.043912246131885845
-3553.227046589207,22.464704320955423,0.04400261378592241
-3550.7071517679215,22.46478698025916,0.044091768585100756
-3548.1872569466286,22.46485518086616,0.04417958632341876
-3545.667362125343,22.46490906303171,0.04426595430952843
-3543.1474673040575,22.464948767596045,0.044350772164070275
-3540.6275724827647,22.46497443596666,0.04443395186610828
-3538.107677661479,22.464986210104918,0.044515417584096856
-3535.5877828401935,22.46498423250361,0.04459510583295953
-3533.0678880189007,22.4649686466183,0.044672964625141115
-3530.547993197615,22.464939597989485,0.044748952160925115
-3528.0280983763296,22.464897238050106,0.04482303696250452
-3525.5082035550367,22.464841765608494,0.04489519188628363
-3522.988308733751,22.464773405283758,0.044965396817328626
-3520.4684139124583,22.464692381891435,0.045033642512603396
-3517.948519091173,22.464598882997922,0.04509992117046374
-3515.428624269887,22.464493131977097,0.04516420343637982
-3512.9087294485944,22.464375467282274,0.04522642762220168
-3510.388834627309,22.46424626361799,0.04528649614334646
-3507.8689398060233,22.464105670299077,0.04534428661064324
-3505.3490449847304,22.463953793325636,0.04539967527366313
-3502.829150163445,22.4637907641946,0.04545253777061147
