mjd,muJyas2,muJyas2_err,phase
53044.3729936194,22.74258022174914,1.418708591425762,-4399.9087115420625
53044.3744746194,17.75058827744336,1.4575064562778801,-4399.907230542063
53055.39063477438,21.05638695775048,1.9812645681821377,-4388.891070387079
53055.39211577438,14.871436945382374,2.0644871371558984,-4388.8895893870795
53061.8655929621,17.706845414673317,0.9060799873099692,-4382.41611219936
53061.8670739621,16.487547537488915,0.900347895207692,-4382.414631199361
53086.48867103886,20.306029230262634,1.390348493335044,-4357.793034122602
53086.49015203886,15.43681047750427,1.2835831646837768,-4357.791553122603
53128.19206410932,21.199454272074988,1.716719138180741,-4316.089641052145
53128.193545109316,15.947387372013347,1.9694215209727903,-4316.088160052146
53130.20257864622,19.027401801233502,1.3431246534488581,-4314.079126515244
53130.20405964622,17.303481842957208,1.3041935040735282,-4314.0776455152445
53130.3589916194,19.74932494840828,1.2764497536346653,-4313.922713542059
53130.3604696194,16.595058535931127,1.3566320076623746,-4313.9212355420605
53133.38632691867,19.36949177814905,1.1907593550108602,-4310.8953782427925
53133.38780791867,14.693494037962488,1.2472939237947585,-4310.893897242793
53141.37663277439,25.3763948562975,1.7514567924932312,-4302.905072387075
53141.378110774385,19.3664013809765,1.8658878248321518,-4302.903594387077
53143.832098462415,20.68399757307442,1.244452889236363,-4300.449606699047
53143.833579462414,14.637743548510379,1.1077353140347903,-4300.4481256990475
53147.851590962106,18.734118206431436,0.8577666395907751,-4296.4301141993565
53147.853068962104,14.296250613818351,0.803721199769304,-4296.428636199358
53149.2767966194,14.623745489105847,1.3230071914572064,-4295.0049085420615
53160.294437774384,14.744711669899603,1.707954085984219,-4283.987267387078
53166.7693959621,14.512841808254398,0.8307439196800396,-4277.512309199359
53172.474669038864,18.443634031036872,1.4641245350435044,-4271.807036122598
53172.47614703886,15.539976974852685,1.2242024481867235,-4271.8055581226
53191.39247403886,12.735287779496918,1.1654215369068122,-4252.889231122601
53204.051974254864,21.336243847905067,1.5340993523075221,-4240.229730906598
53204.05345525486,15.66356121739751,1.6194456306000131,-4240.228249906599
53208.0396456194,17.28501389921795,1.4704390778952525,-4236.242059542063
53211.11787853049,20.543772841614082,1.2660577252992342,-4233.163826630975
53211.11935953049,14.188163060611924,1.3383156540114347,-4233.162345630975
53214.17806210932,22.037100531100435,1.6570648051937646,-4230.103643052142
53214.17954010932,13.670331769956336,1.589125148180821,-4230.102165052143
53216.18857664622,17.658728581007086,1.133261426347474,-4228.09312851524
53216.19005464622,16.040044385885974,1.305410102491508,-4228.091650515242
53219.05728677438,16.78650174278993,1.9150647974075548,-4225.224418387079
53219.37232491867,20.617963505460143,1.085934842057382,-4224.909380242789
53219.37380291867,17.007995727904962,1.1554252495209232,-4224.90790224279
53225.5322449621,14.186030671394564,0.9695424355851818,-4218.74946019936
53229.81809646242,17.63799458856379,1.0609068532374013,-4214.463608699043
53229.81957446242,14.556305087376527,1.1222682846270835,-4214.462130699045
53233.09586710932,12.955556866236003,1.6148096526613245,-4211.185838052144
53235.10638164622,13.548450825864906,1.1794921662306774,-4209.175323515243
53238.29012991867,13.816148198647365,1.1253912598544775,-4205.991575242791
53248.735901462416,11.460943828669107,1.0286113630323053,-4195.545803699046
53250.15532303886,13.839307256324908,1.3111742046723065,-4194.126382122602
53277.0508836194,18.586035633925622,1.5609674292168594,-4167.2308215420635
53278.0509096194,20.97986389530127,1.497597583291735,-4166.230795542062
53278.0758226194,17.795205822023295,1.5758399440768385,-4166.205882542061
53288.06852477438,24.042942330695205,2.0181472976136896,-4156.21318038708
53289.068550774384,23.135059760072362,2.1760810364616225,-4155.213154387078
53289.093463774385,24.30774141379353,2.1921581236497354,-4155.188241387077
53290.03797225487,21.256587321498742,1.371230204566019,-4154.243732906594
53290.039450254866,16.901793471624398,1.450175511986573,-4154.242254906596
53291.85871610932,14.201338186780678,1.816971558894964,-4152.422989052146
53293.86923064622,14.125726775195961,1.307843299327466,-4150.412474515244
53294.5434829621,17.889044056495703,0.951117853827862,-4149.738222199361
53295.5435089621,16.54527789366185,0.976502833137947,-4148.73819619936
53295.5684219621,17.72404169098015,0.9752745276874589,-4148.713283199359
53297.05297891867,16.581041953234898,1.3209066435654595,-4147.228726242793
53297.10387653049,18.08638567626498,1.1697138203496336,-4147.177828630971
53297.10535453049,16.165065879481606,1.217885772824434,-4147.176350630973
53304.445791473656,17.73644259554834,1.1317809502175333,-4139.835913687806
53304.447272473655,16.541371263246276,1.1679468828372666,-4139.834432687807
53307.498750462415,15.473120228482191,1.1852444905270205,-4136.782954699047
53308.955777254865,11.684290992010126,1.3470487590498124,-4135.325927906597
53314.10735108069,18.016635212739686,0.9299720712486709,-4130.174354080773
53314.10883208069,15.341922002433815,0.8873970482381842,-4130.172873080774
53316.02168153049,14.921858952151187,1.2191209510930188,-4128.260023630974
53319.16656103886,16.93332449427344,1.4059434289807349,-4125.115144122603
53320.16658703886,21.055785751690074,1.330367971620849,-4124.115118122601
53320.19150003886,18.093947589443115,1.3129736203237323,-4124.0902051226
53345.430176654765,18.25656589148517,1.1372048288704544,-4098.851528506697
53345.431657654764,14.090637110230668,1.0190472030737434,-4098.850047506698
53345.63011583158,17.43690291542628,0.575389600908355,-4098.651589329886
53345.631596831576,15.248097079264094,0.6302787404686915,-4098.650108329886
53360.869954109316,23.076080163956927,1.829399544933917,-4083.4117510521464
53361.86998010932,25.089413902267353,1.909767187985815,-4082.411725052145
53361.89489310932,19.273116436037235,2.0754736685051913,-4082.386812052144
53362.88046864622,20.584647776246673,1.4234201490354748,-4081.401236515245
53363.88049464622,19.559663609099335,1.4538351094849504,-4080.4012105152433
53363.90540764622,19.150886540658377,1.4106458656466947,-4080.376297515242
53366.06421691867,20.531983848767965,1.2955838679643386,-4078.2174882427935
53367.06424291867,20.14036417958783,1.448109423329231,-4077.217462242792
53367.08915591867,19.37832530452154,2.5163772126416446,-4077.192549242791
53367.718626254864,12.38128559806547,1.8989546920079206,-4076.563078906598
53374.78453053049,15.275119936966389,1.4198374197380195,-4069.4971746309748
53376.509988462414,19.318436595568947,1.2309964349842397,-4067.771716699048
53377.510014462416,18.261835807692226,1.2896665755234975,-4066.7716906990463
53377.53492746242,18.23169335016747,1.19062707222787,-4066.746777699045
53390.43178947366,18.712390924330847,1.029133523811526,-4053.8499156878024
53390.433267473665,15.467030323660083,1.1238031709631804,-4053.848437687797
53400.09334908069,18.534631326033942,0.8064210240809839,-4044.188356080769
53400.09482708069,15.351939654906872,0.879466406697015,-4044.186878080771
53401.3695306194,2.1926444717442446,1.8965689601876763,-4042.9121745420634
53406.11552722971,16.99522782972434,0.59784424002132,-4038.166177931751
53406.11700822971,14.858428868182544,0.6157421685653005,-4038.1646969317517
53409.349594473664,13.317284740587116,1.0711498278844511,-4034.932110687798
53412.38717177438,-3.401591210424438,2.978989684856198,-4031.8945333870797
53418.8621299621,7.122537347818365,1.3441755979840166,-4025.419575199361
53419.01115408069,13.673148061297287,0.821447502790567,-4025.270551080772
53431.41617465477,17.570055128944787,0.9971107662169695,-4012.865530506693
53431.41765265477,15.052350444246937,1.077378182897436,-4012.864052506695
53431.61611383158,16.316136986965223,0.5337495640005135,-4012.665591329882
53431.61759183158,14.40853659485599,0.5507841245537214,-4012.6641133298835
53436.72986425486,23.034634785925636,1.6194456306000131,-4007.551840906599
53437.729890254865,25.90084729858178,1.5639705497098941,-4006.5518149065974
53443.48520803886,3.421512367716691,1.8689930566143216,-4000.796497122603
53443.79576853049,21.711016305426547,1.3938986760977419,-4000.4859366309756
53444.79579453049,20.790808495331007,1.5272979291048812,-3999.485910630974
53444.82070753049,18.776850328403782,1.5384145335221422,-3999.460997630973
53450.333979654766,14.977567136780664,1.0215399799892857,-3993.947725506696
53450.53391883158,13.468391086228946,0.5494321753034668,-3993.7477863298845
53457.2740826194,11.91086298611881,1.4743188643804646,-3987.0076225420635
53465.4219606194,8.935713383042268,1.8564778331738219,-3978.85974454206
53468.112443473656,12.507221035100121,1.2700624572929833,-3976.1692616878063
53468.29172377438,13.92856306735011,1.998287366381316,-3975.9899813870798
53474.7666819621,11.083412990491949,1.004344423349008,-3969.515023199361
