mjd,muJyas2,muJyas2_err,phase
53061.74038511574,2.0831731090025336,0.2592836262929749,-4400.1449128166205
53064.245198084114,2.1022864286569565,0.254067059439427,-4397.6400998482495
53066.750011052485,2.1212014946114897,0.24892090319769014,-4395.135286879879
53069.254824020856,2.139910574229308,0.24384681412909295,-4392.630473911508
53071.75963698923,2.1584060001912713,0.23884642963909042,-4390.125660943137
53074.2644499576,2.1766801770500743,0.2339213668589785,-4387.620847974766
53076.76926292597,2.1947255877918117,0.22907322140633762,-4385.116035006395
53079.27407589434,2.2125348003974814,0.22430356600523094,-4382.611222038024
53081.77888886271,2.2301004743976875,0.219613948945429,-4380.106409069653
53084.283701831075,2.247415367413133,0.2150058923587241,-4377.601596101289
53086.788514799446,2.264472341673873,0.2104808902886299,-4375.096783132918
53089.29332776782,2.2812643705093416,0.20604040652917482,-4372.591970164547
53091.79814073619,2.2977845448027026,0.20168587220695547,-4370.087157196176
53094.30295370456,2.3140260794011587,0.19741868308048333,-4367.582344227805
53096.80776667293,2.3299823194753255,0.19324019653049243,-4365.077531259434
53099.3125796413,2.345646746819641,0.1891517282154657,-4362.572718291063
53101.81739260967,2.3610129860866014,0.1851545483676076,-4360.067905322692
53104.32220557804,2.3760748109470597,0.18124987770650824,-4357.563092354321
53106.82701854641,2.3908261501689836,0.17743888295078816,-4355.05827938595
53109.331831514784,2.40526109360703,0.17372267191174579,-4352.553466417579
53111.836644483155,2.4193738980955253,0.17010228815883213,-4350.048653449208
53114.34145745153,2.433158993237197,0.1665787052529876,-4347.543840480837
53116.8462704199,2.4466109870799393,0.1631528205525165,-4345.039027512466
53119.35108338827,2.459724671674569,0.15982544860566666,-4342.534214544095
53121.85589635664,2.47249502850568,0.1565973141558317,-4340.0294015757245
53124.360709325,2.484917233788563,0.15346904479786144,-4337.524588607361
53126.865522293374,2.4969866636248774,0.15044116333870408,-4335.01977563899
53129.370335261745,2.5086988990095884,0.14751407993097856,-4332.514962670619
53131.875148230116,2.5200497306825707,0.14468808406466385,-4330.010149702248
53134.37996119849,2.531035163817501,0.14196333651887674,-4327.505336733877
53136.88477416686,2.5416514225413493,0.1393398613924545,-4325.000523765506
53139.38958713523,2.5518949542777847,0.13681753834795782,-4322.495710797135
53141.8944001036,2.5617624339077665,0.13439609521790505,-4319.990897828764
53144.39921307197,2.571250767741068,0.13207510113370513,-4317.486084860393
53146.90402604034,2.5803570972923477,0.1298539603462254,-4314.981271892022
53149.40883900871,2.589078802855725,0.12773190691090086,-4312.476458923651
53151.913651977084,2.5974135068719644,0.12570800040938773,-4309.97164595528
53154.418464945455,2.60535907708263,0.12378112287295698,-4307.466832986909
53156.923277913826,2.6129136294654636,0.12194997706038707,-4304.962020018538
53159.4280908822,2.620075530946102,0.12021308622361233,-4302.457207050167
53161.93290385057,2.6268434018806737,0.11856879546959849,-4299.952394081796
53164.43771681893,2.633216118304702,0.11701527479614174,-4297.4475811134325
53166.9425297873,2.639192813943719,0.11555052384360871,-4294.942768145062
53169.44734275567,2.6447728819810123,0.11417237836626809,-4292.437955176691
53171.952155724044,2.6499559765788803,0.11287851838514022,-4289.93314220832
53174.456968692415,2.6547420141491926,0.11166647794401821,-4287.428329239949
53176.961781660786,2.65913117436994,0.11053365634948822,-4284.923516271578
53179.46659462916,2.6631239009444023,0.10947733073981913,-4282.418703303207
53181.97140759753,2.6667209021003844,0.10849466979517414,-4279.913890334836
53184.4762205659,2.669923150826132,0.10758274837607698,-4277.409077366465
53186.98103353427,2.6727318848415536,0.10673856285790889,-4274.904264398094
53189.48584650264,2.6751486063017733,0.10595904691857608,-4272.399451429723
53191.99065947101,2.677175081232124,0.10524108753294942,-4269.894638461352
53194.49547243938,2.6788133386926107,0.10458154093244604,-4267.389825492981
53197.000285407754,2.6800656696712446,0.10397724829954792,-4264.88501252461
53199.505098376125,2.680934625705163,0.10342505098482399,-4262.380199556239
53202.009911344496,2.681423017229454,0.10292180505668774,-4259.875386587868
53204.51472431287,2.6815339116534993,0.10246439502076186,-4257.370573619497
53207.01953728123,2.681270631165324,0.10204974657446354,-4254.865760651133
53209.5243502496,2.680636750264254,0.10167483829210583,-4252.360947682762
53212.02916321797,2.679636093023383,0.10133671216635039,-4249.856134714391
53214.53397618634,2.678272730082881,0.10103248295978502,-4247.35132174602
53217.038789154714,2.6765509753760455,0.10075934634755382,-4244.846508777649
53219.543602123085,2.674475382589984,0.10051458585614968,-4242.3416958092785
53222.048415091456,2.6720507413636154,0.10029557862405704,-4239.8368828409075
53224.55322805983,2.669282073225655,0.10009980002828722,-4237.3320698725365
53227.0580410282,2.6661746272756144,0.09992482723463339,-4234.827256904166
53229.56285399657,2.6627338756116243,0.09976834174108476,-4232.322443935795
53232.06766696494,2.6589655085085067,0.09962813099131171,-4229.817630967424
53234.57247993331,2.65487542935091,0.0995020891408946,-4227.312817999053
53237.07729290168,2.6504697493251603,0.09938821706088413,-4224.808005030682
53239.58210587005,2.645754781875686,0.09928462166449925,-4222.303192062311
53242.086918838424,2.6407370369307,0.0991895146409804,-4219.79837909394
53244.591731806795,2.635423214902497,0.09910121067809152,-4217.293566125569
53247.09654477516,2.6298202004690534,0.09901812525074136,-4214.788753157205
53249.60135774353,2.623935056142118,0.09893877204883715,-4212.283940188834
53252.1061707119,2.617775015629265,0.09886176011179934,-4209.779127220463
53254.61098368027,2.6113474769961122,0.09878579073197377,-4207.274314252092
53257.11579664864,2.604659995636112,0.09870965418329876,-4204.769501283721
53259.62060961701,2.5977202770552372,0.0986322263258494,-4202.26468831535
