phase,ABmag,ABmag_err
-4314.005001542064,20.830156917965446,0.019981664792420167
-4311.502678455319,20.831777832404335,0.01920355198428285
-4309.000355368582,20.833401828484313,0.018471889615227527
-4306.498032281837,20.835027207654797,0.017788000843613764
-4303.9957091951,20.836652276254014,0.017153139024994272
-4301.4933861083555,20.838275384068247,0.01656846452018603
-4298.991063021618,20.83989578197111,0.016034841620046304
-4296.488739934874,20.841514057139168,0.015552721157606858
-4293.986416848136,20.843131546137897,0.015122014601684861
-4291.484093761392,20.844751032509635,0.014741182670763396
-4288.981770674647,20.846375198755688,0.014407625405727405
-4286.47944758791,20.848006660675782,0.014118405159790046
-4283.977124501165,20.849648049895087,0.013870377980972896
-4281.474801414428,20.85130224160173,0.013660258435397653
-4278.972478327683,20.85297303101055,0.013484673345908554
-4276.470155240946,20.8546644535436,0.013340260265218975
-4273.9678321542015,20.85638031350106,0.013223616680430681
-4271.465509067464,20.85812411699002,0.013131334261874085
-4268.96318598072,20.859898369249212,0.013060074397301155
-4266.460862893975,20.861702640188913,0.01300631459039952
-4263.958539807238,20.863535395068077,0.01296664706296389
-4261.456216720493,20.865395034412302,0.012938023219051006
-4258.953893633756,20.867279949339814,0.012917795176574102
-4256.451570547011,20.869188521206357,0.012903732063451894
-4253.949247460274,20.871119121158557,0.012894025391258949
-4251.446924373529,20.873070064278007,0.012887279661566355
-4248.944601286792,20.875038945291145,0.012882405522704563
-4246.442278200047,20.877022803673235,0.012878617866986148
-4243.939955113303,20.879018647239388,0.012875506753523154
-4241.437632026566,20.88102346209855,0.012873022518713544
-4238.935308939821,20.883034222381596,0.01287145269381471
-4236.432985853084,20.885048033401443,0.012871384594892923
-4233.930662766339,20.88706294190868,0.012873643483993486
-4231.428339679602,20.88907725283479,0.012879204344152434
-4228.926016592857,20.89108878808006,0.012889186909052476
-4226.42369350612,20.89309557187945,0.012904765973328635
-4223.921370419375,20.895094164322217,0.01292679158377582
-4221.419047332638,20.897076708193303,0.012955561790785323
-4218.916724245893,20.899032168362453,0.012990901295915626
-4216.414401159149,20.90094927909445,0.013032409637037869
-4213.9120780724115,20.902817228856527,0.013079550198515522
-4211.409754985667,20.904627000114324,0.013131649608849853
-4208.90743189893,20.90637384631362,0.013187663144861085
-4206.405108812185,20.908054865311776,0.013246368439144843
-4203.902785725448,20.909667614193918,0.013306510033093707
-4201.400462638703,20.911209210112794,0.01336684118011581
-4198.898139551966,20.912676544583867,0.01342622461238384
-4196.395816465221,20.914066507308483,0.013483693698859033
-4193.893493378477,20.915376186475093,0.013538444415490417
-4191.391170291739,20.91660433859473,0.013589687380941812
-4188.888847204995,20.9177501681143,0.013636675448850154
-4186.3865241182575,20.91881278360244,0.013678851242473908
-4183.884201031513,20.919791309632082,0.0137158716025659
-4181.381877944776,20.92068488742539,0.013747610132342323
-4178.879554858031,20.921492675503885,0.013774159051975005
-4176.377231771294,20.922213850413033,0.013795828180346458
-4173.874908684549,20.922847607264075,0.013813139184746286
-4171.372585597805,20.923393160470237,0.013826819477986767
-4168.870262511067,20.923849744326564,0.01383778940514121
-4166.367939424323,20.92421666925344,0.013847147399894793
-4163.865616337585,20.924494092230336,0.013856074833817596
-4161.363293250841,20.924683387870136,0.013865683387683958
