phase,ABmag,ABmag_err
-4313.926846542061,20.94016226782387,0.032481232616431786
-4311.429349718572,20.938520358522076,0.031600893079254205
-4308.931852895083,20.936878723006437,0.030756545796155745
-4306.434356071593,20.935236788519095,0.029948396534061585
-4303.936859248104,20.933593985762272,0.029176623397415776
-4301.439362424615,20.93194976582473,0.02844136236050711
-4298.941865601126,20.930303848328442,0.02774260705221965
-4296.444368777637,20.9286561649796,0.02708022026378254
-4293.946871954155,20.927006623380983,0.02645385217146516
-4291.449375130665,20.925355008771753,0.025862482697521894
-4288.951878307176,20.923701076599844,0.02530488073611418
-4286.454381483687,20.922044583840627,0.024779764887270156
-4283.956884660198,20.920385289006994,0.024285811426423328
-4281.459387836709,20.918722952146453,0.023821663134543373
-4278.961891013219,20.91705733483412,0.02338593896828517
-4276.46439418973,20.91538820018352,0.02297724420140017
-4273.966897366241,20.913715312846634,0.022594180987751566
-4271.469400542752,20.91203843961616,0.022235358867855486
-4268.971903719263,20.910357699959576,0.02189937487598348
-4266.474406895773,20.908674151047194,0.021584773186622733
-4263.976910072284,20.906988998575432,0.021290124207324655
-4261.479413248795,20.905303440867932,0.02101404958116469
-4258.981916425313,20.903618668822773,0.020755232645802528
-4256.484419601824,20.901935865969346,0.020512427666481738
-4253.986922778335,20.90025620848593,0.0202844677990856
-4251.4894259548455,20.898580865331606,0.02007027159075867
-4248.991929131356,20.896910998204817,0.019868847814719467
-4246.494432307867,20.895247761719393,0.01967929926209159
-4243.996935484378,20.8935923034329,0.01950082457719268
-4241.499438660889,20.891945763997818,0.019332719133859626
-4239.0019418373995,20.89030927725832,0.01917437409649358
-4236.50444501391,20.888683970352307,0.01902527454130534
-4234.006948190421,20.887070886815472,0.018884979879909787
-4231.509451366932,20.885470639809725,0.018753046538028912
-4229.011954543443,20.883883685167728,0.01862908231624387
-4226.5144577199535,20.882310263346568,0.018512717317383756
-4224.016960896472,20.88075109661584,0.01840345535896035
-4221.519464072982,20.87920745894756,0.01830071432683811
-4219.021967249493,20.87768072222384,0.01820391743198431
-4216.524470426004,20.87617202753847,0.018112523983348484
-4214.026973602515,20.87468118614798,0.018025879952354048
-4211.529476779026,20.873208272802596,0.01794329829651666
-4209.031979955536,20.871755081342375,0.017864064577125735
-4206.534483132047,20.870323647695994,0.01778753073376472
-4204.036986308558,20.86891599810007,0.017713132860730788
-4201.539489485069,20.867534149552455,0.01764039308350191
-4199.04199266158,20.866180110288305,0.01756892025647387
-4196.54449583809,20.864855880413774,0.017498410159898704
-4194.046999014601,20.863563452333338,0.017428644823810745
-4191.549502191112,20.8623046013351,0.01735946377462891
-4189.05200536763,20.86108033146338,0.017290689988091513
-4186.554508544141,20.85989147072163,0.017222207924163586
-4184.057011720652,20.85873884669963,0.017153985052069793
-4181.559514897162,20.857623286803346,0.017086071324683472
-4179.062018073673,20.856545618565498,0.017018596898814603
-4176.564521250184,20.855506669948262,0.016951769886356185
-4174.067024426695,20.854507269644113,0.016885873737778313
-4171.569527603206,20.853548247365453,0.016821263367873707
-4169.072030779716,20.852630434155643,0.016758361135114377
-4166.574533956227,20.85175466276357,0.016697651986900548
