mjd,muJyas2,muJyas2_err
52889.0067332337,64.12680677561184,0.6805168339959783
52891.53604153776,64.11812167778862,0.6725057470343467
52894.06534984181,64.10938303967123,0.6645481334085955
52896.59465814587,64.10059157000978,0.6566441854322841
52899.12396644992,64.09174797745709,0.6487941043734631
52901.65327475398,64.08285297057955,0.640998101024673
52904.182583058035,64.07390725784353,0.6332563960357013
52906.711891362094,64.06491154763262,0.6255692203305626
52909.24119966615,64.05586654824765,0.6179368156779854
52911.77050797021,64.04677296788213,0.610359434994762
52914.29981627426,64.03763151467228,0.602837342878831
52916.82912457832,64.02844289663517,0.5953708161171049
52919.35843288237,64.0192078217342,0.5879601440084405
52921.88774118643,64.00992699782182,0.5806056290415976
52924.41704949048,64.0006011326841,0.5733075871915151
52926.94635779454,63.99123093402159,0.5660663485129421
52929.475666098595,63.98181710944664,0.5588822576110867
52932.004974402655,63.972360366497924,0.5517556740843412
52934.53428270671,63.962861412630446,0.544686973065951
52937.06359101077,63.95332095522372,0.5376765457425897
52939.59289931482,63.943739701578124,0.5307247996960403
52942.12220761888,63.93411835891948,0.5238321595695145
52944.65151592293,63.92445763438718,0.5169990674270236
52947.18082422699,63.91475823505607,0.5102259832781657
52949.71013253104,63.905020867926396,0.5035133854680364
52952.2394408351,63.89524623991838,0.49686177121985553
52954.768749139155,63.88543505788766,0.4902716569821063
52957.298057443215,63.875588028608036,0.4837435788729934
52959.82736574727,63.86570585879508,0.4772780930332653
52962.35667405133,63.85578925508253,0.4708757760224876
52964.88598235538,63.845838924041345,0.46453722512146
52967.41529065944,63.835855572176115,0.45826305859336236
52969.94459896349,63.82583990592411,0.4520539159682234
52972.47390726755,63.81579263164713,0.44591045820760794
52975.00321557161,63.80571445564965,0.4398333678266945
52977.53252387566,63.7956062631456,0.43382332251044603
52980.06183217972,63.785469647573336,0.42788091683991586
52982.591140483775,63.775306377479865,0.42200674138302446
52985.120448787835,63.76511822138127,0.4162014087840611
52987.64975709189,63.75490694770633,0.4104655538783397
52990.17906539595,63.74467432485835,0.40479983377484136
52992.7083737,63.734422121160605,0.399204927764924
52995.23768200406,63.72415208580787,0.3936815330155752
52997.76699030811,63.71386557540973,0.3882302849475798
53000.29629861217,63.703563578575086,0.38285176202901355
53002.82560691622,63.69324706964471,0.37754656129176195
53005.35491522028,63.68291702291299,0.3723153009984271
53007.884223524336,63.67257441265065,0.36715862041313113
53010.413531828395,63.66222021307021,0.36207717926856886
53012.94284013245,63.65185539834329,0.357071657101848
53015.47214843651,63.64148094261236,0.352142752543849
53018.00145674056,63.63109781998264,0.3472911822158682
53020.53076504462,63.62070700451568,0.34251767961609614
53023.06007334867,63.610309470235734,0.3378229936327866
53025.58938165273,63.59990619114524,0.3332078869656715
53028.118689956784,63.589498141203876,0.3286731341164896
53030.64799826084,63.57908629434132,0.3242195193530596
53033.177306564896,63.56867162445815,0.31984783410502593
53035.706614868956,63.55825510544037,0.3155588742836505
53038.23592317301,63.54783768591369,0.31135342864646537
53040.76523147707,63.53741911299585,0.3072318782217837
53043.29453978112,63.526997430923075,0.30319402490291225
53045.82384808518,63.51657055479518,0.2992396212779324
53048.35315638923,63.5061364118701,0.29536833532922835
53050.88246469329,63.495693066526655,0.29157957522938377
53053.411772997344,63.48523881362962,0.28787247900838764
