mjd,muJyas2,muJyas2_err
52889.0067332337,68.57300776076428,2.1044530444015384
52889.0082142337,62.00349801833656,2.1928501173883332
52974.9927312337,73.16161945853335,1.8603565814948206
52974.9942092337,66.77794447181653,1.9819025568516635
52993.9105362337,61.86889338447031,1.8141490206153585
53037.30641538198,63.251652998392466,0.925188195279242
53037.30789638198,62.006641500181175,0.9193352198007472
53044.977721889234,68.3873943287638,1.3712118180177424
53044.97920288923,63.562528679220975,1.4087107738432054
53047.708989645216,66.55256132278822,1.469557645890964
53047.710470645216,61.40593967941339,1.3567098197612868
53052.6733852337,64.03763520922587,2.034137190889314
53097.100440561604,65.23565032520855,1.2182774287461786
53097.1019215616,60.45159174967423,1.276118493612466
53121.6846232337,71.74525726635858,2.143629019929776
53122.6846492337,70.7809255610481,2.311382556166081
53122.7095622337,72.02652068040747,2.328459263447621
53123.29241338198,64.30058981807417,0.8758559733890701
53123.29389138198,59.76913258868795,0.8206707760204033
53130.96371988924,65.49434988682938,1.233715646657714
53130.965197889236,62.44568477821928,1.311213488697003
53133.69498764522,64.58406413103178,1.5475367616996736
53133.69646564522,61.514983646235336,1.2939461411835451
53133.7811685268,66.29940662972982,1.270247261576646
53133.7826495268,60.12782899595367,1.1306958755729835
53136.3174876496,64.97050092555952,1.3417827315763147
53136.3189686496,63.24830334345478,1.3028904784871456
53142.21021838198,59.99029144783965,0.8482633747047367
53149.881524889235,60.54036908255351,1.278714393648269
53149.921525919344,67.89955282744657,1.6214851601514406
53149.92300691934,62.938841229859705,1.8601690278378253
53152.61279264522,58.55050929240179,1.2318164391570938
53170.447518396555,67.50950477016502,1.449765595943447
53170.448999396554,62.14866545943488,1.5304201492643623
53183.08643856161,66.51297384100573,1.111030454306604
53183.087916561606,62.81958084485634,1.1821267632047483
53200.97306738198,59.65658823163004,0.9899889952197222
53202.004243561605,59.55397072428053,1.1513986974945338
53208.644373889234,63.112541209315424,1.4212104257850262
53211.375641645216,59.71742555200329,1.3858727411206415
53218.831764191586,66.6023998910883,1.2157814486544074
53218.833245191585,60.49917701884318,1.285169950845903
53219.767166526806,63.19026767935688,1.0828967787922013
53219.768644526805,60.04470252074755,1.1455300780221915
53222.3034856496,63.60319515289345,1.1321291797675155
53222.3049636496,61.98612819242035,1.3041058613961827
53235.90752391935,68.69073115607259,1.5651401159762932
53235.909001919346,60.78810393949088,1.500969371221266
53238.6849715268,56.88518222353785,1.0499318844606276
53241.2212906496,59.49702399471357,1.1783137303109033
53246.0032702337,42.59431342457688,3.1642134080500455
53254.825328919345,60.1129807504645,1.5252290430188984
53256.43351639656,67.4342271870655,1.2958498233560343
53256.43499439656,63.31882860386582,1.3704552851778808
53260.767092561604,62.382760302897395,1.3514323801571113
53269.98430538198,63.437694004673205,0.9711758597531313
53270.98433138198,62.06558932464316,0.9970961797293232
53271.00924438198,63.26921192482795,0.9958419706982172
53275.351321396556,58.38814691084721,1.2729976999151076
53277.65561188923,64.3700061946626,1.508707989377771
53278.655637889235,66.68369176909363,1.4474596948628498
53278.680550889236,63.605652478420254,1.523082589110866
53280.386879645215,62.98771117488275,1.4860410362245124
53281.38690564522,67.34503201190113,1.406159990761932
53281.41181864522,64.21445580162953,1.3877746707745129
53296.87200936426,63.613028180424244,1.1105256038443776
53296.87349036426,62.44040081583857,1.1460123242679763
53297.4478205268,60.98052092933038,1.2098116219687607
53299.9841396496,60.0737231850514,1.3065366272142558
53301.55986747795,63.83873918151724,0.9056096064909702
53301.561348477946,61.23409539408719,0.8641499207359976
53301.9078222337,61.0019993618839,2.1225342638761098
53304.81776219159,64.24259775245616,1.1232634457324129
53304.81924019159,62.39757527110794,1.1695224471934105
53310.0557002337,53.52441059695547,2.705151335834531
53313.588177919344,61.28965308965548,1.7161761371680064
53323.73556719159,61.20373719494144,1.170708575436
53329.7783305616,66.42500722152158,1.3255244031857534
53330.778356561605,66.02433734510407,1.4815747761062579
53330.803269561606,65.2446879915939,2.5745298976421473
53334.114170396555,59.04682576296802,1.7945638113903586
53336.884027233704,58.583134001063414,3.560995724297591
53338.07205650489,63.94903737905198,1.1031380868783758
53338.07353750489,59.9079054834116,0.9885200568081545
53339.61957430929,62.91216409754137,0.567769609803885
53339.62105530929,60.752345022653,0.6219318423180714
53366.4590585268,64.90554101440978,1.2565118889384903
53367.4590845268,63.827039554861784,1.3163981136408496
53367.483997526804,63.79627232015231,1.2153057710240232
53368.9953776496,66.52619104912627,1.4219980035727249
53369.9954036496,65.502230948263,1.4523825762986375
53370.0203166496,65.09386229082673,1.4092364830278412
53382.498416191585,61.54296987232208,1.3634544148568208
53382.59941591934,69.67207400878972,1.7279146880378287
53382.858007364266,64.57064776832576,1.0098059414656348
53382.859485364264,61.38623647384344,1.1026976508097603
53383.599441919345,71.57371924970091,1.803823983662679
53383.624354919346,66.08007744262412,1.9603379952603084
53387.54586547795,64.34316535820274,0.7852952243000694
53387.54734347795,61.24385061426484,0.8564270380953655
53394.30295238198,52.44413377735149,1.3725227497070724
