mjd,mJyas2,mJyas2_err
53438.23630902411,8.470008512865691,0.19672132238191847
53551.757953703964,7.672806621302001,0.201869382775199
53709.32214885057,6.883487946404772,0.30343282583438563
53760.297340070894,5.908279179078116,0.24954683034806066
53827.98753416517,7.323062670510788,0.2631274648446205
53869.544322734124,5.882573293552408,0.26880433063797204
53976.75889390272,4.599063442643762,0.26237558041030007
54162.483668718174,6.156725571645112,0.2598259136537425
54279.240349812295,7.2442070728589,0.29059364041918156
54526.86675927135,7.361707301645357,0.2492535011601515
54649.575300590426,7.211980037832101,0.2700683683968129
54834.2671435625,10.916181727414042,0.3049375950628126
54931.415713831324,10.551962681449577,0.2983187781148677
54991.675449257986,9.607140669065979,0.2998593842065023
55075.51966278555,10.433482823968262,0.27750163938507344
55316.018782472245,9.275711895115165,0.26176531473582365
55590.05234883308,9.293643126497235,0.23054482085043945
55750.532918466015,9.007402441255358,0.23308673654071296
55948.22531273496,10.744804378509277,0.21787250158281074
56150.81831111418,11.459706537376357,0.08972263198059642
56257.414413191385,12.114217608822297,0.06948296903622081
56301.07518195913,12.141850276126616,0.1113349782096567
56339.310666932404,12.091141422020621,0.0653688757915426
56347.18908379356,12.420643084907322,0.05405193495256232
56351.73948268609,12.223233995462666,0.058299587677725646
56353.16493137411,12.53695496963281,0.06441246954991976
56367.254045329544,11.917840371207886,0.07725720187316781
56388.86705861962,12.598555716031742,0.08173638209609552
56404.70910527733,12.24326088487663,0.0913241320940028
56412.81169657279,11.769023736605156,0.12657446685680485
56416.03723676634,12.631992120573447,0.09607861511608623
56426.90424610021,11.933780008239067,0.11411186279612814
56428.412854010036,12.514645488018495,0.08644555872544797
56458.121194838,12.489157192088207,0.1154051512698525
56485.948386441254,12.312762339472158,0.07442451677341097
56498.39641038891,12.714876041979714,0.07744104697320225
56501.469915297996,12.362818188879425,0.08233936015701389
56522.705068248375,11.888700611083772,0.10098029589639343
56527.93937265648,11.805833200802683,0.09430355396616674
56550.31890797335,12.645171742049357,0.08759578656123805
56587.2150446306,12.690242680593455,0.0931040364709481
56592.98132925694,12.70012896683603,0.09256056724106901
56600.68002832429,12.634665809468625,0.0867923733131284
56618.17025613914,14.132336745884748,0.0969902806778869
56622.24947315036,13.238208765377566,0.11309932916431246
56650.01403588703,13.807346028264815,0.12577390811125858
56669.6985143282,14.519637116352136,0.06804069623049436
56675.353504632265,14.286887164881728,0.08511367212693706
56676.32306840846,14.711370133713029,0.0655568426302742
56677.60932123794,15.707208302447476,0.07669483906518094
56680.2311773563,15.533192879776344,0.07994897953485862
56685.28907694355,15.386101995023935,0.10375546561806394
56685.29217035491,15.54129220410556,0.09611058626851389
56685.29464647222,15.60006912498002,0.10280659490422478
56685.30120529185,15.714680398399622,0.11450240681789216
56685.89671897694,15.845229483145069,0.08696168970179352
56686.278776371015,15.832959910130288,0.07561406899650316
56686.281378373555,15.64287580878123,0.07503505329187278
56686.2898686741,15.87622331962038,0.08273648146817193
56692.3509258533,15.903554192205112,0.10675920684312533
56701.65177642882,17.191499567828284,0.09092905496396456
56712.65304350403,18.5020292523484,0.11414473553995419
56713.48904774538,17.33055808085397,0.08911390736352698
56721.01927564025,17.458138697963047,0.10386192685464105
56721.942665981944,17.49292474405667,0.08906029092251103
56722.94168210468,17.316275850697888,0.08044247814314319
56740.5043641687,17.279364385673446,0.10515640326300825
56753.36959470998,17.866152016436146,0.11229730413158892
56760.5606768974,17.867579883365714,0.09550276304012416
56772.66655562494,18.134426131279767,0.10510914675744643
56776.08520407597,18.12685428566943,0.10759223614149745
56804.93500964025,17.73045918141166,0.110554714233323
56826.25406701867,17.376266863659442,0.08269705884238712
56843.22846688157,16.841160069462028,0.08425461240840622
56847.76491571636,17.260949526728396,0.09299565089417954
56859.36963744714,16.895471197956912,0.09943601652369609
56865.37433987479,16.653856505341047,0.08805831099069207
56877.27873254134,16.615869860585143,0.12254024297258248
56896.33380435338,16.17573237287748,0.11177365266972386
56922.23798729552,16.974876176574917,0.12261563477970708
56957.29111877112,17.439885105180043,0.10854831091672137
56984.74182553768,17.190308188629036,0.11233374142157793
57003.984744212794,17.6694463990644,0.08095045227488186
57008.488926643,16.952293945740998,0.0937862775279077
57029.933241527935,16.444010537232412,0.11406801856906137
57036.172092485336,16.760124979098165,0.10849621236424103
57043.637774449584,16.81246222521062,0.09878556096060155
57052.49621210501,17.00693584408998,0.0793278680678827
57058.91801741286,16.968108394580355,0.09092783713372043
57064.03321617072,18.564903097109834,0.10326572774408603
57066.207243044955,17.46451727474918,0.08979675557669982
57080.4627824139,19.136074205753353,0.10713302713013448
57093.03656021972,20.146410788809263,0.08325297086054963
57098.95322462217,19.240482281671525,0.11504853010039871
57100.41596768979,19.096970322724115,0.10029306897713562
57114.47487932256,19.643694771084615,0.10407424575866217
57123.924150333405,20.339188874530482,0.12749319292128758
57127.49386682854,21.472465713217407,0.13222116364371936
57139.03028549926,23.046927324167267,0.13443584953479382
57148.913111554044,21.924873919520866,0.1240924356230791
57159.55842291234,25.629397617268886,0.20052702350498466
57191.7872869723,25.15966885842725,0.10834054169467765
57202.04571757188,25.190227057357585,0.10495846792758418
57207.96492664865,26.55286655687489,0.08915797809776163
57208.90319990729,26.825773013240266,0.105678027883455
57209.170042279286,27.274896777815723,0.09853867432615789
57242.167172826244,29.71566184005228,0.1193369928696
57274.967145066665,35.25384425810547,0.22577594844576387
57319.840265113635,44.74262601104732,0.22162999032432482
57371.36991318159,51.133671060089526,0.1454655242291534
57390.744148538506,57.53213321466739,0.1609275652588609
57397.66626978633,56.278914881436535,0.11815367420514739
57408.59938736117,58.61951863451903,0.17053911680922998
57428.37791103726,58.664925662658774,0.13466853317050959
57450.125123193626,60.1004166394223,0.13786913121883648
57453.115663954166,61.489665928216795,0.14759490620389648
57454.34989159015,60.515354296425215,0.14954050257244025
57463.25156368279,59.92813600843409,0.13914051316803996
57489.805750675674,59.15712432341945,0.13977345893606619
57516.5235866125,52.47805206360506,0.25992352527333484
57539.1448518424,52.220765569184955,0.1710435207134386
57545.89284710531,52.42964614014173,0.21558690284150203
57545.9317113596,51.64789809891654,0.1207806949659086
57546.86736274241,52.82152917626462,0.17467955861225593
57555.30284163715,50.59967245717636,0.11195670953855351
57555.92200004817,50.13890336863089,0.13373756564205092
57576.5341615293,47.97415362336844,0.20278458160928448
57587.691521417844,45.70201373261224,0.12957704793646727
57610.189706480705,44.23045449237256,0.1462075750309854
57622.84636574203,45.22875818853526,0.1348007712449879
57661.09522577092,40.66306668547472,0.15833918813273798
57682.18522612423,40.40507387759588,0.13330820785960992
57708.93377841361,36.66481748347056,0.16911521100721377
57726.99009534089,36.3155162365286,0.21844063785782086
57739.30666144258,35.357161186110176,0.1403534825173775
57747.33962894453,35.25370134090771,0.2503332709157987
57761.91442987784,34.13639019728102,0.14775276595853423
57770.6240421131,33.75696926391505,0.14097618742764967
57774.129480318996,33.105970394475584,0.12224108877164674
57778.491376798906,32.95514885024175,0.1717469927751761
57779.60791954756,33.148434012755686,0.15847061071222188
57790.91786173752,33.51850042659475,0.18622782252348566
57796.51547923021,33.33029853566141,0.1719489465272076
57803.80798188837,31.304814844627288,0.13226704060157268
57805.96539097825,31.747250469848694,0.11817275958052145
57809.20259259815,29.972067446387964,0.14676858746668
57816.79474204696,30.329870818656524,0.20319323180229348
57823.25168578605,29.904380600472777,0.10995804805719234
57831.14197932555,30.79158364390418,0.13236988182473658
57832.73005715868,29.811333754876472,0.11317053551316145
57834.22086176024,30.25105498958007,0.1350241402503979
57838.40241730728,29.748900416481753,0.16540288189168728
57840.85277626176,30.390354098852466,0.145146893252096
57848.024190567594,29.409563286494116,0.16591863053276798
57856.95219838452,28.910264595135413,0.1439773394273364
57860.7298530877,27.525328352924628,0.12319917464570143
57868.09527114279,28.254535267041227,0.12707042238532001
57874.11027131243,29.002384755461545,0.15604191114587043
57882.08036449822,26.959841903780806,0.18127510944202518
57885.06771256912,26.820571913897133,0.16057042077497163
57889.73971661106,27.08855699940655,0.13299559071923805
57897.603167712005,26.25896560704983,0.1354688686520206
57898.765589146926,25.903414502852513,0.1301568913817762
57916.34414951555,26.579800120367068,0.2730896346997031
57927.136044959814,25.649079558133856,0.17420278371972484
57938.02269092357,25.14930745963512,0.1180772510317923
57948.32531690763,24.649164147882562,0.12462985535622821
57959.64587464519,24.695949566021323,0.13046126848729447
57975.726398754094,24.832582145271406,0.17435984408078292
58010.90681064493,24.83615083364646,0.12236894487172133
58065.62620837708,25.235108923987113,0.11326941958080294
58111.295142090865,25.516594050171193,0.10488584150313943
58150.24518573133,25.554280167571292,0.07237539353885823
58165.12809249317,25.563319852133773,0.07826031034680161
58183.75413388645,26.0157264022543,0.07781590302220319
58192.758125397995,25.506970314757762,0.08817919338837109
58193.660160391744,25.860029670141248,0.0959346680009211
58194.58542661689,25.08847848264499,0.09154743392893136
58224.3397644154,25.32250205864225,0.10624897108279917
58232.49573252028,25.352283395041542,0.09220215258516495
58239.341393048475,25.30254182873253,0.09327676478697704
58250.93090162202,24.808184214045486,0.11821709363450139
58265.3084993053,24.621235912260214,0.08218582566441823
58271.38726116485,25.093735635758133,0.12557752771306765
58300.04691893164,24.39991345138436,0.09083376373795281
58319.39568499334,24.52327052022395,0.07354642168781005
58326.68629293918,24.324736446772913,0.071189500291244
58374.95450914117,23.90370865812261,0.08107902651652023
58425.164241124825,23.946640193927944,0.06498832402731769
58471.21216609723,23.481867591407173,0.09566451420624286
58485.953244171484,23.678116169422136,0.0674532059247984
58493.771995929135,23.744937121572146,0.08068314075675925
58503.044000445596,23.982710682833794,0.07893259085666725
58536.51641228163,22.962230232287432,0.06788016974692812
58546.83133645638,22.67190263487519,0.07354109318044316
58553.07383416384,22.368814711662242,0.07548507896707307
58571.041102986695,23.36680531653521,0.05026471806934515
58581.63637249127,22.258150303655224,0.07893925459579756
58582.15938640431,22.35749108418064,0.051315689337718594
58586.25509080104,22.036166144531048,0.06886543022994285
58594.23665821771,23.020881538861794,0.07709032146628345
58618.611714932325,23.090539826323344,0.08992809836953984
58666.472050422,23.328392247226834,0.08163761272167956
58693.907036068034,23.53099587986236,0.09117510332374312
58701.91696233074,23.3981390253015,0.13246177050590985
58725.288683427236,22.96409370321096,0.11470297165450437
58754.551510791876,23.68548072466885,0.09184755627630178
58787.318241240515,23.804772672911305,0.09794713788986163
58824.40013583313,21.943194274419298,0.08684391966014304
58832.94258155851,21.28698063629384,0.09448057260201224
58846.262477607146,20.380331258187567,0.07415720625836135
58850.223739959794,20.82862925814647,0.08250149611719922
58851.800991613665,21.509251245414198,0.1054049065712356
58858.2474381547,21.001586398785474,0.1031400296097859
58859.262755740456,20.4757425218431,0.06967948223773175
58874.52305462156,20.82504586574681,0.09029967023702204
58883.838678526765,20.198875307078325,0.08693187750421412
58891.06785580051,20.05075676848115,0.0927805313517572
58911.13772330173,21.14262489528217,0.07766136959740894
58934.477506329524,21.044845367499192,0.0931053286627422
59006.02807897968,20.81293006439531,0.07912207838788109
59088.34282104477,21.68033950183549,0.0814963197548181
59151.13880162755,22.435450267018798,0.11174092110295238
59168.86498121292,22.8678086044797,0.08659061736438661
59191.557699856,23.550973732965584,0.08807938703181066
59221.280177498666,24.726574432167844,0.11907160394998687
59243.000976257594,25.168671021965075,0.19077596739964992
59268.11580515596,24.165365607833927,0.10119344381613428
