wavelength_A,flux,flux_err
5.38857000e+03,6.69139996e-02,
5.39048000e+03,5.91499992e-02,
5.39239000e+03,6.40690029e-02,
5.39430000e+03,6.36359975e-02,
5.39621000e+03,6.76510036e-02,
5.39812000e+03,6.51109964e-02,
5.40003000e+03,5.88739999e-02,
5.40194000e+03,6.30170032e-02,
5.40385000e+03,6.08710013e-02,
5.40576000e+03,5.94240017e-02,
5.40767000e+03,6.81189969e-02,
5.40958000e+03,7.01240003e-02,
5.41149000e+03,7.23780021e-02,
5.41340000e+03,7.65269995e-02,
5.41531000e+03,6.63160011e-02,
5.41722000e+03,6.00840002e-02,
5.41913000e+03,5.70770018e-02,
5.42104000e+03,6.95210025e-02,
5.42295000e+03,6.93830028e-02,
5.42486000e+03,6.53569996e-02,
5.42677000e+03,5.74470013e-02,
5.42868000e+03,5.35300002e-02,
5.43059000e+03,5.72820008e-02,
5.43250000e+03,7.56260008e-02,
5.43441000e+03,8.75279978e-02,
5.43632000e+03,9.09790024e-02,
5.43823000e+03,9.61129963e-02,
5.44014000e+03,7.69689977e-02,
5.44205000e+03,7.42489994e-02,
5.44396000e+03,8.59680027e-02,
5.44587000e+03,7.38459975e-02,
5.44778000e+03,7.61109963e-02,
5.44969000e+03,8.70549977e-02,
5.45160000e+03,8.15329999e-02,
5.45351000e+03,8.24849978e-02,
5.45542000e+03,8.60859975e-02,
5.45733000e+03,8.81569982e-02,
5.45924000e+03,8.74210000e-02,
5.46115000e+03,8.87790024e-02,
5.46306000e+03,9.11760032e-02,
5.46497000e+03,8.58670026e-02,
5.46688000e+03,7.93950036e-02,
5.46879000e+03,6.40539974e-02,
5.47070000e+03,6.43870011e-02,
5.47261000e+03,7.19169974e-02,
5.47452000e+03,6.94810003e-02,
5.47643000e+03,7.35879987e-02,
5.47834000e+03,7.28880018e-02,
5.48025000e+03,8.19690004e-02,
5.48216000e+03,8.36879984e-02,
5.48407000e+03,8.59640017e-02,
5.48598000e+03,8.70750025e-02,
5.48789000e+03,8.47729966e-02,
5.48980000e+03,7.98870027e-02,
5.49171000e+03,7.78689981e-02,
5.49362000e+03,8.20399970e-02,
5.49553000e+03,7.66440034e-02,
5.49744000e+03,7.69129992e-02,
5.49935000e+03,8.28590021e-02,
5.50126000e+03,7.85389990e-02,
5.50317000e+03,7.48910010e-02,
5.50508000e+03,8.17689970e-02,
5.50699000e+03,7.87909999e-02,
5.50890000e+03,8.36149976e-02,
5.51081000e+03,9.20630023e-02,
5.51272000e+03,9.30399969e-02,
5.51463000e+03,8.58440027e-02,
5.51654000e+03,7.64899999e-02,
5.51845000e+03,7.77169988e-02,
5.52036000e+03,7.28470013e-02,
5.52227000e+03,7.00159967e-02,
5.52418000e+03,6.56059980e-02,
5.52609000e+03,6.75090030e-02,
5.52800000e+03,8.07640031e-02,
5.52991000e+03,8.06989968e-02,
5.53182000e+03,8.35319981e-02,
5.53373000e+03,9.36840028e-02,
5.53564000e+03,8.51479992e-02,
5.53755000e+03,9.05900002e-02,
5.53946000e+03,9.70430002e-02,
5.54137000e+03,8.89030024e-02,
5.54328000e+03,8.53419974e-02,
5.54519000e+03,8.88789967e-02,
5.54710000e+03,9.34519991e-02,
5.54901000e+03,9.10239965e-02,
5.55092000e+03,9.06749964e-02,
5.55283000e+03,9.66840014e-02,
5.55474000e+03,9.64320004e-02,
5.55665000e+03,9.47329998e-02,
5.55856000e+03,9.08389986e-02,
5.56047000e+03,8.82709995e-02,
5.56238000e+03,8.87330025e-02,
5.56429000e+03,8.31250027e-02,
5.56620000e+03,8.36030021e-02,
5.56811000e+03,8.63900036e-02,
5.57002000e+03,7.84649998e-02,
5.57193000e+03,7.85479993e-02,
5.57384000e+03,8.98950025e-02,
5.57575000e+03,9.99680012e-02,
5.57766000e+03,1.10079996e-01,
5.57957000e+03,9.86969993e-02,
5.58148000e+03,7.57260025e-02,
5.58339000e+03,7.14190006e-02,
5.58530000e+03,8.41450021e-02,
5.58721000e+03,7.83580020e-02,
5.58912000e+03,8.33709985e-02,
5.59103000e+03,9.43339989e-02,
5.59294000e+03,9.28300023e-02,
5.59485000e+03,9.19440016e-02,
5.59676000e+03,8.87940004e-02,
5.59867000e+03,8.27059969e-02,
5.60058000e+03,9.88250002e-02,
5.60249000e+03,9.58179981e-02,
5.60440000e+03,9.72229987e-02,
5.60631000e+03,9.69540030e-02,
5.60822000e+03,9.75259990e-02,
5.61013000e+03,9.53470021e-02,
5.61204000e+03,8.22060034e-02,
5.61395000e+03,7.85780028e-02,
5.61586000e+03,8.97469968e-02,
5.61777000e+03,9.50540006e-02,
5.61968000e+03,9.45030004e-02,
5.62159000e+03,8.40919986e-02,
5.62350000e+03,9.01219994e-02,
5.62541000e+03,9.67060030e-02,
5.62732000e+03,9.86350030e-02,
5.62923000e+03,9.87190008e-02,
5.63114000e+03,8.97670016e-02,
5.63305000e+03,8.70900005e-02,
5.63496000e+03,9.50390026e-02,
5.63687000e+03,9.06390026e-02,
5.63878000e+03,8.53290036e-02,
5.64069000e+03,9.39420015e-02,
5.64260000e+03,9.66119990e-02,
5.64451000e+03,9.57299992e-02,
5.64642000e+03,9.52960029e-02,
5.64833000e+03,9.34609994e-02,
5.65024000e+03,9.04499963e-02,
5.65215000e+03,8.87620002e-02,
5.65406000e+03,7.89470002e-02,
5.65597000e+03,6.84769973e-02,
5.65788000e+03,7.96030015e-02,
5.65979000e+03,8.87160003e-02,
5.66170000e+03,8.31940025e-02,
5.66361000e+03,8.23059976e-02,
5.66552000e+03,8.90130028e-02,
5.66743000e+03,1.01839997e-01,
5.66934000e+03,1.00840002e-01,
5.67125000e+03,9.97759998e-02,
5.67316000e+03,1.02519996e-01,
5.67507000e+03,9.00370032e-02,
5.67698000e+03,8.15970004e-02,
5.67889000e+03,8.02439973e-02,
5.68080000e+03,7.53730014e-02,
5.68271000e+03,7.91679993e-02,
5.68462000e+03,8.84869993e-02,
5.68653000e+03,9.25379992e-02,
5.68844000e+03,9.40520018e-02,
5.69035000e+03,9.18980017e-02,
5.69226000e+03,9.28289965e-02,
5.69417000e+03,9.74349976e-02,
5.69608000e+03,9.49499980e-02,
5.69799000e+03,8.71929973e-02,
5.69990000e+03,7.90999979e-02,
5.70181000e+03,7.21990019e-02,
5.70372000e+03,7.16549978e-02,
5.70563000e+03,8.32500011e-02,
5.70754000e+03,9.23639983e-02,
5.70945000e+03,9.43700001e-02,
5.71136000e+03,9.24799964e-02,
5.71327000e+03,9.61180031e-02,
5.71518000e+03,9.97280031e-02,
5.71709000e+03,9.74299982e-02,
5.71900000e+03,9.72729996e-02,
5.72091000e+03,9.82669964e-02,
5.72282000e+03,1.00290000e-01,
5.72473000e+03,9.83439982e-02,
5.72664000e+03,9.85129997e-02,
5.72855000e+03,9.73130018e-02,
5.73046000e+03,9.32699963e-02,
5.73237000e+03,1.00510001e-01,
5.73428000e+03,1.01099998e-01,
5.73619000e+03,9.62070003e-02,
5.73810000e+03,9.72519964e-02,
5.74001000e+03,9.84439999e-02,
5.74192000e+03,1.02600001e-01,
5.74383000e+03,1.03900000e-01,
5.74574000e+03,1.05679996e-01,
5.74765000e+03,1.00340001e-01,
5.74956000e+03,1.01480000e-01,
5.75147000e+03,1.04500003e-01,
5.75338000e+03,9.90459993e-02,
5.75529000e+03,1.03780001e-01,
5.75720000e+03,1.04960002e-01,
5.75911000e+03,9.94279981e-02,
5.76102000e+03,1.04130000e-01,
5.76293000e+03,1.05860002e-01,
5.76484000e+03,9.95690003e-02,
5.76675000e+03,9.94210020e-02,
5.76866000e+03,1.04680002e-01,
5.77057000e+03,1.01930000e-01,
5.77248000e+03,9.64450017e-02,
5.77439000e+03,9.62110013e-02,
5.77630000e+03,9.02429968e-02,
5.77821000e+03,8.83100033e-02,
5.78012000e+03,9.17129964e-02,
5.78203000e+03,9.13479999e-02,
5.78394000e+03,9.29920003e-02,
5.78585000e+03,9.70830023e-02,
5.78776000e+03,9.70740020e-02,
5.78967000e+03,9.71589983e-02,
5.79158000e+03,9.06760022e-02,
5.79349000e+03,9.17140022e-02,
5.79540000e+03,1.02009997e-01,
5.79731000e+03,9.69609991e-02,
5.79922000e+03,9.31240022e-02,
5.80113000e+03,9.31750014e-02,
5.80304000e+03,9.45679992e-02,
5.80495000e+03,9.73580033e-02,
5.80686000e+03,9.93489996e-02,
5.80877000e+03,1.00670002e-01,
5.81068000e+03,9.94860008e-02,
5.81259000e+03,1.00100003e-01,
5.81450000e+03,1.02550000e-01,
5.81641000e+03,1.04400001e-01,
5.81832000e+03,1.01379998e-01,
5.82023000e+03,1.00340001e-01,
5.82214000e+03,1.05559997e-01,
5.82405000e+03,1.12760000e-01,
5.82596000e+03,1.12520002e-01,
5.82787000e+03,1.17210001e-01,
5.82978000e+03,1.14359997e-01,
5.83169000e+03,1.04910001e-01,
5.83360000e+03,1.01889998e-01,
5.83551000e+03,1.04429998e-01,
5.83742000e+03,1.06559999e-01,
5.83933000e+03,9.88100022e-02,
5.84124000e+03,9.34420004e-02,
5.84315000e+03,9.96420011e-02,
5.84506000e+03,1.01839997e-01,
5.84697000e+03,9.57470015e-02,
5.84888000e+03,9.06239972e-02,
5.85079000e+03,9.36179981e-02,
5.85270000e+03,1.00620002e-01,
5.85461000e+03,1.02640003e-01,
5.85652000e+03,1.04769997e-01,
5.85843000e+03,1.04410000e-01,
5.86034000e+03,1.06650002e-01,
5.86225000e+03,1.09660000e-01,
5.86416000e+03,1.07309997e-01,
5.86607000e+03,1.06370002e-01,
5.86798000e+03,1.11809999e-01,
5.86989000e+03,1.23630002e-01,
5.87180000e+03,1.25510007e-01,
5.87371000e+03,1.34959996e-01,
5.87562000e+03,1.52720004e-01,
5.87753000e+03,1.38310000e-01,
5.87944000e+03,1.00780003e-01,
5.88135000e+03,7.35450014e-02,
5.88326000e+03,6.14770018e-02,
5.88517000e+03,5.13189994e-02,
5.88708000e+03,4.86249998e-02,
5.88899000e+03,5.32470010e-02,
5.89090000e+03,6.96789995e-02,
5.89281000e+03,8.94669965e-02,
5.89472000e+03,1.10629998e-01,
5.89663000e+03,1.29069999e-01,
5.89854000e+03,1.36999995e-01,
5.90045000e+03,1.34100005e-01,
5.90236000e+03,1.24890000e-01,
5.90427000e+03,1.12570003e-01,
5.90618000e+03,1.09609999e-01,
5.90809000e+03,1.08879998e-01,
5.91000000e+03,1.06129996e-01,
5.91191000e+03,1.10299997e-01,
5.91382000e+03,1.09480001e-01,
5.91573000e+03,1.04850002e-01,
5.91764000e+03,1.10990003e-01,
5.91955000e+03,1.13710001e-01,
5.92146000e+03,1.07440002e-01,
5.92337000e+03,1.00040004e-01,
5.92528000e+03,1.02449998e-01,
5.92719000e+03,1.03359997e-01,
5.92910000e+03,1.02380000e-01,
5.93101000e+03,1.02270000e-01,
5.93292000e+03,1.07390001e-01,
5.93483000e+03,1.11180000e-01,
5.93674000e+03,1.15400001e-01,
5.93865000e+03,1.10079996e-01,
5.94056000e+03,1.07340001e-01,
5.94247000e+03,1.09370001e-01,
5.94438000e+03,1.05930001e-01,
5.94629000e+03,1.05269998e-01,
5.94820000e+03,1.10169999e-01,
5.95011000e+03,1.07869998e-01,
5.95202000e+03,1.10299997e-01,
5.95393000e+03,1.10009998e-01,
5.95584000e+03,1.10069998e-01,
5.95775000e+03,1.17119998e-01,
5.95966000e+03,1.17689997e-01,
5.96157000e+03,1.12190001e-01,
5.96348000e+03,1.07500002e-01,
5.96539000e+03,1.10019997e-01,
5.96730000e+03,1.09430000e-01,
5.96921000e+03,1.13179997e-01,
5.97112000e+03,1.07850000e-01,
5.97303000e+03,1.01539999e-01,
5.97494000e+03,1.07100002e-01,
5.97685000e+03,1.10339999e-01,
5.97876000e+03,1.08470000e-01,
5.98067000e+03,1.02899998e-01,
5.98258000e+03,1.02260001e-01,
5.98449000e+03,1.05880000e-01,
5.98640000e+03,1.06090002e-01,
5.98831000e+03,1.09820001e-01,
5.99022000e+03,1.15740001e-01,
5.99213000e+03,1.16470002e-01,
5.99404000e+03,1.14780001e-01,
5.99595000e+03,1.14289999e-01,
5.99786000e+03,1.13229997e-01,
5.99977000e+03,1.09159999e-01,
6.00168000e+03,1.07249998e-01,
6.00359000e+03,1.03179999e-01,
6.00550000e+03,9.79370028e-02,
6.00741000e+03,1.06229998e-01,
6.00932000e+03,1.10399999e-01,
6.01123000e+03,1.04180001e-01,
6.01314000e+03,1.05080001e-01,
6.01505000e+03,1.08520001e-01,
6.01696000e+03,1.09609999e-01,
6.01887000e+03,1.10730000e-01,
6.02078000e+03,1.06980003e-01,
6.02269000e+03,1.04719996e-01,
6.02460000e+03,1.12999998e-01,
6.02651000e+03,1.11979999e-01,
6.02842000e+03,1.10830002e-01,
6.03033000e+03,1.17279999e-01,
6.03224000e+03,1.19470000e-01,
6.03415000e+03,1.23360001e-01,
6.03606000e+03,1.20849997e-01,
6.03797000e+03,1.14579998e-01,
6.03988000e+03,1.16750002e-01,
6.04179000e+03,1.17059998e-01,
6.04370000e+03,1.16099998e-01,
6.04561000e+03,1.18819997e-01,
6.04752000e+03,1.14289999e-01,
6.04943000e+03,1.06150001e-01,
6.05134000e+03,1.08499996e-01,
6.05325000e+03,1.14759997e-01,
6.05516000e+03,1.11939996e-01,
6.05707000e+03,1.05190001e-01,
6.05898000e+03,1.06700003e-01,
6.06089000e+03,1.07940003e-01,
6.06280000e+03,1.12450004e-01,
6.06471000e+03,1.19879998e-01,
6.06662000e+03,1.20240003e-01,
6.06853000e+03,1.18579999e-01,
6.07044000e+03,1.17470004e-01,
6.07235000e+03,1.17020003e-01,
6.07426000e+03,1.16250001e-01,
6.07617000e+03,1.08280003e-01,
6.07808000e+03,1.04800001e-01,
6.07999000e+03,1.05910003e-01,
6.08190000e+03,1.09499998e-01,
6.08381000e+03,1.16169997e-01,
6.08572000e+03,1.12460002e-01,
6.08763000e+03,1.12800002e-01,
6.08954000e+03,1.15900002e-01,
6.09145000e+03,1.16970003e-01,
6.09336000e+03,1.17349997e-01,
6.09527000e+03,1.12549998e-01,
6.09718000e+03,1.12450004e-01,
6.09909000e+03,1.11979999e-01,
6.10100000e+03,1.09760001e-01,
6.10291000e+03,1.11759998e-01,
6.10482000e+03,1.17480002e-01,
6.10673000e+03,1.14139996e-01,
6.10864000e+03,1.18060000e-01,
6.11055000e+03,1.19759999e-01,
6.11246000e+03,1.12060003e-01,
6.11437000e+03,1.09820001e-01,
6.11628000e+03,1.12109996e-01,
6.11819000e+03,1.11749999e-01,
6.12010000e+03,1.12130001e-01,
6.12201000e+03,1.17420003e-01,
6.12392000e+03,1.11960001e-01,
6.12583000e+03,1.06160000e-01,
6.12774000e+03,1.04230002e-01,
6.12965000e+03,1.00860000e-01,
6.13156000e+03,1.00180000e-01,
6.13347000e+03,9.67980027e-02,
6.13538000e+03,9.47289988e-02,
6.13729000e+03,9.83360037e-02,
6.13920000e+03,1.04860000e-01,
6.14111000e+03,1.10699996e-01,
6.14302000e+03,1.13370001e-01,
6.14493000e+03,1.11000001e-01,
6.14684000e+03,1.14019997e-01,
6.14875000e+03,1.15829997e-01,
6.15066000e+03,1.06200002e-01,
6.15257000e+03,1.07100002e-01,
6.15448000e+03,1.07589997e-01,
6.15639000e+03,1.03110000e-01,
6.15830000e+03,1.07280001e-01,
6.16021000e+03,1.09490000e-01,
6.16212000e+03,1.06789999e-01,
6.16403000e+03,1.09300002e-01,
6.16594000e+03,1.14550002e-01,
6.16785000e+03,1.08020000e-01,
6.16976000e+03,1.10019997e-01,
6.17167000e+03,1.19730003e-01,
6.17358000e+03,1.21480003e-01,
6.17549000e+03,1.14260003e-01,
6.17740000e+03,1.18979998e-01,
6.17931000e+03,1.20590001e-01,
6.18122000e+03,1.13090001e-01,
6.18313000e+03,1.10250004e-01,
6.18504000e+03,1.16269998e-01,
6.18695000e+03,1.15060002e-01,
6.18886000e+03,1.14170000e-01,
6.19077000e+03,1.23259999e-01,
6.19268000e+03,1.23930000e-01,
6.19459000e+03,1.23340003e-01,
6.19650000e+03,1.21720001e-01,
6.19841000e+03,1.21459998e-01,
6.20032000e+03,1.22330002e-01,
6.20223000e+03,1.25119999e-01,
6.20414000e+03,1.20039999e-01,
6.20605000e+03,1.15659997e-01,
6.20796000e+03,1.13009997e-01,
6.20987000e+03,1.07079998e-01,
6.21178000e+03,1.08949997e-01,
6.21369000e+03,1.08510002e-01,
6.21560000e+03,1.08920000e-01,
6.21751000e+03,1.10179998e-01,
6.21942000e+03,1.16870001e-01,
6.22133000e+03,1.14380002e-01,
6.22324000e+03,1.09590001e-01,
6.22515000e+03,1.10110000e-01,
6.22706000e+03,1.10770002e-01,
6.22897000e+03,1.10299997e-01,
6.23088000e+03,1.06789999e-01,
6.23279000e+03,1.08220004e-01,
6.23470000e+03,1.11890003e-01,
6.23661000e+03,1.09260000e-01,
6.23852000e+03,1.00809999e-01,
6.24043000e+03,9.88970026e-02,
6.24234000e+03,9.92809981e-02,
6.24425000e+03,1.03390001e-01,
6.24616000e+03,1.07500002e-01,
6.24807000e+03,1.08190000e-01,
6.24998000e+03,1.05599999e-01,
6.25189000e+03,1.06919996e-01,
6.25380000e+03,1.05839998e-01,
6.25571000e+03,1.06470004e-01,
6.25762000e+03,1.13930002e-01,
6.25953000e+03,1.16410002e-01,
6.26144000e+03,1.10359997e-01,
6.26335000e+03,1.17579997e-01,
6.26526000e+03,1.24300003e-01,
6.26717000e+03,1.23230003e-01,
6.26908000e+03,1.18299998e-01,
6.27099000e+03,1.11869998e-01,
6.27290000e+03,1.14110000e-01,
6.27481000e+03,1.14490002e-01,
6.27672000e+03,1.14969999e-01,
6.27863000e+03,1.20020002e-01,
6.28054000e+03,1.18280001e-01,
6.28245000e+03,1.17360003e-01,
6.28436000e+03,1.22100003e-01,
6.28627000e+03,1.20460004e-01,
6.28818000e+03,1.12899996e-01,
6.29009000e+03,1.11610003e-01,
6.29200000e+03,1.10529996e-01,
6.29391000e+03,1.07450001e-01,
6.29582000e+03,1.15510002e-01,
6.29773000e+03,1.27450004e-01,
6.29964000e+03,1.23870000e-01,
6.30155000e+03,1.16829999e-01,
6.30346000e+03,1.14780001e-01,
6.30537000e+03,1.13640003e-01,
6.30728000e+03,1.17279999e-01,
6.30919000e+03,1.14090003e-01,
6.31110000e+03,1.08099997e-01,
6.31301000e+03,1.05880000e-01,
6.31492000e+03,1.11409999e-01,
6.31683000e+03,1.18910000e-01,
6.31874000e+03,1.19039997e-01,
6.32065000e+03,1.22709997e-01,
6.32256000e+03,1.25210002e-01,
6.32447000e+03,1.24480002e-01,
6.32638000e+03,1.21239997e-01,
6.32829000e+03,1.16860002e-01,
6.33020000e+03,1.16729997e-01,
6.33211000e+03,1.16710000e-01,
6.33402000e+03,1.19879998e-01,
6.33593000e+03,1.19149998e-01,
6.33784000e+03,1.15029998e-01,
6.33975000e+03,1.18950002e-01,
6.34166000e+03,1.21299997e-01,
6.34357000e+03,1.24909997e-01,
6.34548000e+03,1.22620001e-01,
6.34739000e+03,1.22850001e-01,
6.34930000e+03,1.23470001e-01,
6.35121000e+03,1.20810002e-01,
6.35312000e+03,1.17409997e-01,
6.35503000e+03,1.16049998e-01,
6.35694000e+03,1.21129997e-01,
6.35885000e+03,1.20770000e-01,
6.36076000e+03,1.24750003e-01,
6.36267000e+03,1.26900002e-01,
6.36458000e+03,1.22259997e-01,
6.36649000e+03,1.23049997e-01,
6.36840000e+03,1.23609997e-01,
6.37031000e+03,1.23580001e-01,
6.37222000e+03,1.23700000e-01,
6.37413000e+03,1.23810001e-01,
6.37604000e+03,1.23910002e-01,
6.37795000e+03,1.24020003e-01,
6.37986000e+03,1.24109998e-01,
6.38177000e+03,1.24210000e-01,
6.38368000e+03,1.24300003e-01,
6.38559000e+03,1.24399997e-01,
6.38750000e+03,1.24499999e-01,
6.38941000e+03,1.24590002e-01,
6.39132000e+03,1.24690004e-01,
6.39323000e+03,1.24789998e-01,
6.39514000e+03,1.24920003e-01,
6.39705000e+03,1.25060007e-01,
6.39896000e+03,1.25180006e-01,
6.40087000e+03,1.25279993e-01,
6.40278000e+03,1.25379995e-01,
6.40469000e+03,1.25479996e-01,
6.40660000e+03,1.25579998e-01,
6.40851000e+03,1.25680000e-01,
6.41042000e+03,1.25780001e-01,
6.41233000e+03,1.25870004e-01,
6.41424000e+03,1.25960007e-01,
6.41615000e+03,1.26029998e-01,
6.41806000e+03,1.26110002e-01,
6.41997000e+03,1.26179993e-01,
6.42188000e+03,1.26249999e-01,
6.42379000e+03,1.26320004e-01,
6.42570000e+03,1.26389995e-01,
6.42761000e+03,1.26470000e-01,
6.42952000e+03,1.26540005e-01,
6.43143000e+03,1.26619995e-01,
6.43334000e+03,1.26709998e-01,
6.43525000e+03,1.26770005e-01,
6.43716000e+03,1.26829997e-01,
6.43907000e+03,1.26910001e-01,
6.44098000e+03,1.26990005e-01,
6.44289000e+03,1.27100006e-01,
6.44480000e+03,1.27210006e-01,
6.44671000e+03,1.27299994e-01,
6.44862000e+03,1.27389997e-01,
6.45053000e+03,1.27470002e-01,
6.45244000e+03,1.27560005e-01,
6.45435000e+03,1.27649993e-01,
6.45626000e+03,1.27729997e-01,
6.45817000e+03,1.27820000e-01,
6.46008000e+03,1.27910003e-01,
6.46199000e+03,1.27990007e-01,
6.46390000e+03,1.28079996e-01,
6.46581000e+03,1.28169999e-01,
6.46772000e+03,1.28250003e-01,
6.46963000e+03,1.28340006e-01,
6.47154000e+03,1.28429994e-01,
6.47345000e+03,1.28519997e-01,
6.47536000e+03,1.28600001e-01,
6.47727000e+03,1.28700003e-01,
6.47918000e+03,1.28810003e-01,
6.48109000e+03,1.28930002e-01,
6.48300000e+03,1.29040003e-01,
6.48491000e+03,1.29160002e-01,
6.48682000e+03,1.29280001e-01,
6.48873000e+03,1.29400000e-01,
6.49064000e+03,1.29510000e-01,
6.49255000e+03,1.29639998e-01,
6.49446000e+03,1.29740000e-01,
6.49637000e+03,1.29600003e-01,
6.49828000e+03,1.31490007e-01,
6.50019000e+03,1.37370005e-01,
6.50210000e+03,1.39310002e-01,
6.50401000e+03,1.37630001e-01,
6.50592000e+03,1.34790003e-01,
6.50783000e+03,1.30040005e-01,
6.50974000e+03,1.31779999e-01,
6.51165000e+03,1.30569994e-01,
6.51356000e+03,1.28140002e-01,
6.51547000e+03,1.30860001e-01,
6.51738000e+03,1.29639998e-01,
6.51929000e+03,1.36179999e-01,
6.52120000e+03,1.39269993e-01,
6.52311000e+03,1.35859996e-01,
6.52502000e+03,1.38380006e-01,
6.52693000e+03,1.37439996e-01,
6.52884000e+03,1.34360000e-01,
6.53075000e+03,1.31430000e-01,
6.53266000e+03,1.29700005e-01,
6.53457000e+03,1.26790002e-01,
6.53648000e+03,1.27690002e-01,
6.53839000e+03,1.34780005e-01,
6.54030000e+03,1.46039993e-01,
6.54221000e+03,1.58480003e-01,
6.54412000e+03,1.67610005e-01,
6.54603000e+03,1.78890005e-01,
6.54794000e+03,1.77880004e-01,
6.54985000e+03,1.69479996e-01,
6.55176000e+03,1.92200005e-01,
6.55367000e+03,3.12059999e-01,
6.55558000e+03,5.08170009e-01,
6.55749000e+03,6.51390016e-01,
6.55940000e+03,6.93599999e-01,
6.56131000e+03,7.58679986e-01,
6.56322000e+03,8.47850025e-01,
6.56513000e+03,7.98870027e-01,
6.56704000e+03,6.04390025e-01,
6.56895000e+03,3.69709998e-01,
6.57086000e+03,2.05420002e-01,
6.57277000e+03,1.65570006e-01,
6.57468000e+03,2.00660005e-01,
6.57659000e+03,2.49310002e-01,
6.57850000e+03,2.65769988e-01,
6.58041000e+03,2.74650007e-01,
6.58232000e+03,2.78290004e-01,
6.58423000e+03,2.80400008e-01,
6.58614000e+03,2.72929996e-01,
6.58805000e+03,2.19129995e-01,
6.58996000e+03,1.61369994e-01,
6.59187000e+03,1.37689993e-01,
6.59378000e+03,1.30009994e-01,
6.59569000e+03,1.34540007e-01,
6.59760000e+03,1.32589996e-01,
6.59951000e+03,1.25790000e-01,
6.60142000e+03,1.30620003e-01,
6.60333000e+03,1.34000003e-01,
6.60524000e+03,1.34709999e-01,
6.60715000e+03,1.34790003e-01,
6.60906000e+03,1.37689993e-01,
6.61097000e+03,1.38040006e-01,
6.61288000e+03,1.38789997e-01,
6.61479000e+03,1.44050002e-01,
6.61670000e+03,1.41819999e-01,
6.61861000e+03,1.38459995e-01,
6.62052000e+03,1.38669997e-01,
6.62243000e+03,1.35069996e-01,
6.62434000e+03,1.31650001e-01,
6.62625000e+03,1.36429995e-01,
6.62816000e+03,1.33389995e-01,
6.63007000e+03,1.33520007e-01,
6.63198000e+03,1.33929998e-01,
6.63389000e+03,1.32290006e-01,
6.63580000e+03,1.32049993e-01,
6.63771000e+03,1.33340001e-01,
6.63962000e+03,1.31459996e-01,
6.64153000e+03,1.33210003e-01,
6.64344000e+03,1.37810007e-01,
6.64535000e+03,1.38160005e-01,
6.64726000e+03,1.36659995e-01,
6.64917000e+03,1.35590002e-01,
6.65108000e+03,1.34949997e-01,
6.65299000e+03,1.36940002e-01,
6.65490000e+03,1.39530003e-01,
6.65681000e+03,1.37270004e-01,
6.65872000e+03,1.34800002e-01,
6.66063000e+03,1.33300006e-01,
6.66254000e+03,1.30950004e-01,
6.66445000e+03,1.34279996e-01,
6.66636000e+03,1.35150000e-01,
6.66827000e+03,1.31909996e-01,
6.67018000e+03,1.34360000e-01,
6.67209000e+03,1.38750002e-01,
6.67400000e+03,1.42140001e-01,
6.67591000e+03,1.46060005e-01,
6.67782000e+03,1.52610004e-01,
6.67973000e+03,1.56360000e-01,
6.68164000e+03,1.55340001e-01,
6.68355000e+03,1.50389999e-01,
6.68546000e+03,1.45270005e-01,
6.68737000e+03,1.41880006e-01,
6.68928000e+03,1.39300004e-01,
6.69119000e+03,1.38459995e-01,
6.69310000e+03,1.37040004e-01,
6.69501000e+03,1.36549994e-01,
6.69692000e+03,1.39160007e-01,
6.69883000e+03,1.41739994e-01,
6.70074000e+03,1.36519998e-01,
6.70265000e+03,1.32259995e-01,
6.70456000e+03,1.31980002e-01,
6.70647000e+03,1.41310006e-01,
6.70838000e+03,1.60420001e-01,
6.71029000e+03,1.73319995e-01,
6.71220000e+03,1.77729994e-01,
6.71411000e+03,1.77970007e-01,
6.71602000e+03,1.78580001e-01,
6.71793000e+03,1.76320001e-01,
6.71984000e+03,1.74700007e-01,
6.72175000e+03,1.65460005e-01,
6.72366000e+03,1.57910004e-01,
6.72557000e+03,1.55760005e-01,
6.72748000e+03,1.58140004e-01,
6.72939000e+03,1.57199994e-01,
6.73130000e+03,1.68369994e-01,
6.73321000e+03,1.69009998e-01,
6.73512000e+03,1.49320006e-01,
6.73703000e+03,1.35949999e-01,
6.73894000e+03,1.34529993e-01,
6.74085000e+03,1.34409994e-01,
6.74276000e+03,1.32390007e-01,
6.74467000e+03,1.31860003e-01,
6.74658000e+03,1.36399999e-01,
6.74849000e+03,1.40689999e-01,
6.75040000e+03,1.40619993e-01,
6.75231000e+03,1.37610003e-01,
6.75422000e+03,1.37290001e-01,
6.75613000e+03,1.35830000e-01,
6.75804000e+03,1.35089993e-01,
6.75995000e+03,1.37429997e-01,
6.76186000e+03,1.31549999e-01,
6.76377000e+03,1.27829999e-01,
6.76568000e+03,1.34059995e-01,
6.76759000e+03,1.34780005e-01,
6.76950000e+03,1.35199994e-01,
6.77141000e+03,1.39109999e-01,
6.77332000e+03,1.35639995e-01,
6.77523000e+03,1.35230005e-01,
6.77714000e+03,1.40290007e-01,
6.77905000e+03,1.36490002e-01,
6.78096000e+03,1.31889999e-01,
6.78287000e+03,1.32090002e-01,
6.78478000e+03,1.30689994e-01,
6.78669000e+03,1.32850006e-01,
6.78860000e+03,1.35409996e-01,
6.79051000e+03,1.36979997e-01,
6.79242000e+03,1.35399997e-01,
