wavelength_A,flux,flux_err
5.05400000e+03,5.90936440e-17,
5.05600000e+03,4.44954514e-17,
5.05800000e+03,4.96362796e-17,
5.06000000e+03,3.66630105e-17,
5.06200000e+03,4.41244278e-17,
5.06400000e+03,4.43771182e-17,
5.06600000e+03,4.12238991e-17,
5.06800000e+03,4.04332600e-17,
5.07000000e+03,3.80094521e-17,
5.07200000e+03,3.64054066e-17,
5.07400000e+03,3.71550539e-17,
5.07600000e+03,3.72023653e-17,
5.07800000e+03,4.29562436e-17,
5.08000000e+03,3.65745849e-17,
5.08200000e+03,4.55193785e-17,
5.08400000e+03,3.89689187e-17,
5.08600000e+03,4.48453719e-17,
5.08800000e+03,5.27438053e-17,
5.09000000e+03,5.84789694e-17,
5.09200000e+03,4.59679189e-17,
5.09400000e+03,4.57267527e-17,
5.09600000e+03,4.51421511e-17,
5.09800000e+03,4.34710411e-17,
5.10000000e+03,3.42388485e-17,
5.10200000e+03,3.96239266e-17,
5.10400000e+03,3.47009513e-17,
5.10600000e+03,4.39036301e-17,
5.10800000e+03,4.03342663e-17,
5.11000000e+03,4.54035203e-17,
5.11200000e+03,4.58254155e-17,
5.11400000e+03,5.28272612e-17,
5.11600000e+03,4.68265059e-17,
5.11800000e+03,3.84721901e-17,
5.12000000e+03,3.14177126e-17,
5.12200000e+03,4.24895218e-17,
5.12400000e+03,3.44278130e-17,
5.12600000e+03,3.30113125e-17,
5.12800000e+03,4.14682284e-17,
5.13000000e+03,4.29658885e-17,
5.13200000e+03,4.39621581e-17,
5.13400000e+03,5.40138881e-17,
5.13600000e+03,4.19526651e-17,
5.13800000e+03,4.04319531e-17,
5.14000000e+03,4.37908490e-17,
5.14200000e+03,3.66253109e-17,
5.14400000e+03,3.45799249e-17,
5.14600000e+03,3.21106882e-17,
5.14800000e+03,2.89863674e-17,
5.15000000e+03,4.16628872e-17,
5.15200000e+03,4.65981941e-17,
5.15400000e+03,5.18137432e-17,
5.15600000e+03,5.36870492e-17,
5.15800000e+03,4.22924014e-17,
5.16000000e+03,3.16499122e-17,
5.16200000e+03,3.80415864e-17,
5.16400000e+03,3.18244539e-17,
5.16600000e+03,2.96948774e-17,
5.16800000e+03,3.19176474e-17,
5.17000000e+03,4.19243755e-17,
5.17200000e+03,4.77295886e-17,
5.17400000e+03,5.66383403e-17,
5.17600000e+03,4.95727554e-17,
5.17800000e+03,3.73759343e-17,
5.18000000e+03,3.68311829e-17,
5.18200000e+03,3.99034475e-17,
5.18400000e+03,4.77873059e-17,
5.18600000e+03,4.35276170e-17,
5.18800000e+03,3.76660464e-17,
5.19000000e+03,3.35106781e-17,
5.19200000e+03,3.46238316e-17,
5.19400000e+03,4.59001033e-17,
5.19600000e+03,4.72458831e-17,
5.19800000e+03,4.71992864e-17,
5.20000000e+03,4.83303235e-17,
5.20200000e+03,4.29578152e-17,
5.20400000e+03,3.92731955e-17,
5.20600000e+03,3.32636224e-17,
5.20800000e+03,4.01329471e-17,
5.21000000e+03,5.09660783e-17,
5.21200000e+03,4.90685094e-17,
5.21400000e+03,4.64062849e-17,
5.21600000e+03,4.53608841e-17,
5.21800000e+03,4.47856958e-17,
5.22000000e+03,3.56616951e-17,
5.22200000e+03,4.00801201e-17,
5.22400000e+03,3.53291784e-17,
5.22600000e+03,3.68311829e-17,
5.22800000e+03,5.32809234e-17,
5.23000000e+03,5.77491115e-17,
5.23200000e+03,4.44996567e-17,
5.23400000e+03,4.54437875e-17,
5.23600000e+03,6.13426488e-17,
5.23800000e+03,4.99220076e-17,
5.24000000e+03,5.20968872e-17,
5.24200000e+03,5.38730127e-17,
5.24400000e+03,5.81908855e-17,
5.24600000e+03,4.25348712e-17,
5.24800000e+03,3.76320559e-17,
5.25000000e+03,3.86100679e-17,
5.25200000e+03,5.14568115e-17,
5.25400000e+03,4.68171521e-17,
5.25600000e+03,4.69866944e-17,
5.25800000e+03,4.43630065e-17,
5.26000000e+03,4.52467233e-17,
5.26200000e+03,3.84965126e-17,
5.26400000e+03,3.10053565e-17,
5.26600000e+03,3.83937966e-17,
5.26800000e+03,4.01867271e-17,
5.27000000e+03,3.40697629e-17,
5.27200000e+03,5.41456779e-17,
5.27400000e+03,5.43057870e-17,
5.27600000e+03,5.37013264e-17,
5.27800000e+03,6.20387378e-17,
5.28000000e+03,6.14238647e-17,
5.28200000e+03,6.17224372e-17,
5.28400000e+03,7.43537168e-17,
5.28600000e+03,4.29346840e-17,
5.28800000e+03,5.90051092e-17,
5.29000000e+03,5.02230782e-17,
5.29200000e+03,4.86671217e-17,
5.29400000e+03,5.14359368e-17,
5.29600000e+03,5.23951950e-17,
5.29800000e+03,4.82207784e-17,
5.30000000e+03,4.67421897e-17,
5.30200000e+03,5.06587112e-17,
5.30400000e+03,5.40641510e-17,
5.30600000e+03,5.75133386e-17,
5.30800000e+03,4.60040766e-17,
5.31000000e+03,5.60252076e-17,
5.31200000e+03,4.72093846e-17,
5.31400000e+03,5.32692535e-17,
5.31600000e+03,5.96580723e-17,
5.31800000e+03,3.87767580e-17,
5.32000000e+03,4.28013061e-17,
5.32200000e+03,4.27547722e-17,
5.32400000e+03,4.36994786e-17,
5.32600000e+03,4.33024485e-17,
5.32800000e+03,4.98344588e-17,
5.33000000e+03,5.46537487e-17,
5.33200000e+03,4.77234211e-17,
5.33400000e+03,4.77701006e-17,
5.33600000e+03,5.00117501e-17,
5.33800000e+03,5.18346312e-17,
5.34000000e+03,5.98584221e-17,
5.34200000e+03,6.38594021e-17,
5.34400000e+03,6.25103764e-17,
5.34600000e+03,6.43696336e-17,
5.34800000e+03,5.80547515e-17,
5.35000000e+03,7.36237464e-17,
5.35200000e+03,7.52187823e-17,
5.35400000e+03,7.25795269e-17,
5.35600000e+03,6.30001467e-17,
5.35800000e+03,6.22187257e-17,
5.36000000e+03,5.95940089e-17,
5.36200000e+03,4.92417078e-17,
5.36400000e+03,5.34755193e-17,
5.36600000e+03,5.58505004e-17,
5.36800000e+03,6.61108421e-17,
5.37000000e+03,6.82249371e-17,
5.37200000e+03,7.74089845e-17,
5.37400000e+03,7.05063674e-17,
5.37600000e+03,6.45181158e-17,
5.37800000e+03,6.04433910e-17,
5.38000000e+03,6.06981626e-17,
5.38200000e+03,6.66755815e-17,
5.38400000e+03,5.95835930e-17,
5.38600000e+03,5.79591823e-17,
5.38800000e+03,5.36663863e-17,
5.39000000e+03,5.28430504e-17,
5.39200000e+03,4.68608570e-17,
5.39400000e+03,5.18332647e-17,
5.39600000e+03,5.75860511e-17,
5.39800000e+03,5.56696986e-17,
5.40000000e+03,4.90589274e-17,
5.40200000e+03,4.44919209e-17,
5.40400000e+03,5.12505159e-17,
5.40600000e+03,5.31638509e-17,
5.40800000e+03,5.96407810e-17,
5.41000000e+03,5.59864624e-17,
5.41200000e+03,5.85168543e-17,
5.41400000e+03,4.85053847e-17,
5.41600000e+03,5.32783558e-17,
5.41800000e+03,6.24091559e-17,
5.42000000e+03,6.04373493e-17,
5.42200000e+03,6.21168965e-17,
5.42400000e+03,5.48622214e-17,
5.42600000e+03,5.08368892e-17,
5.42800000e+03,4.32318900e-17,
5.43000000e+03,4.78895786e-17,
5.43200000e+03,6.35883912e-17,
5.43400000e+03,7.87172599e-17,
5.43600000e+03,6.92774351e-17,
5.43800000e+03,7.35941863e-17,
5.44000000e+03,6.54482903e-17,
5.44200000e+03,6.14061366e-17,
5.44400000e+03,6.37074523e-17,
5.44600000e+03,6.38597859e-17,
5.44800000e+03,6.42446433e-17,
5.45000000e+03,6.72169083e-17,
5.45200000e+03,6.26865857e-17,
5.45400000e+03,6.75915020e-17,
5.45600000e+03,6.76655314e-17,
5.45800000e+03,7.38697499e-17,
5.46000000e+03,7.74708443e-17,
5.46200000e+03,7.04206913e-17,
5.46400000e+03,7.81400335e-17,
5.46600000e+03,6.55447197e-17,
5.46800000e+03,5.81341608e-17,
5.47000000e+03,5.76688684e-17,
5.47200000e+03,5.47579206e-17,
5.47400000e+03,5.45810462e-17,
5.47600000e+03,6.62815126e-17,
5.47800000e+03,6.28886361e-17,
5.48000000e+03,6.46811961e-17,
5.48200000e+03,7.82164650e-17,
5.48400000e+03,6.56823030e-17,
5.48600000e+03,6.72654738e-17,
5.48800000e+03,7.25695081e-17,
5.49000000e+03,6.88913601e-17,
5.49200000e+03,6.37483812e-17,
5.49400000e+03,6.86248756e-17,
5.49600000e+03,6.69211284e-17,
5.49800000e+03,7.22840182e-17,
5.50000000e+03,6.67084768e-17,
5.50200000e+03,6.39961516e-17,
5.50400000e+03,6.72119585e-17,
5.50600000e+03,6.74114215e-17,
5.50800000e+03,5.74751956e-17,
5.51000000e+03,6.94417727e-17,
5.51200000e+03,7.88791359e-17,
5.51400000e+03,7.58286526e-17,
5.51600000e+03,7.22197496e-17,
5.51800000e+03,7.60205784e-17,
5.52000000e+03,6.54734432e-17,
5.52200000e+03,6.64692165e-17,
5.52400000e+03,5.08851403e-17,
5.52600000e+03,6.83778199e-17,
5.52800000e+03,6.75090884e-17,
5.53000000e+03,7.63379047e-17,
5.53200000e+03,7.45003395e-17,
5.53400000e+03,7.90095525e-17,
5.53600000e+03,7.83916287e-17,
5.53800000e+03,6.97085418e-17,
5.54000000e+03,7.78075466e-17,
5.54200000e+03,7.13315429e-17,
5.54400000e+03,8.22401957e-17,
5.54600000e+03,7.73815949e-17,
5.54800000e+03,8.07933642e-17,
5.55000000e+03,7.69260500e-17,
5.55200000e+03,8.01807542e-17,
5.55400000e+03,7.50725897e-17,
5.55600000e+03,8.08308255e-17,
5.55800000e+03,7.00253652e-17,
5.56000000e+03,5.86933812e-17,
5.56200000e+03,7.30333645e-17,
5.56400000e+03,6.82770627e-17,
5.56600000e+03,7.09688739e-17,
5.56800000e+03,6.86058174e-17,
5.57000000e+03,7.78181345e-17,
5.57200000e+03,6.83163174e-17,
5.57400000e+03,1.09233574e-16,
5.57600000e+03,9.18976220e-17,
5.57800000e+03,1.01259414e-16,
5.58000000e+03,8.16605009e-17,
5.58200000e+03,5.04035591e-17,
5.58400000e+03,5.80092301e-17,
5.58600000e+03,5.46974437e-17,
5.58800000e+03,6.65526161e-17,
5.59000000e+03,7.21848294e-17,
5.59200000e+03,7.54289655e-17,
5.59400000e+03,8.08941214e-17,
5.59600000e+03,8.18343412e-17,
5.59800000e+03,7.26154662e-17,
5.60000000e+03,7.20355795e-17,
5.60200000e+03,8.51472194e-17,
5.60400000e+03,7.89535557e-17,
5.60600000e+03,8.38943055e-17,
5.60800000e+03,8.63321656e-17,
5.61000000e+03,7.92204438e-17,
5.61200000e+03,7.10169562e-17,
5.61400000e+03,7.07383155e-17,
5.61600000e+03,6.91948758e-17,
5.61800000e+03,7.81064102e-17,
5.62000000e+03,7.47811905e-17,
5.62200000e+03,6.74470101e-17,
5.62400000e+03,7.27315825e-17,
5.62600000e+03,9.07100620e-17,
5.62800000e+03,8.84859056e-17,
5.63000000e+03,9.72557671e-17,
5.63200000e+03,7.50343011e-17,
5.63400000e+03,6.81901823e-17,
5.63600000e+03,6.87279820e-17,
5.63800000e+03,6.02783850e-17,
5.64000000e+03,8.11607779e-17,
5.64200000e+03,8.21028639e-17,
5.64400000e+03,9.30530808e-17,
5.64600000e+03,1.00136923e-16,
5.64800000e+03,7.81909349e-17,
5.65000000e+03,7.26548069e-17,
5.65200000e+03,6.63919379e-17,
5.65400000e+03,5.63307880e-17,
5.65600000e+03,5.64534224e-17,
5.65800000e+03,7.63501337e-17,
5.66000000e+03,6.11219438e-17,
5.66200000e+03,6.65023368e-17,
5.66400000e+03,6.90404379e-17,
5.66600000e+03,8.25310787e-17,
5.66800000e+03,7.74048353e-17,
5.67000000e+03,8.23230196e-17,
5.67200000e+03,8.54804144e-17,
5.67400000e+03,7.78108884e-17,
5.67600000e+03,7.63340930e-17,
5.67800000e+03,7.10514596e-17,
5.68000000e+03,6.36274011e-17,
5.68200000e+03,7.16756037e-17,
5.68400000e+03,5.91791943e-17,
5.68600000e+03,7.04135445e-17,
5.68800000e+03,7.91261651e-17,
5.69000000e+03,8.15884634e-17,
5.69200000e+03,7.35439400e-17,
5.69400000e+03,7.46050870e-17,
5.69600000e+03,6.45652254e-17,
5.69800000e+03,7.98930277e-17,
5.70000000e+03,7.08050921e-17,
5.70200000e+03,6.14382312e-17,
5.70400000e+03,6.80917676e-17,
5.70600000e+03,6.55627390e-17,
5.70800000e+03,7.46745107e-17,
5.71000000e+03,7.23270118e-17,
5.71200000e+03,8.40147496e-17,
5.71400000e+03,8.74745417e-17,
5.71600000e+03,8.87654067e-17,
5.71800000e+03,8.35847546e-17,
5.72000000e+03,8.47473404e-17,
5.72200000e+03,8.38273369e-17,
5.72400000e+03,6.93576848e-17,
5.72600000e+03,8.44134109e-17,
5.72800000e+03,7.47701526e-17,
5.73000000e+03,8.09268844e-17,
5.73200000e+03,8.96398292e-17,
5.73400000e+03,8.21183884e-17,
5.73600000e+03,7.76238000e-17,
5.73800000e+03,7.98600199e-17,
5.74000000e+03,8.13245399e-17,
5.74200000e+03,7.61024626e-17,
5.74400000e+03,7.28593257e-17,
5.74600000e+03,7.27199292e-17,
5.74800000e+03,7.40063340e-17,
5.75000000e+03,8.22939426e-17,
5.75200000e+03,8.59951325e-17,
5.75400000e+03,8.67804577e-17,
5.75600000e+03,8.86600702e-17,
5.75800000e+03,9.24036977e-17,
5.76000000e+03,8.80426030e-17,
5.76200000e+03,8.82057230e-17,
5.76400000e+03,8.25683813e-17,
5.76600000e+03,8.48818202e-17,
5.76800000e+03,8.77523288e-17,
5.77000000e+03,8.59362174e-17,
5.77200000e+03,8.69165389e-17,
5.77400000e+03,8.00153843e-17,
5.77600000e+03,7.12781004e-17,
5.77800000e+03,7.16819168e-17,
5.78000000e+03,7.79424498e-17,
5.78200000e+03,8.11626970e-17,
5.78400000e+03,7.49593321e-17,
5.78600000e+03,8.96403785e-17,
5.78800000e+03,8.82577428e-17,
5.79000000e+03,7.94562300e-17,
5.79200000e+03,7.83641729e-17,
5.79400000e+03,8.70007194e-17,
5.79600000e+03,7.69768256e-17,
5.79800000e+03,8.05089265e-17,
5.80000000e+03,8.12264759e-17,
5.80200000e+03,8.73471691e-17,
5.80400000e+03,8.04895507e-17,
5.80600000e+03,7.23686487e-17,
5.80800000e+03,8.79448700e-17,
5.81000000e+03,9.22369580e-17,
5.81200000e+03,9.33187646e-17,
5.81400000e+03,8.74660184e-17,
5.81600000e+03,8.60632723e-17,
5.81800000e+03,8.94144457e-17,
5.82000000e+03,8.82452226e-17,
5.82200000e+03,9.18222625e-17,
5.82400000e+03,9.14255401e-17,
5.82600000e+03,9.47293921e-17,
5.82800000e+03,8.48658853e-17,
5.83000000e+03,9.12298755e-17,
5.83200000e+03,9.91075466e-17,
5.83400000e+03,8.73246963e-17,
5.83600000e+03,8.81745218e-17,
5.83800000e+03,8.82424432e-17,
5.84000000e+03,8.27516779e-17,
5.84200000e+03,7.80948098e-17,
5.84400000e+03,8.04408066e-17,
5.84600000e+03,8.08553829e-17,
5.84800000e+03,7.14120111e-17,
5.85000000e+03,7.65923057e-17,
5.85200000e+03,8.09720947e-17,
5.85400000e+03,8.42140008e-17,
5.85600000e+03,8.56203733e-17,
5.85800000e+03,8.99746918e-17,
5.86000000e+03,9.15433240e-17,
5.86200000e+03,9.34278333e-17,
5.86400000e+03,9.10094616e-17,
5.86600000e+03,1.02493991e-16,
5.86800000e+03,9.55963568e-17,
5.87000000e+03,1.21664332e-16,
5.87200000e+03,1.43774949e-16,
5.87400000e+03,1.74976202e-16,
5.87600000e+03,1.54647729e-16,
5.87800000e+03,1.34932706e-16,
5.88000000e+03,8.86365650e-17,
5.88200000e+03,5.95143679e-17,
5.88400000e+03,4.96351811e-17,
5.88600000e+03,3.58578296e-17,
5.88800000e+03,4.28490708e-17,
5.89000000e+03,5.77840119e-17,
5.89200000e+03,5.59174028e-17,
5.89400000e+03,8.52318433e-17,
5.89600000e+03,1.07007737e-16,
5.89800000e+03,1.08583212e-16,
5.90000000e+03,1.04758950e-16,
5.90200000e+03,1.04050427e-16,
5.90400000e+03,1.01332934e-16,
5.90600000e+03,1.00895084e-16,
5.90800000e+03,9.63457891e-17,
5.91000000e+03,9.47508194e-17,
5.91200000e+03,9.07367766e-17,
5.91400000e+03,9.75313639e-17,
5.91600000e+03,9.58754078e-17,
5.91800000e+03,8.90672614e-17,
5.92000000e+03,8.46892128e-17,
5.92200000e+03,9.75607122e-17,
5.92400000e+03,8.41652832e-17,
5.92600000e+03,8.49090576e-17,
5.92800000e+03,8.48379333e-17,
5.93000000e+03,8.87594708e-17,
5.93200000e+03,8.15288071e-17,
5.93400000e+03,8.34175186e-17,
5.93600000e+03,9.19764887e-17,
5.93800000e+03,9.50840475e-17,
5.94000000e+03,8.71789206e-17,
5.94200000e+03,9.67695438e-17,
5.94400000e+03,8.91533279e-17,
5.94600000e+03,8.63463467e-17,
5.94800000e+03,7.53212799e-17,
5.95000000e+03,8.53135356e-17,
5.95200000e+03,9.09395814e-17,
5.95400000e+03,8.57347228e-17,
5.95600000e+03,1.01002154e-16,
5.95800000e+03,9.98170690e-17,
5.96000000e+03,1.02731676e-16,
5.96200000e+03,9.48837175e-17,
5.96400000e+03,9.41445357e-17,
5.96600000e+03,8.47253308e-17,
5.96800000e+03,1.00009233e-16,
5.97000000e+03,9.86721981e-17,
5.97200000e+03,8.72466700e-17,
5.97400000e+03,9.42536905e-17,
5.97600000e+03,8.72791947e-17,
5.97800000e+03,7.66593802e-17,
5.98000000e+03,8.85949280e-17,
5.98200000e+03,8.35663184e-17,
5.98400000e+03,9.06854384e-17,
5.98600000e+03,9.59086473e-17,
5.98800000e+03,8.87374149e-17,
5.99000000e+03,9.52772504e-17,
5.99200000e+03,9.99734393e-17,
5.99400000e+03,1.04403680e-16,
5.99600000e+03,9.78797459e-17,
5.99800000e+03,9.46545290e-17,
6.00000000e+03,9.68953149e-17,
6.00200000e+03,7.99738333e-17,
6.00400000e+03,9.46898330e-17,
6.00600000e+03,9.08815530e-17,
6.00800000e+03,9.12095533e-17,
6.01000000e+03,9.89919200e-17,
6.01200000e+03,9.39380979e-17,
6.01400000e+03,8.82098192e-17,
6.01600000e+03,8.18014922e-17,
6.01800000e+03,8.27099814e-17,
6.02000000e+03,9.18298064e-17,
6.02200000e+03,9.24961765e-17,
6.02400000e+03,8.52537735e-17,
6.02600000e+03,9.23981854e-17,
6.02800000e+03,8.69212042e-17,
6.03000000e+03,9.47629359e-17,
6.03200000e+03,1.00533652e-16,
6.03400000e+03,9.92870713e-17,
6.03600000e+03,9.86539075e-17,
6.03800000e+03,9.52906573e-17,
6.04000000e+03,9.65013387e-17,
6.04200000e+03,9.21777054e-17,
6.04400000e+03,9.12187582e-17,
6.04600000e+03,9.46057319e-17,
6.04800000e+03,9.43685230e-17,
6.05000000e+03,9.36965413e-17,
6.05200000e+03,9.44304226e-17,
6.05400000e+03,9.27521724e-17,
6.05600000e+03,1.00177488e-16,
6.05800000e+03,9.07915955e-17,
6.06000000e+03,9.11183782e-17,
6.06200000e+03,9.01823340e-17,
6.06400000e+03,9.39284497e-17,
6.06600000e+03,9.95226589e-17,
6.06800000e+03,1.13035210e-16,
6.07000000e+03,1.06283186e-16,
6.07200000e+03,9.07835487e-17,
6.07400000e+03,9.09826477e-17,
6.07600000e+03,8.68746703e-17,
6.07800000e+03,8.68101039e-17,
6.08000000e+03,8.83599823e-17,
6.08200000e+03,8.13416261e-17,
6.08400000e+03,8.95030929e-17,
6.08600000e+03,1.02092855e-16,
6.08800000e+03,1.00495430e-16,
6.09000000e+03,1.09627418e-16,
6.09200000e+03,9.53785502e-17,
6.09400000e+03,8.41077776e-17,
6.09600000e+03,9.39206874e-17,
6.09800000e+03,7.93386976e-17,
6.10000000e+03,8.75143919e-17,
6.10200000e+03,8.83430284e-17,
6.10400000e+03,9.22116264e-17,
6.10600000e+03,9.85224387e-17,
6.10800000e+03,9.92227960e-17,
6.11000000e+03,1.03491074e-16,
6.11200000e+03,9.80215908e-17,
6.11400000e+03,8.32782280e-17,
6.11600000e+03,9.27633228e-17,
6.11800000e+03,9.06119980e-17,
6.12000000e+03,8.91845821e-17,
6.12200000e+03,9.94739744e-17,
6.12400000e+03,9.24340255e-17,
6.12600000e+03,8.91480207e-17,
6.12800000e+03,9.09128205e-17,
6.13000000e+03,8.55572297e-17,
6.13200000e+03,7.56947685e-17,
6.13400000e+03,8.05229092e-17,
6.13600000e+03,8.31766039e-17,
6.13800000e+03,8.25953143e-17,
6.14000000e+03,8.50145132e-17,
6.14200000e+03,9.17445605e-17,
6.14400000e+03,9.51506454e-17,
6.14600000e+03,9.44228125e-17,
6.14800000e+03,8.87101973e-17,
6.15000000e+03,9.03499803e-17,
6.15200000e+03,9.08871183e-17,
6.15400000e+03,7.49828902e-17,
6.15600000e+03,9.22163248e-17,
6.15800000e+03,8.25196570e-17,
6.16000000e+03,7.87278346e-17,
6.16200000e+03,8.98264809e-17,
6.16400000e+03,8.74832039e-17,
6.16600000e+03,9.61713532e-17,
6.16800000e+03,9.01506232e-17,
6.17000000e+03,9.62466597e-17,
6.17200000e+03,9.60596309e-17,
6.17400000e+03,9.66920535e-17,
6.17600000e+03,9.59027577e-17,
6.17800000e+03,9.92066495e-17,
6.18000000e+03,9.80263884e-17,
6.18200000e+03,1.01310858e-16,
6.18400000e+03,8.95290135e-17,
6.18600000e+03,9.19251506e-17,
6.18800000e+03,9.44161951e-17,
6.19000000e+03,1.01364320e-16,
6.19200000e+03,1.01350880e-16,
6.19400000e+03,9.15016738e-17,
6.19600000e+03,8.66312807e-17,
6.19800000e+03,9.54592235e-17,
6.20000000e+03,1.03730057e-16,
6.20200000e+03,1.01910332e-16,
6.20400000e+03,9.82102542e-17,
6.20600000e+03,1.03740162e-16,
6.20800000e+03,8.95619154e-17,
6.21000000e+03,8.91374460e-17,
6.21200000e+03,7.73328706e-17,
6.21400000e+03,9.22480951e-17,
6.21600000e+03,9.00397743e-17,
6.21800000e+03,9.26190691e-17,
6.22000000e+03,9.33370883e-17,
6.22200000e+03,1.02143756e-16,
6.22400000e+03,9.14088641e-17,
6.22600000e+03,7.90050923e-17,
6.22800000e+03,8.73527079e-17,
6.23000000e+03,9.62133144e-17,
6.23200000e+03,8.79136422e-17,
6.23400000e+03,9.25530137e-17,
6.23600000e+03,7.72086215e-17,
6.23800000e+03,6.95218107e-17,
6.24000000e+03,8.03584723e-17,
6.24200000e+03,7.89476926e-17,
6.24400000e+03,7.50354989e-17,
6.24600000e+03,7.92688240e-17,
6.24800000e+03,8.38179732e-17,
6.25000000e+03,8.26467583e-17,
6.25200000e+03,8.01600482e-17,
6.25400000e+03,8.57714496e-17,
6.25600000e+03,9.09985296e-17,
6.25800000e+03,8.06692341e-17,
6.26000000e+03,9.08346221e-17,
6.26200000e+03,9.41342125e-17,
6.26400000e+03,9.73160521e-17,
6.26600000e+03,9.84767982e-17,
6.26800000e+03,9.88744405e-17,
6.27000000e+03,1.01327891e-16,
6.27200000e+03,9.50868334e-17,
6.27400000e+03,8.53547954e-17,
6.27600000e+03,8.80883560e-17,
6.27800000e+03,8.94597487e-17,
6.28000000e+03,8.73317505e-17,
6.28200000e+03,1.00872240e-16,
6.28400000e+03,9.21027562e-17,
6.28600000e+03,9.95134342e-17,
6.28800000e+03,9.43356938e-17,
6.29000000e+03,9.30667458e-17,
6.29200000e+03,8.78047191e-17,
6.29400000e+03,8.47622628e-17,
6.29600000e+03,8.21119033e-17,
6.29800000e+03,8.14777072e-17,
6.30000000e+03,1.22229713e-16,
6.30200000e+03,1.27299483e-16,
6.30400000e+03,1.08681646e-16,
6.30600000e+03,9.73731871e-17,
6.30800000e+03,9.41183703e-17,
6.31000000e+03,9.25040711e-17,
6.31200000e+03,9.79157315e-17,
6.31400000e+03,8.86618039e-17,
6.31600000e+03,8.32010752e-17,
6.31800000e+03,9.23678907e-17,
6.32000000e+03,9.68901533e-17,
6.32200000e+03,9.95639782e-17,
6.32400000e+03,9.55747111e-17,
6.32600000e+03,9.57713353e-17,
6.32800000e+03,9.30057330e-17,
6.33000000e+03,8.92736860e-17,
6.33200000e+03,9.41524899e-17,
6.33400000e+03,9.77620811e-17,
6.33600000e+03,9.41353176e-17,
6.33800000e+03,9.70897818e-17,
6.34000000e+03,9.78584443e-17,
6.34200000e+03,9.97680139e-17,
6.34400000e+03,9.79657727e-17,
6.34600000e+03,1.03620505e-16,
6.34800000e+03,1.02031359e-16,
6.35000000e+03,9.59866537e-17,
6.35200000e+03,9.24410863e-17,
6.35400000e+03,9.44749381e-17,
6.35600000e+03,9.56751441e-17,
6.35800000e+03,1.02762170e-16,
6.36000000e+03,1.01301190e-16,
6.36200000e+03,1.11085459e-16,
6.36400000e+03,1.14146239e-16,
6.36600000e+03,1.04721396e-16,
6.36800000e+03,9.60098942e-17,
6.37000000e+03,1.10810802e-16,
6.37200000e+03,1.16012597e-16,
6.37400000e+03,1.04592158e-16,
6.37600000e+03,9.57231206e-17,
6.37800000e+03,9.66954350e-17,
6.38000000e+03,9.67995406e-17,
6.38200000e+03,1.00314621e-16,
6.38400000e+03,9.49920517e-17,
6.38600000e+03,9.60708872e-17,
6.38800000e+03,9.08485585e-17,
6.39000000e+03,9.74628799e-17,
6.39200000e+03,9.76270124e-17,
6.39400000e+03,9.89461670e-17,
6.39600000e+03,1.05360489e-16,
6.39800000e+03,1.13235401e-16,
6.40000000e+03,1.04226835e-16,
6.40200000e+03,1.01651531e-16,
6.40400000e+03,1.06965511e-16,
6.40600000e+03,1.06326928e-16,
6.40800000e+03,1.02009826e-16,
6.41000000e+03,9.49140850e-17,
6.41200000e+03,9.13803628e-17,
6.41400000e+03,9.93253399e-17,
6.41600000e+03,9.92109773e-17,
6.41800000e+03,1.03733789e-16,
6.42000000e+03,1.06485382e-16,
6.42200000e+03,1.07373549e-16,
6.42400000e+03,1.04473335e-16,
6.42600000e+03,8.71920496e-17,
6.42800000e+03,9.34857691e-17,
6.43000000e+03,1.00241962e-16,
6.43200000e+03,1.03100341e-16,
6.43400000e+03,1.09476176e-16,
6.43600000e+03,1.16969956e-16,
6.43800000e+03,1.11201688e-16,
6.44000000e+03,1.12416347e-16,
6.44200000e+03,1.14395029e-16,
6.44400000e+03,1.04564834e-16,
6.44600000e+03,1.12362348e-16,
6.44800000e+03,9.86798942e-17,
6.45000000e+03,8.71833146e-17,
6.45200000e+03,1.08015183e-16,
6.45400000e+03,1.10081871e-16,
6.45600000e+03,9.45797055e-17,
6.45800000e+03,1.17411485e-16,
6.46000000e+03,1.07556780e-16,
6.46200000e+03,1.05225328e-16,
6.46400000e+03,1.14234476e-16,
6.46600000e+03,1.07242166e-16,
6.46800000e+03,1.07660124e-16,
6.47000000e+03,1.04871672e-16,
6.47200000e+03,1.03400700e-16,
6.47400000e+03,9.74280126e-17,
6.47600000e+03,1.04753815e-16,
6.47800000e+03,9.68592829e-17,
6.48000000e+03,1.01670979e-16,
6.48200000e+03,9.66308686e-17,
6.48400000e+03,9.61011090e-17,
6.48600000e+03,9.27502599e-17,
6.48800000e+03,8.59851666e-17,
6.49000000e+03,7.73533384e-17,
6.49200000e+03,7.43706971e-17,
6.49400000e+03,8.31483474e-17,
6.49600000e+03,1.03303113e-16,
6.49800000e+03,1.19321743e-16,
6.50000000e+03,1.23364261e-16,
6.50200000e+03,1.19247098e-16,
6.50400000e+03,1.22154142e-16,
6.50600000e+03,1.09089056e-16,
6.50800000e+03,1.03786497e-16,
6.51000000e+03,1.06652446e-16,
6.51200000e+03,1.00676344e-16,
6.51400000e+03,1.10616415e-16,
6.51600000e+03,1.15989873e-16,
6.51800000e+03,1.16731741e-16,
6.52000000e+03,1.21162915e-16,
6.52200000e+03,1.11772747e-16,
6.52400000e+03,1.08140531e-16,
